signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,entry_open,entry_close,exit_close,diagnostic_share_qty,buy_gross_twd,sell_gross_twd
2016-05-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2707,晶華,2707,晶華,TWSE,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,192.5,193.0,0.0025974025974024872,-0.003263,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4435.0,5860.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3716917846467931,0.825,0.5774193548387097,0.0138408304498269,0.3800470185015254,0.4429065743944637,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,193.0,192.5,193.0,5194.0,999845.0,1002442.0
2016-05-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6244,茂迪,6244,茂迪,TPEx,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,33.35,34.4,0.03148425787106435,0.02549525,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4564.0,5989.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.401333903167676,0.875,0.3541131105398457,0.8144329896907216,0.6895864991944685,0.7663230240549829,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,32.85,33.35,34.4,29985.0,999999.75,1031484.0
2016-05-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6244,茂迪,6244,茂迪,TPEx,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,34.4,31.65,-0.07994186046511631,-0.08543575,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4071.0,5496.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3943821021804021,0.875,0.4897172236503856,0.5773195876288659,0.5968021165321937,0.7680412371134021,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,33.85,34.4,31.65,29069.0,999973.6,920033.85
2016-06-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2382,廣達,2382,廣達,TWSE,next_day_close_entry_fixed_5td_exit,2016-06-06,2016-06-15,57.5,58.0,0.008695652173912993,0.0028075,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4463.0,5888.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.309856074894297,0.8375,0.8440308087291399,0.1157894736842105,0.1068528027385537,0.7622377622377623,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,58.2,57.5,58.0,17391.0,999982.5,1008678.0
2016-06-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3234,光環,3234,光環,TPEx,next_day_close_entry_fixed_5td_exit,2016-06-13,2016-06-20,78.2,72.5,-0.07289002557544766,-0.07841290000000002,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4102.0,5527.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4711191608736151,0.95,0.1643222506393861,0.5460750853242321,0.6710741443003989,0.4149659863945578,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,76.0,78.2,72.5,12787.0,999943.4,927057.5
2016-06-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2464,盟立,2464,盟立,TWSE,next_day_close_entry_fixed_5td_exit,2016-06-20,2016-06-27,37.0,41.55,0.12297297297297294,0.11657884999999986,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4969.0,6394.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3380210781061926,0.875,0.7424920127795527,0.3651877133105802,0.318656372026979,0.7312925170068028,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,36.9,37.0,41.55,27027.0,999999.0,1122971.8499999999
2016-06-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2618,長榮航,2618,長榮航,TWSE,next_day_close_entry_fixed_5td_exit,2016-06-27,2016-07-04,14.9,14.5,-0.02684563758389269,-0.032576599999999976,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4306.0,5731.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3626675471260834,0.6875,0.3757188498402556,0.2206896551724138,0.5286302212755886,0.7371134020618557,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,14.9,14.9,14.5,67114.0,999998.6,973153.0
2016-07-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6271,同欣電,6271,同欣電,TWSE,next_day_close_entry_fixed_5td_exit,2016-07-04,2016-07-11,118.0,120.0,0.0169491525423728,0.0110080620597848,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4500.0,5925.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.298154122107569,1.0,0.9757498404594768,0.5536332179930796,0.0475792384599021,0.7439446366782008,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,,,,,,
2016-07-07,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,2016-07-08,2016-07-15,,,,,False,official_target_missing_after_radar_selected_month_and_exact_day_fallback,blocked_missing_selected_ticker_official_ohlc,official_selected_month_and_exact_day_fallback_target_missing_no_silent_fill,False,,,,,taiwan_standard_fee_tax_v1,,0.3837289730867877,0.775,0.2555768005098789,0.554006968641115,0.524595319112904,0.7439024390243902,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,,,,,,
2016-07-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3474,華亞科,3474,華亞科,TWSE,next_day_close_entry_fixed_5td_exit,2016-07-18,2016-07-25,26.5,26.3,-0.007547169811320753,-0.013363,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4391.0,5816.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3467626895297966,0.825,0.2050955414012739,0.8298611111111112,0.4635360952205869,0.3923611111111111,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,26.8,26.5,26.3,37735.0,999977.5,992430.5
2016-07-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6415,矽力*-KY,6415,矽力*-KY,TWSE,next_day_close_entry_fixed_5td_exit,2016-07-25,2016-08-01,394.0,417.0,0.058375634517766395,0.052266,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4683.0,6108.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4042764483783053,0.8625,0.3979526551503519,0.4421052631578947,0.4635541554238875,0.7526132404181185,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,388.0,394.0,417.0,2538.0,999972.0,1058346.0
2016-07-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3035,智原,3035,智原,TWSE,next_day_close_entry_fixed_5td_exit,2016-08-01,2016-08-08,37.35,33.9,-0.09236947791164662,-0.0978078500000001,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4016.0,5441.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3184812610474173,0.8125,0.7833865814696486,0.3161512027491409,0.3934346108929755,0.7448979591836735,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,37.55,37.35,33.9,26773.0,999971.55,907604.7
2016-08-05,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2881,富邦金,2881,富邦金,TWSE,next_day_close_entry_fixed_5td_exit,2016-08-08,2016-08-15,41.65,41.5,-0.0036014405762304635,-0.009435349999999976,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4409.0,5834.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3228347938161824,0.7625,0.6566687938736439,0.0771929824561403,0.1911657094235269,0.740418118466899,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,41.0,41.65,41.5,24009.0,999974.85,996373.5
2016-08-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6525,捷敏-KY,6525,捷敏-KY,TWSE,next_day_close_entry_fixed_5td_exit,2016-08-15,2016-08-22,57.9,57.9,0.0,-0.00585,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4425.0,5850.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.326371267276382,0.6625,0.3632887189292543,0.493006993006993,0.5615200764818356,0.7552083333333334,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,57.9,57.9,57.9,17271.0,999990.9,999990.9
2016-08-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3105,穩懋,3105,穩懋,TPEx,next_day_close_entry_fixed_5td_exit,2016-08-22,2016-08-29,61.8,61.9,0.0016181229773462036,-0.004238899999999907,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4432.0,5857.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.331646404197001,0.6625,0.3961783439490446,0.2,0.3738702828573385,0.7371134020618557,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,62.3,61.8,61.9,16181.0,999985.7999999999,1001603.9
2016-08-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4966,譜瑞-KY,4966,譜瑞-KY,TPEx,next_day_close_entry_fixed_5td_exit,2016-08-29,2016-09-05,309.0,338.5,0.09546925566343045,0.08919,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4847.0,6272.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3580980936660465,0.775,0.5696122059758424,0.1275862068965517,0.3584685148015076,0.7396551724137931,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,309.0,309.0,338.5,3236.0,999924.0,1095386.0
2016-09-02,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3036,文曄,3036,文曄,TWSE,next_day_close_entry_fixed_5td_exit,2016-09-05,2016-09-12,43.5,43.4,-0.0022988505747126853,-0.008138800000000047,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4415.0,5840.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3800793842443939,0.9375,0.7281429483088705,0.1245674740484429,0.1590023399276749,0.7517241379310344,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,43.7,43.5,43.4,22988.0,999978.0,997679.2
2016-09-09,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6488,環球晶,6488,環球晶,TPEx,next_day_close_entry_fixed_5td_exit,2016-09-12,2016-09-21,77.3,78.0,0.00905562742561461,0.0031652000000000698,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4465.0,5890.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.305227839108542,0.9625,0.91629392971246,0.4705882352941176,0.0743343982960596,0.7448275862068966,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,77.3,77.3,78.0,12936.0,999952.7999999999,1009008.0
2016-09-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8299,群聯,8299,群聯,TPEx,next_day_close_entry_fixed_5td_exit,2016-09-19,2016-09-26,234.5,240.0,0.023454157782516027,0.017499,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4528.0,5953.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4141604388785625,0.8,0.2481857764876632,0.4526315789473684,0.553496369281647,0.7716262975778547,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,236.0,234.5,240.0,4264.0,999908.0,1023360.0
2016-09-23,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4736,泰博,4736,泰博,TPEx,next_day_close_entry_fixed_5td_exit,2016-09-26,2016-10-03,127.0,122.0,-0.03937007874015752,-0.045046,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4251.0,5676.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3895605835770442,0.8,0.1965428937259923,0.5259515570934256,0.6136390311566369,0.3676975945017182,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,128.0,127.0,122.0,7874.0,999998.0,960628.0
2016-09-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8299,群聯,8299,群聯,TPEx,next_day_close_entry_fixed_5td_exit,2016-10-03,2016-10-11,241.0,235.5,-0.022821576763485507,-0.0285675,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4323.0,5748.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3794988723940113,0.775,0.3324808184143222,0.4375,0.4983492029185629,0.7286689419795223,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,239.5,241.0,235.5,4149.0,999909.0,977089.5
2016-10-07,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5264,鎧勝-KY,5264,鎧勝-KY,TWSE,next_day_close_entry_fixed_5td_exit,2016-10-11,2016-10-18,110.0,110.5,0.00454545454545463,-0.001324,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4444.0,5869.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3624993080885914,0.75,0.2976266837716484,0.5034013605442177,0.7163900534943847,0.3501683501683501,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,114.5,110.0,110.5,9090.0,999900.0,1004445.0
2016-10-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6269,台郡,6269,台郡,TWSE,next_day_close_entry_fixed_5td_exit,2016-10-17,2016-10-24,90.3,91.6,0.01439645625692143,0.008483199999999953,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4488.0,5913.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3218346669840884,0.8125,0.6521739130434783,0.3461538461538461,0.2390512139428678,0.768166089965398,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,88.0,90.3,91.6,11074.0,999982.2,1014378.3999999999
2016-10-21,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,2016-10-24,2016-10-31,84.2,85.3,0.013064133016627011,0.00715559999999986,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4483.0,5908.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3007558802841774,0.7,0.6776859504132231,0.0457746478873239,0.222448729721457,0.7692307692307693,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,84.9,84.2,85.3,11876.0,999959.2000000001,1013022.7999999999
2016-10-28,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6548,長華科,6548,長華科,TPEx,next_day_close_entry_fixed_5td_exit,2016-10-31,2016-11-07,310.5,309.0,-0.0048309178743961,-0.0106448536057968,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4403.0,5828.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3988315850815851,1.0,0.5,0.902097902097902,0.5,0.7760416666666667,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,,,,,,
2016-11-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,2016-11-07,2016-11-14,83.5,79.0,-0.053892215568862256,-0.059503,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4186.0,5611.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3551868618748006,0.825,0.6484224082421121,0.1473684210526315,0.2668518915996916,0.7664359861591696,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,82.5,83.5,79.0,11976.0,999996.0,946104.0
2016-11-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3023,信邦,3023,信邦,TWSE,next_day_close_entry_fixed_5td_exit,2016-11-14,2016-11-21,70.8,67.5,-0.04661016949152541,-0.05225319999999995,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4219.0,5644.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3811282297057796,0.9125,0.6613213598460551,0.2986111111111111,0.3118256779243475,0.7869415807560138,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,70.0,70.8,67.5,14124.0,999979.2,953370.0
2016-11-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2379,瑞昱,2379,瑞昱,TWSE,next_day_close_entry_fixed_5td_exit,2016-11-21,2016-11-28,105.0,104.5,-0.004761904761904745,-0.0105895,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4403.0,5828.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3765267060736479,0.7625,0.3403441682600382,0.4785714285714286,0.5271870046248631,0.797872340425532,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,105.0,105.0,104.5,9523.0,999915.0,995153.5
2016-11-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2034,允強,2034,允強,TWSE,next_day_close_entry_fixed_5td_exit,2016-11-28,2016-12-05,27.0,27.5,0.0185185185185186,0.0125686023103101,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4507.0,5932.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.33163630831643,0.975,0.9521072796934866,0.2604166666666667,0.0582183908045976,0.7941176470588236,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,,,,,,
2016-12-02,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,2016-12-05,2016-12-12,213.0,208.5,-0.021126760563380254,-0.026879,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4331.0,5756.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3259151506845954,0.9875,0.8915971776779987,0.8458904109589042,0.4615317254183068,0.7893835616438356,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,200.0,213.0,208.5,4694.0,999822.0,978699.0
