signal_date,entry_date,exit_date,ticker,name,variant,timing_variant,entry_price_column,exit_price_column,entry_price,exit_price,gross_return,formal_cost_model_cost,net_return_formal_cost,roundtrip_10bp_net_return,roundtrip_20bp_net_return,roundtrip_40bp_net_return,holding_days,selected_rank,RS20,RS60,pool_rank,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,00631L_plus_excess_return_reconstruction_used,forward_return_as_rule,future_return_as_rule,diagnostic_only,not_live_rule,blocked_reason
2020-07-31,2020-08-03,2020-08-07,2303,聯電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2289581197741501,0.208638934436993,5,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-07-31,2020-08-03,2020-08-10,2303,聯電,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2289581197741501,0.208638934436993,5,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-07,2020-08-07,2020-08-14,3669,圓展,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.73546316141609,0.9848755365751864,66,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-07,2020-08-10,2020-08-17,3669,圓展,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.73546316141609,0.9848755365751864,66,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-07,2020-08-10,2020-08-14,3669,圓展,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.73546316141609,0.9848755365751864,66,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-07,2020-08-10,2020-08-17,3669,圓展,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.73546316141609,0.9848755365751864,66,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-14,2020-08-14,2020-08-21,6441,廣錠,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3812807731199346,0.1557608533059102,54,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-14,2020-08-17,2020-08-24,6441,廣錠,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3812807731199346,0.1557608533059102,54,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-14,2020-08-17,2020-08-21,6441,廣錠,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3812807731199346,0.1557608533059102,54,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-14,2020-08-17,2020-08-24,6441,廣錠,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3812807731199346,0.1557608533059102,54,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-21,2020-08-21,2020-08-28,2603,長榮,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3769059434722637,0.1733358071278876,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-21,2020-08-24,2020-08-31,2603,長榮,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3769059434722637,0.1733358071278876,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-21,2020-08-24,2020-08-28,2603,長榮,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3769059434722637,0.1733358071278876,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-21,2020-08-24,2020-08-31,2603,長榮,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3769059434722637,0.1733358071278876,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-28,2020-08-28,2020-09-04,2387,精元,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4916121997378909,0.7846142293544225,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-28,2020-08-31,2020-09-07,2387,精元,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4916121997378909,0.7846142293544225,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-28,2020-08-31,2020-09-04,2387,精元,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4916121997378909,0.7846142293544225,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-08-28,2020-08-31,2020-09-07,2387,精元,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4916121997378909,0.7846142293544225,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-04,2020-09-04,2020-09-11,9103,美德醫療-DR,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.931831677031995,6.407348460395594,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-04,2020-09-07,2020-09-14,9103,美德醫療-DR,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.931831677031995,6.407348460395594,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-04,2020-09-07,2020-09-11,9103,美德醫療-DR,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.931831677031995,6.407348460395594,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-04,2020-09-07,2020-09-14,9103,美德醫療-DR,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.931831677031995,6.407348460395594,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-11,2020-09-11,2020-09-18,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.6807515490879555,0.7163513773960943,43,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-11,2020-09-14,2020-09-21,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.6807515490879555,0.7163513773960943,43,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-11,2020-09-14,2020-09-18,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.6807515490879555,0.7163513773960943,43,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-11,2020-09-14,2020-09-21,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.6807515490879555,0.7163513773960943,43,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-18,2020-09-18,2020-09-25,6237,驊訊,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4372192730080708,0.4289446928835332,72,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-18,2020-09-21,2020-09-28,6237,驊訊,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4372192730080708,0.4289446928835332,72,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-18,2020-09-21,2020-09-25,6237,驊訊,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4372192730080708,0.4289446928835332,72,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-18,2020-09-21,2020-09-28,6237,驊訊,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4372192730080708,0.4289446928835332,72,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-25,2020-09-25,2020-09-30,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,5.0,3.0,0.2619789750366093,0.4250776929512856,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-25,2020-09-28,2020-10-07,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,9.0,3.0,0.2619789750366093,0.4250776929512856,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-25,2020-09-28,2020-09-30,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,2.0,3.0,0.2619789750366093,0.4250776929512856,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-25,2020-09-28,2020-10-07,1513,中興電,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,9.0,3.0,0.2619789750366093,0.4250776929512856,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-30,2020-09-30,2020-10-08,3682,亞太電,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,8.0,1.0,0.2995896032831737,0.1291460578886356,63,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-30,2020-10-05,2020-10-13,3682,亞太電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,8.0,1.0,0.2995896032831737,0.1291460578886356,63,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-30,2020-10-05,2020-10-08,3682,亞太電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,3.0,1.0,0.2995896032831737,0.1291460578886356,63,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-09-30,2020-10-05,2020-10-13,3682,亞太電,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,8.0,1.0,0.2995896032831737,0.1291460578886356,63,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-08,2020-10-08,2020-10-16,2351,順德,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,8.0,1.0,0.2566872829321163,0.1590042454905837,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-08,2020-10-12,2020-10-19,2351,順德,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2566872829321163,0.1590042454905837,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-08,2020-10-12,2020-10-16,2351,順德,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2566872829321163,0.1590042454905837,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-08,2020-10-12,2020-10-19,2351,順德,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2566872829321163,0.1590042454905837,40,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-16,2020-10-16,2020-10-23,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3243424983147231,0.2024812532375,58,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-16,2020-10-19,2020-10-26,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3243424983147231,0.2024812532375,58,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-16,2020-10-19,2020-10-23,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3243424983147231,0.2024812532375,58,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-16,2020-10-19,2020-10-26,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3243424983147231,0.2024812532375,58,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-23,2020-10-23,2020-10-30,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4709020635575232,0.5939443128940771,46,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-23,2020-10-26,2020-11-02,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4709020635575232,0.5939443128940771,46,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-23,2020-10-26,2020-10-30,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4709020635575232,0.5939443128940771,46,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-23,2020-10-26,2020-11-02,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4709020635575232,0.5939443128940771,46,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-30,2020-10-30,2020-11-06,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5331494034710387,0.4251262605404694,33,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-30,2020-11-02,2020-11-09,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5331494034710387,0.4251262605404694,33,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-30,2020-11-02,2020-11-06,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.5331494034710387,0.4251262605404694,33,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-10-30,2020-11-02,2020-11-09,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.5331494034710387,0.4251262605404694,33,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-06,2020-11-06,2020-11-13,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4763729591034178,0.5772122719235664,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-06,2020-11-09,2020-11-16,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4763729591034178,0.5772122719235664,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-06,2020-11-09,2020-11-13,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4763729591034178,0.5772122719235664,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-06,2020-11-09,2020-11-16,6558,興能高,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4763729591034178,0.5772122719235664,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-13,2020-11-13,2020-11-20,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.6664728390502319,0.4661199471660102,30,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-13,2020-11-16,2020-11-23,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.6664728390502319,0.4661199471660102,30,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-13,2020-11-16,2020-11-20,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.6664728390502319,0.4661199471660102,30,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-13,2020-11-16,2020-11-23,3545,敦泰,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.6664728390502319,0.4661199471660102,30,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-20,2020-11-20,2020-11-27,3530,晶相光,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2464036464560954,0.3304871707663888,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-20,2020-11-23,2020-11-30,3530,晶相光,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2464036464560954,0.3304871707663888,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-20,2020-11-23,2020-11-27,3530,晶相光,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2464036464560954,0.3304871707663888,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-20,2020-11-23,2020-11-30,3530,晶相光,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2464036464560954,0.3304871707663888,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-27,2020-11-27,2020-12-04,6279,胡連,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3806432782556654,0.4692624610279068,44,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-27,2020-11-30,2020-12-07,6279,胡連,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3806432782556654,0.4692624610279068,44,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-27,2020-11-30,2020-12-04,6279,胡連,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3806432782556654,0.4692624610279068,44,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-11-27,2020-11-30,2020-12-07,6279,胡連,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3806432782556654,0.4692624610279068,44,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-04,2020-12-04,2020-12-11,6271,同欣電,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4846254432639165,0.4696922401799355,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-04,2020-12-07,2020-12-14,6271,同欣電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4846254432639165,0.4696922401799355,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-04,2020-12-07,2020-12-11,6271,同欣電,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4846254432639165,0.4696922401799355,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-04,2020-12-07,2020-12-14,6271,同欣電,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4846254432639165,0.4696922401799355,16,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-11,2020-12-11,2020-12-18,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4184979951208245,0.560606797139126,70,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-11,2020-12-14,2020-12-21,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4184979951208245,0.560606797139126,70,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-11,2020-12-14,2020-12-18,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4184979951208245,0.560606797139126,70,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-11,2020-12-14,2020-12-21,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4184979951208245,0.560606797139126,70,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-18,2020-12-18,2020-12-25,6488,環球晶,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3477732797668795,0.4227710803054323,15,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-18,2020-12-21,2020-12-28,6488,環球晶,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3477732797668795,0.4227710803054323,15,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-18,2020-12-21,2020-12-25,6488,環球晶,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3477732797668795,0.4227710803054323,15,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-18,2020-12-21,2020-12-28,6488,環球晶,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3477732797668795,0.4227710803054323,15,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-25,2020-12-25,2020-12-31,2609,陽明,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,6.0,1.0,0.6610240534870759,1.243824254665346,14,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-25,2020-12-28,2021-01-05,2609,陽明,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,8.0,1.0,0.6610240534870759,1.243824254665346,14,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-25,2020-12-28,2020-12-31,2609,陽明,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,3.0,1.0,0.6610240534870759,1.243824254665346,14,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-25,2020-12-28,2021-01-05,2609,陽明,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,8.0,1.0,0.6610240534870759,1.243824254665346,14,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-31,2020-12-31,2021-01-08,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,8.0,1.0,0.437415429984282,0.8107650059403491,80,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-31,2021-01-04,2021-01-11,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.437415429984282,0.8107650059403491,80,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2020-12-31,2021-01-04,2021-01-08,3588,通嘉,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.437415429984282,0.8107650059403491,80,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
