signal_date,signal_variant,ticker,name,market,selected_rank,RS20,RS60,RS20_rank_within_80,pool_rank,within80_rank,is_legacy_7_core,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,capital_support_context,high_exhaustion_or_breakdown_context,layer4_risk_aware_score,rs20_31_bonus_score,rs20_risk_context_score,signal_timing,selection_rule_basis,registry_source_found,source_path,source_type,exact_adjusted_close_path_ready,tradable_close_proxy_available,blocked_reason,price_source_hierarchy,exact_stock_return_reconstruction_method,00631L_plus_excess_return_reconstruction_used,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2024-11-22,dynamic80_top1_rs20_31_bonus_proxy,8114,振樺電,TWSE,1.0,0.3742803365595398,0.5625583946102877,1.0,71,71,False,False,True,True,False,0.6083172194635302,0.3742803365595398,0.4046961975327163,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2024-11-29,dynamic80_top1_rs20_31_bonus_proxy,3090,日電貿,TWSE,1.0,0.2246386393362397,0.138392782805834,1.0,46,46,False,False,True,True,False,0.6470717994842776,0.2246386393362397,0.2569922293104535,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2024-12-06,dynamic80_top1_rs20_31_bonus_proxy,3712,永崴投控,TWSE,1.0,0.3140415216153248,0.1850106592946727,1.0,14,14,False,True,True,True,False,0.666028404720248,0.3340415216153248,0.3473429418513372,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2024-12-13,dynamic80_top1_rs20_31_bonus_proxy,2368,金像電,TWSE,2.0,0.259388625895486,0.0509479609381446,2.0,25,25,False,True,True,True,False,0.655100892065862,0.279388625895486,0.2921436704987791,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2024-12-20,dynamic80_top1_rs20_31_bonus_proxy,3019,亞光,TWSE,1.0,0.4492336911538087,0.2675251567698571,1.0,76,76,False,False,True,True,False,0.5627688073635597,0.4492336911538087,0.4773721315219866,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2024-12-27,dynamic80_top1_rs20_31_bonus_proxy,4583,台灣精銳,TWSE,1.0,0.3389636825371083,0.2586432841045158,1.0,53,53,False,False,True,True,False,0.6070521380267531,0.3389636825371083,0.3693162894384459,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-01-03,dynamic80_top1_rs20_31_bonus_proxy,3147,大綜,TPEx,1.0,0.2588621846279421,0.1017859197370103,1.0,78,78,False,False,True,True,False,0.5934726582925215,0.2588621846279421,0.2885358175425682,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-01-10,dynamic80_top1_rs20_31_bonus_proxy,2233,宇隆,TWSE,1.0,0.3051304148097502,0.4916392822869648,1.0,37,37,False,False,True,True,True,0.6410540192537517,0.3051304148097502,0.3071831157724377,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-01-17,dynamic80_top1_rs20_31_bonus_proxy,6215,和椿,TWSE,1.0,0.3691740302583328,0.5503581065606051,1.0,78,78,False,False,True,True,False,0.5664373417063389,0.3691740302583328,0.3974958973436497,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-01-22,dynamic80_top1_rs20_31_bonus_proxy,3491,昇達科,TPEx,1.0,0.3883021301089662,0.4491613394932277,1.0,76,76,False,False,True,True,False,0.550385695578356,0.3883021301089662,0.415821414887884,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-02-07,dynamic80_top1_rs20_31_bonus_proxy,7722,LINEPAY,TWSE,1.0,0.7997510046053857,,1.0,42,42,False,False,True,True,False,0.6244799843038092,0.7997510046053857,0.8309750038205762,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-02-14,dynamic80_top1_rs20_31_bonus_proxy,2027,大成鋼,TWSE,2.0,0.5180321891696184,0.2397809145478437,2.0,24,24,False,True,True,True,False,0.6616525975987593,0.5380321891696184,0.5511148190495563,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-02-21,dynamic80_top1_rs20_31_bonus_proxy,8028,昇陽半導體,TWSE,1.0,0.4160694518603409,0.259490771856435,1.0,58,58,False,False,True,True,False,0.5600799972008688,0.4160694518603409,0.4440734517203843,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-02-27,dynamic80_top1_rs20_31_bonus_proxy,2468,華經,TWSE,1.0,0.5332520342088878,0.6362890070022631,1.0,16,16,False,True,True,True,False,0.6997056471768556,0.5532520342088878,0.5682373165677306,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-03-07,dynamic80_top1_rs20_31_bonus_proxy,6206,飛捷,TWSE,1.0,0.4066862382611065,0.6952464296032492,1.0,28,28,False,True,True,True,False,0.6686544493874276,0.4266862382611065,0.4401189607304779,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-03-14,dynamic80_top1_rs20_31_bonus_proxy,3528,安馳,TWSE,1.0,0.6109984736652107,0.6857708416264339,1.0,74,74,False,False,True,False,False,0.5540307334293476,0.6109984736652107,0.638700010336678,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-03-21,dynamic80_top1_rs20_31_bonus_proxy,6227,茂綸,TPEx,1.0,0.5999199141679048,0.8857139679701629,1.0,34,34,False,False,True,True,False,0.651769250805393,0.5999199141679048,0.6325083767081745,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-03-28,dynamic80_top1_rs20_31_bonus_proxy,3563,牧德,TWSE,1.0,0.2529989070856671,0.4028591506262166,1.0,41,41,False,False,True,True,False,0.6603080773348573,0.2529989070856671,0.2860143109524099,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-04-02,dynamic80_top1_rs20_31_bonus_proxy,6148,驊宏資,TPEx,1.0,0.3112632092782128,1.0318685149213145,1.0,69,69,False,False,True,True,False,0.572381084906823,0.3112632092782128,0.339882263523554,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-04-11,dynamic80_top1_rs20_31_bonus_proxy,2753,八方雲集,TWSE,1.0,0.1517090382643349,0.3778117633296942,1.0,79,79,False,False,True,True,False,0.4614500795697528,0.1517090382643349,0.1747815422428225,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-04-18,dynamic80_top1_rs20_31_bonus_proxy,6140,訊達,TPEx,1.0,0.367401185367698,0.971856419693841,1.0,66,66,False,False,True,True,False,0.5469274960408631,0.367401185367698,0.3947475601697411,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-04-25,dynamic80_top1_rs20_31_bonus_proxy,3147,大綜,TPEx,1.0,0.5963349848752812,1.002034342070457,1.0,42,42,False,False,True,True,False,0.547444639480503,0.5963349848752812,0.6237072168493064,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-05-02,dynamic80_top1_rs20_31_bonus_proxy,3709,鑫聯大投控,TPEx,1.0,0.3885166848726697,0.673927259054704,1.0,45,45,False,False,True,True,False,0.5203744526277823,0.3885166848726697,0.4145354075040588,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-05-09,dynamic80_top1_rs20_31_bonus_proxy,2468,華經,TWSE,1.0,0.4797698916160267,1.2568397665293745,1.0,32,32,False,True,True,True,False,0.585608581526255,0.4997698916160267,0.5090503206923395,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-05-16,dynamic80_top1_rs20_31_bonus_proxy,1560,中砂,TWSE,1.0,0.3306052621180153,0.0977601267397367,1.0,51,51,False,False,True,True,False,0.5262763873550884,0.3306052621180153,0.3569190814857697,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-05-23,dynamic80_top1_rs20_31_bonus_proxy,1560,中砂,TWSE,1.0,0.3061262132810844,0.0747091126110619,1.0,26,26,False,True,True,True,False,0.6582741688153105,0.3261262132810844,0.3390399217218499,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-05-29,dynamic80_top1_rs20_31_bonus_proxy,3257,虹冠電,TWSE,1.0,0.3088671794270783,0.1383781096787064,1.0,73,73,False,False,True,True,False,0.557037128159263,0.3088671794270783,0.3367190358350415,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-06-06,dynamic80_top1_rs20_31_bonus_proxy,3004,豐達科,TWSE,1.0,0.4062244881417267,0.5017171350291025,1.0,78,78,False,False,True,True,False,0.5667979724409311,0.4062244881417267,0.4345643867637732,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-06-13,dynamic80_top1_rs20_31_bonus_proxy,6805,富世達,TWSE,1.0,0.3199393525498371,1.5758093394824257e-05,1.0,54,54,False,False,True,True,False,0.6049086161449676,0.3199393525498371,0.3501847833570854,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-06-20,dynamic80_top1_rs20_31_bonus_proxy,3665,貿聯-KY,TWSE,1.0,0.2039673848615963,0.2895811996215327,1.0,25,25,False,True,True,True,False,0.6845159214582867,0.2239673848615962,0.2381931809345106,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-06-27,dynamic80_top1_rs20_31_bonus_proxy,3167,大量,TWSE,1.0,0.3244789021141445,0.4913511025294219,1.0,4,4,False,True,True,True,False,0.7184798338397748,0.3444789021141445,0.3604028938061332,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-07-04,dynamic80_top1_rs20_31_bonus_proxy,8210,勤誠,TWSE,1.0,0.378913915114357,1.2701528942222615,1.0,9,9,False,True,True,True,False,0.7000785997860194,0.398913915114357,0.413917845103658,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-07-11,dynamic80_top1_rs20_31_bonus_proxy,4991,環宇-KY,TPEx,1.0,0.6422449794691161,0.3074560567848323,1.0,60,60,False,False,True,True,True,0.5432946081650296,0.6422449794691161,0.6394097098773676,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-07-18,dynamic80_top1_rs20_31_bonus_proxy,8358,金居,TPEx,1.0,0.3988744578309344,0.5576110697070522,1.0,1,1,False,True,True,True,False,0.7061529436955236,0.4188744578309344,0.4341821050157106,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-07-25,dynamic80_top1_rs20_31_bonus_proxy,8358,金居,TPEx,1.0,0.6224620592262635,0.8343719940702237,1.0,57,57,False,False,True,True,True,0.5508169515916468,0.6224620592262635,0.6200029068058458,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-08-01,dynamic80_top1_rs20_31_bonus_proxy,8358,金居,TPEx,1.0,0.922309831947364,1.1518127263537372,1.0,40,40,False,False,True,True,True,0.6065590425272622,0.922309831947364,0.9226377840737272,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-08-08,dynamic80_top1_rs20_31_bonus_proxy,8358,金居,TPEx,1.0,0.6572813423806578,1.1571252772855751,1.0,48,48,False,False,True,True,True,0.551732283951295,0.6572813423806578,0.6548679565782225,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-08-15,dynamic80_top1_rs20_31_bonus_proxy,8358,金居,TPEx,1.0,0.9692483581560094,1.9149685604831848,1.0,53,53,False,False,True,True,True,0.5443412027937201,0.9692483581560094,0.9664654182956954,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-08-22,dynamic80_top1_rs20_31_bonus_proxy,5309,系統電,TPEx,1.0,0.4681090584494647,0.4763848033089173,1.0,34,34,False,False,True,True,True,0.5596782957361817,0.4681090584494647,0.4660929732362737,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-08-29,dynamic80_top1_rs20_31_bonus_proxy,1519,華城,TWSE,1.0,32.49591870338163,0.2381369646786493,1.0,13,13,False,True,True,True,False,0.6294153173169379,32.51591870338164,32.52738946924748,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-09-05,dynamic80_top1_rs20_31_bonus_proxy,6515,穎崴,TWSE,1.0,0.5163911718046383,0.3823325649362183,1.0,41,41,False,False,True,True,False,0.520102305098384,0.5163911718046383,0.5423962870595576,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-09-12,dynamic80_top1_rs20_31_bonus_proxy,3305,昇貿,TWSE,1.0,0.6924099383315412,1.5706643763136496,1.0,51,51,False,False,True,True,False,0.5496168203344992,0.6924099383315412,0.7198907793482662,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-09-19,dynamic80_top1_rs20_31_bonus_proxy,8299,群聯,TPEx,1.0,0.4249778206171601,0.2410170015852368,1.0,79,79,False,False,True,True,False,0.5059227902051431,0.4249778206171601,0.4502739601274172,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-09-26,dynamic80_top1_rs20_31_bonus_proxy,1504,東元,TWSE,1.0,0.300700334499667,0.7585531396839085,1.0,68,68,False,False,True,True,False,0.6064003751384041,0.300700334499667,0.3310203532565872,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-10-03,dynamic80_top1_rs20_31_bonus_proxy,8299,群聯,TPEx,1.0,0.5771025429584791,0.4576367875428764,1.0,4,4,False,True,True,True,False,0.6985989189894313,0.5971025429584791,0.6120324889079506,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-10-09,dynamic80_top1_rs20_31_bonus_proxy,8271,宇瞻,TWSE,1.0,0.1831960120499318,0.4098043422673796,1.0,16,16,False,True,True,True,False,0.6432028512712582,0.2031960120499318,0.2153561546134947,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-10-17,dynamic80_top1_rs20_31_bonus_proxy,8271,宇瞻,TWSE,1.0,0.6031699813792775,0.9262026134256274,1.0,45,45,False,False,True,True,True,0.6085299144647688,0.6031699813792775,0.6035964771025158,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-10-23,dynamic80_top1_rs20_31_bonus_proxy,8103,瀚荃,TWSE,1.0,0.4260041772338832,0.6592104683552324,1.0,75,75,False,False,True,True,False,0.5575315339519648,0.4260041772338832,0.4538807539314814,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-10-31,dynamic80_top1_rs20_31_bonus_proxy,8996,高力,TWSE,1.0,0.7678061874117383,0.767946845805844,1.0,5,5,False,True,True,True,False,0.684492370947379,0.7878061874117384,0.8020308059591073,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-11-07,dynamic80_top1_rs20_31_bonus_proxy,8271,宇瞻,TWSE,1.0,0.3483862487681846,0.5685278364169433,1.0,70,70,False,False,True,True,False,0.5692017103552701,0.3483862487681846,0.3768463342859481,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-11-14,dynamic80_top1_rs20_31_bonus_proxy,2451,創見,TWSE,1.0,0.425652770532135,0.836297688608705,1.0,79,79,False,False,True,True,False,0.5445728576046897,0.425652770532135,0.4528814134123695,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-11-21,dynamic80_top1_rs20_31_bonus_proxy,3167,大量,TWSE,1.0,0.2464454513844001,-0.2351996186252429,1.0,62,62,False,False,True,True,False,0.593579331244408,0.2464454513844001,0.2761244179466205,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-11-28,dynamic80_top1_rs20_31_bonus_proxy,2451,創見,TWSE,1.0,0.4181977572889972,0.6494464333717163,1.0,63,63,False,False,True,True,False,0.5491421985540783,0.4181977572889972,0.4456548672167011,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-12-05,dynamic80_top1_rs20_31_bonus_proxy,3163,波若威,TPEx,1.0,0.4185416328199178,0.108677266235255,1.0,67,67,False,False,True,True,False,0.5478200927815189,0.4185416328199178,0.4459326374589937,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-12-12,dynamic80_top1_rs20_31_bonus_proxy,8039,台虹,TWSE,1.0,0.5350810725313653,0.3957678036886782,1.0,58,58,False,False,True,True,False,0.5472050218528901,0.5350810725313653,0.5624413236240098,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-12-19,dynamic80_top1_rs20_31_bonus_proxy,6788,華景電,TPEx,1.0,0.497488690859055,0.1416260274145775,1.0,24,24,False,True,True,True,False,0.6436569910522879,0.517488690859055,0.5296715404116694,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2025-12-26,dynamic80_top1_rs20_31_bonus_proxy,6788,華景電,TPEx,1.0,0.5536489634034343,0.262334645084417,1.0,28,28,False,True,True,True,False,0.6381606447938204,0.5736489634034343,0.5855569956431252,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2026-01-02,dynamic80_top1_rs20_31_bonus_proxy,6903,巨漢,TPEx,1.0,0.5124579361710861,0.6741867328983813,1.0,34,34,False,False,True,True,False,0.6250273873930637,0.5124579361710861,0.5437093055407394,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2026-01-09,dynamic80_top1_rs20_31_bonus_proxy,2313,華通,TWSE,1.0,0.2943378983704439,0.2242586489889091,1.0,76,76,False,False,True,True,False,0.547357567220818,0.2943378983704439,0.3217057767314847,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2026-01-16,dynamic80_top1_rs20_31_bonus_proxy,8088,品安,TPEx,1.0,0.4392432288214478,0.2461761355431995,1.0,71,71,False,False,True,True,False,0.5561468559193559,0.4392432288214478,0.4670505716174156,weekly_signal_close,RS20_plus_31_high_confidence_context_bonus,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
