date,rs20_rank,ticker,name,market,close,return_20d,0050_return_20d_used,RS20,traded_value_rank_20d,bias20,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,1,8261,富鼎,TWSE,348.0,1.115501519756839,0.02463768115942022,1.0908638385974188,70.0,0.389776357827476,official_unadjusted_close_rs20_reference_layer0_active_scope; risk_tiebreak=RS20_then_20d_turnover_rank_then_abs_bias20,True,False,False,False,True,False,False,False,True,False
2026-07-08,2,3055,蔚華科,TWSE,168.5,0.9191343963553531,0.02463768115942022,0.8944967151959329,378.0,0.5215820841610979,official_unadjusted_close_rs20_reference_layer0_active_scope; risk_tiebreak=RS20_then_20d_turnover_rank_then_abs_bias20,True,False,False,False,True,False,False,False,True,False
2026-07-08,3,6182,合晶,TPEx,160.0,0.8348623853211008,0.02463768115942022,0.8102247041616806,26.0,0.32149494115217836,official_unadjusted_close_rs20_reference_layer0_active_scope; risk_tiebreak=RS20_then_20d_turnover_rank_then_abs_bias20,True,False,False,False,True,False,False,False,True,False
