snapshot_date,routing_variant,selected_route_mode,ticker,name,recommendation_type,path_bucket,entry_date,exit_date,entry_open_available,entry_close_available,exit_close_available,next_day_unadjusted_path_ready,adjusted_close_available,adjusted_close_ready,source_quality,adjustment_policy,blocked_reason,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage,within80_rank,pool_rank,RS20,RS60,layer4_risk_aware_score,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_bias20,0050_bias40,0050_bias60,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,dynamic80_rs20_positive_share,dynamic80_rs20_dispersion_top_minus_median,entry_close,entry_open,exit_close,gross_return_next_day_close_unadjusted_5td,gross_return_next_day_open_unadjusted_5td,net_return_roundtrip_10bp_close_entry,net_return_roundtrip_20bp_close_entry,net_return_roundtrip_40bp_close_entry,entry_source_quality,exit_source_quality,entry_adjustment_policy,exit_adjustment_policy,formal_portfolio_replay,diagnostic_only,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,net_return_local_ep05_cost_unit_notional,cost_application_status
2024-01-05,conservative_hurdle_route,rs20_top3_risk_tiebreak,6546,正基,stock,ordinary_stock,2024-01-08,2024-01-15,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,62,62,0.1960685020988715,0.3147021710611053,0.5947737625716532,0.0165383355079662,0.0385068123788063,0.0380987824549852,0.0050145914877548,0.0065989616577715,0.0057398336229477,-0.0084599079008275,0.0015440568963482,0.0203253065758622,False,False,False,0.6125,0.3052292513256645,111.0,113.0,116.0,0.04504504504504503,0.026548672566371723,0.04404504504504503,0.04304504504504503,0.041045045045045025,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,9009.0,999999.0,1045044.0,1425.0,4624.0,6049.0,0.038940548658709995,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-05,dispersion_route,rs20_top3_risk_tiebreak,6546,正基,stock,ordinary_stock,2024-01-08,2024-01-15,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,62,62,0.1960685020988715,0.3147021710611053,0.5947737625716532,0.0165383355079662,0.0385068123788063,0.0380987824549852,0.0050145914877548,0.0065989616577715,0.0057398336229477,-0.0084599079008275,0.0015440568963482,0.0203253065758622,False,False,False,0.6125,0.3052292513256645,111.0,113.0,116.0,0.04504504504504503,0.026548672566371723,0.04404504504504503,0.04304504504504503,0.041045045045045025,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,9009.0,999999.0,1045044.0,1425.0,4624.0,6049.0,0.038940548658709995,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-05,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6546,正基,stock,ordinary_stock,2024-01-08,2024-01-15,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,62,62,0.1960685020988715,0.3147021710611053,0.5947737625716532,0.0165383355079662,0.0385068123788063,0.0380987824549852,0.0050145914877548,0.0065989616577715,0.0057398336229477,-0.0084599079008275,0.0015440568963482,0.0203253065758622,False,False,False,0.6125,0.3052292513256645,111.0,113.0,116.0,0.04504504504504503,0.026548672566371723,0.04404504504504503,0.04304504504504503,0.041045045045045025,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,9009.0,999999.0,1045044.0,1425.0,4624.0,6049.0,0.038940548658709995,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-05,market_bias_pool_trend_route,stable_strength,5521,工信,stock,ordinary_stock,2024-01-08,2024-01-15,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,13,13,0.238872919903289,0.7744012175450148,0.730561403822616,0.0165383355079662,0.0385068123788063,0.0380987824549852,0.0050145914877548,0.0065989616577715,0.0057398336229477,-0.0084599079008275,0.0015440568963482,0.0203253065758622,False,False,False,0.6125,0.3052292513256645,14.5,14.6,14.5,0.0,-0.006849315068493178,-0.001,-0.002,-0.004,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,68965.0,999992.5,999992.5,1425.0,4425.0,5850.0,-0.005841719362803226,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-05,pool_breadth_route,stable_strength,5521,工信,stock,ordinary_stock,2024-01-08,2024-01-15,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,13,13,0.238872919903289,0.7744012175450148,0.730561403822616,0.0165383355079662,0.0385068123788063,0.0380987824549852,0.0050145914877548,0.0065989616577715,0.0057398336229477,-0.0084599079008275,0.0015440568963482,0.0203253065758622,False,False,False,0.6125,0.3052292513256645,14.5,14.6,14.5,0.0,-0.006849315068493178,-0.001,-0.002,-0.004,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,68965.0,999992.5,999992.5,1425.0,4425.0,5850.0,-0.005841719362803226,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-12,conservative_hurdle_route,rs20_top3_risk_tiebreak,2353,宏碁,stock,ordinary_stock,2024-01-15,2024-01-22,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,7,7,0.2638087216326761,0.2689697933084922,0.7441223260270892,-0.0037551023297268,0.0156967199091715,0.0624749658983068,0.0019133163302766,0.0034010058506599,0.0043945162885323,-0.006608886652832,0.0019260452682081,0.0197048045770488,False,False,False,0.575,0.3434520030076716,46.25,47.2,46.75,0.0108108108108107,-0.009533898305084776,0.0098108108108107,0.0088108108108107,0.0068108108108107,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,21621.0,999971.25,1010781.75,1425.0,4472.0,5897.0,0.0049066490912064034,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-12,dispersion_route,rs20_top3_risk_tiebreak,2353,宏碁,stock,ordinary_stock,2024-01-15,2024-01-22,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,7,7,0.2638087216326761,0.2689697933084922,0.7441223260270892,-0.0037551023297268,0.0156967199091715,0.0624749658983068,0.0019133163302766,0.0034010058506599,0.0043945162885323,-0.006608886652832,0.0019260452682081,0.0197048045770488,False,False,False,0.575,0.3434520030076716,46.25,47.2,46.75,0.0108108108108107,-0.009533898305084776,0.0098108108108107,0.0088108108108107,0.0068108108108107,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,21621.0,999971.25,1010781.75,1425.0,4472.0,5897.0,0.0049066490912064034,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-12,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2353,宏碁,stock,ordinary_stock,2024-01-15,2024-01-22,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,7,7,0.2638087216326761,0.2689697933084922,0.7441223260270892,-0.0037551023297268,0.0156967199091715,0.0624749658983068,0.0019133163302766,0.0034010058506599,0.0043945162885323,-0.006608886652832,0.0019260452682081,0.0197048045770488,False,False,False,0.575,0.3434520030076716,46.25,47.2,46.75,0.0108108108108107,-0.009533898305084776,0.0098108108108107,0.0088108108108107,0.0068108108108107,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,21621.0,999971.25,1010781.75,1425.0,4472.0,5897.0,0.0049066490912064034,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-12,market_bias_pool_trend_route,stable_strength,2353,宏碁,stock,ordinary_stock,2024-01-15,2024-01-22,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,7,7,0.2638087216326761,0.2689697933084922,0.7441223260270892,-0.0037551023297268,0.0156967199091715,0.0624749658983068,0.0019133163302766,0.0034010058506599,0.0043945162885323,-0.006608886652832,0.0019260452682081,0.0197048045770488,False,False,False,0.575,0.3434520030076716,46.25,47.2,46.75,0.0108108108108107,-0.009533898305084776,0.0098108108108107,0.0088108108108107,0.0068108108108107,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,21621.0,999971.25,1010781.75,1425.0,4472.0,5897.0,0.0049066490912064034,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-12,pool_breadth_route,stable_strength,2353,宏碁,stock,ordinary_stock,2024-01-15,2024-01-22,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,7,7,0.2638087216326761,0.2689697933084922,0.7441223260270892,-0.0037551023297268,0.0156967199091715,0.0624749658983068,0.0019133163302766,0.0034010058506599,0.0043945162885323,-0.006608886652832,0.0019260452682081,0.0197048045770488,False,False,False,0.575,0.3434520030076716,46.25,47.2,46.75,0.0108108108108107,-0.009533898305084776,0.0098108108108107,0.0088108108108107,0.0068108108108107,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,21621.0,999971.25,1010781.75,1425.0,4472.0,5897.0,0.0049066490912064034,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2024-01-19,conservative_hurdle_route,hurdle_reference,6756,威鋒電子,00631L,00631L_reference,2024-01-22,2024-01-29,True,True,True,True,False,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,False,False,False,False,False,False,True,False,1,1,0.1463114785876813,0.1433050012196859,0.7924216773480309,0.0256342227697847,0.0357888882377777,0.1170356313837204,-0.0019984203094809,0.0009182578569908,0.0054915876411418,0.0205112937916526,0.0262799124159007,0.0397401088989148,True,True,True,0.4375,0.2379987383599214,262.5,262.0,258.5,-0.015238095238095273,-0.013358778625954248,-0.016238095238095274,-0.017238095238095275,-0.019238095238095273,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official daily rows are unadjusted OHLCV,False,True,1000000,,,,,,,,reference_bucket_not_ordinary_stock_cost_not_applied
