signal_date,signal_variant,ticker,path_basis,exact_or_proxy,entry_price_available,exit_price_available,entry_date,exit_date,holding_days_target,proxy_stock_forward_return_5d,forward_excess_vs_00631L_5d,exact_price_blocked_reason,forward_return_as_rule,diagnostic_only
2017-07-28,dynamic80_top1_rs20_proxy,1444,same_week_close_to_next_5td_proxy,proxy,False,False,2017-07-28,,5,0.0509259259259258,0.0314051165047917,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-04,dynamic80_top1_rs20_proxy,1444,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-04,,5,-0.09251101321585894,-0.0692983669670347,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-11,dynamic80_top1_rs20_proxy,2421,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-11,,5,0.03,0.032672384953045,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-18,dynamic80_top1_rs20_proxy,2603,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-18,,5,0.0377358490566038,-0.002169537026347,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-25,dynamic80_top1_rs20_proxy,2603,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-25,,5,0.018181818181818042,0.0050082406804974,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-01,dynamic80_top1_rs20_proxy,2337,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-01,,5,0.110981308411215,0.118897090250616,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-08,dynamic80_top1_rs20_proxy,2337,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-08,,5,0.01682439537329136,0.0205224274057669,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-15,dynamic80_top1_rs20_proxy,3519,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-15,,5,0.0056980056980055135,0.0248606615989009,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-22,dynamic80_top1_rs20_proxy,3519,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-22,,5,-0.00566572237960334,0.0173669504724882,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-29,dynamic80_top1_rs20_proxy,6238,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-29,,5,0.07407407407407415,0.0134968499839647,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-06,dynamic80_top1_rs20_proxy,2340,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-06,,5,-0.09276018099547506,-0.140637321240281,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-13,dynamic80_top1_rs20_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-13,,5,0.027272727272727317,0.0134167774687439,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-20,dynamic80_top1_rs20_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-20,,5,-4.85722573273506e-17,0.0106602999692152,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-27,dynamic80_top1_rs20_proxy,6121,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-27,,5,0.05847953216374279,0.0443861099562357,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-03,dynamic80_top1_rs20_proxy,6435,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-03,,5,-0.07116104868913849,-0.0635320800262273,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-10,dynamic80_top1_rs20_proxy,6525,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-10,,5,0.0117647058823529,0.0134133534025066,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-17,dynamic80_top1_rs20_proxy,2353,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-17,,5,0.009523809523809528,-0.0138493393189227,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-24,dynamic80_top1_rs20_proxy,3540,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-24,,5,-0.04640000000000009,0.0113662157206005,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-01,dynamic80_top1_rs20_proxy,2353,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-01,,5,-0.0171990171990173,0.0201514673436861,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-08,dynamic80_top1_rs20_proxy,8069,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-08,,5,-0.047438330170778004,-0.0554342204001915,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-15,dynamic80_top1_rs20_proxy,4971,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-15,,5,0.17647058823529416,0.1685382021776063,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-22,dynamic80_top1_rs20_proxy,3026,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-22,,5,-0.050847457627118536,-0.0703844950535393,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-29,dynamic80_top1_rs20_proxy,2009,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-29,,5,5.551115123125783e-17,-0.0483218530037845,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-05,dynamic80_top1_rs20_proxy,3550,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-05,,5,-0.12031558185404342,-0.1280031991080782,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-12,dynamic80_top1_rs20_proxy,3624,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-12,,5,-0.027243589743589577,-0.08907833573909,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-19,dynamic80_top1_rs20_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-19,,5,-0.023076923076923075,-0.0274396729011018,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-26,dynamic80_top1_rs20_proxy,2376,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-26,,5,0.056818181818181865,0.0655057796506233,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-02,dynamic80_top1_rs20_proxy,8454,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-02,,5,0.016274864376130044,0.1505197103407803,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-09,dynamic80_top1_rs20_proxy,3030,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-09,,5,0.029090909090909077,-0.0575211474647199,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-12,dynamic80_top1_rs20_proxy,3030,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-12,,5,0.08576998050682273,0.0136279771661937,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-23,dynamic80_top1_rs20_proxy,6150,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-23,,5,0.1730769230769231,0.2039169865280893,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-02,dynamic80_top1_rs20_proxy,6237,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-02,,5,0.06197183098591558,0.0225884517515002,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-09,dynamic80_top1_rs20_proxy,2399,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-09,,5,-0.06971677559912848,-0.0927169174819914,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-16,dynamic80_top1_rs20_proxy,6150,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-16,,5,0.43888888888888883,0.4825396885967665,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-23,dynamic80_top1_rs20_proxy,2399,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-23,,5,-0.0864197530864198,-0.1129780225225695,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-30,dynamic80_top1_rs20_proxy,3694,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-30,,5,-0.06493506493506492,-0.0724818109869579,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-03,dynamic80_top1_rs20_proxy,4728,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-03,,5,-0.08519003931847964,-0.1100181396423003,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-13,dynamic80_top1_rs20_proxy,2478,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-13,,5,0.14799999999999988,0.1829926676657718,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-20,dynamic80_top1_rs20_proxy,1609,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-20,,5,-0.0884146341463414,-0.0462925792826345,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-27,dynamic80_top1_rs20_proxy,3708,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-27,,5,-0.30944625407166126,-0.32051029308475,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-04,dynamic80_top1_rs20_proxy,2478,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-04,,5,0.31194295900178237,0.2514174167128338,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-11,dynamic80_top1_rs20_proxy,6173,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-11,,5,-0.07810499359795128,-0.0714873973139861,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-18,dynamic80_top1_rs20_proxy,3016,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-18,,5,0.11334552102376587,0.0905884427151719,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-25,dynamic80_top1_rs20_proxy,5469,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-25,,5,0.012152777777777648,0.0192094697319973,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-01,dynamic80_top1_rs20_proxy,6182,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-01,,5,-0.05514157973174352,-0.0898521701122438,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-08,dynamic80_top1_rs20_proxy,4725,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-08,,5,-0.053140096618357474,-0.0412510320349215,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-15,dynamic80_top1_rs20_proxy,3406,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-15,,5,-0.1342342342342342,-0.1013605951739943,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-22,dynamic80_top1_rs20_proxy,3624,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-22,,5,0.11550632911392397,0.1083780567320056,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-29,dynamic80_top1_rs20_proxy,3221,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-29,,5,-0.03639240506329122,-0.0173385485177554,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-06,dynamic80_top1_rs20_proxy,8016,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-06,,5,-0.05020920502092044,-0.1045927213085194,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-13,dynamic80_top1_rs20_proxy,3583,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-13,,5,0.1369047619047618,0.1187431290245395,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-20,dynamic80_top1_rs20_proxy,1515,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-20,,5,0.10772357723577229,0.0686991162310182,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-27,dynamic80_top1_rs20_proxy,4927,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-27,,5,0.006250000000000025,0.0087346277318509,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-03,dynamic80_top1_rs20_proxy,1760,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-03,,5,-0.030303030303030266,-0.031049196123194,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-10,dynamic80_top1_rs20_proxy,3530,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-10,,5,-0.18965517241379312,-0.1428098670674682,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-17,dynamic80_top1_rs20_proxy,3563,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-17,,5,-0.04421052631578938,-0.0708750555928729,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-24,dynamic80_top1_rs20_proxy,5439,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-24,,5,-0.00196850393700769,-0.0424559196765744,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-31,dynamic80_top1_rs20_proxy,6552,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-31,,5,0.0034924330616996,0.0257616887891075,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-07,dynamic80_top1_rs20_proxy,6278,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-07,,5,0.07511045655375541,0.0590909141891313,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-14,dynamic80_top1_rs20_proxy,3653,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-14,,5,-0.013349514563106795,-0.0153223798155186,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-21,dynamic80_top1_rs20_proxy,3653,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-21,,5,0.025830258302583023,0.0150115043512732,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-28,dynamic80_top1_rs20_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-28,,5,-0.13333333333333328,-0.0613441330504528,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-10-05,dynamic80_top1_rs20_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2018-10-05,,5,-0.0923076923076924,0.0361041721002642,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-10-12,dynamic80_top1_rs20_proxy,6230,same_week_close_to_next_5td_proxy,proxy,False,False,2018-10-12,,5,-0.00473933649289106,0.0082861486515403,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-10-19,dynamic80_top1_rs20_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2018-10-19,,5,-0.19563318777292577,-0.1005524814831558,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-10-26,dynamic80_top1_rs20_proxy,8150,same_week_close_to_next_5td_proxy,proxy,False,False,2018-10-26,,5,0.05353319057815848,-0.0346347984195649,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-11-02,dynamic80_top1_rs20_proxy,1590,same_week_close_to_next_5td_proxy,proxy,False,False,2018-11-02,,5,-0.1525974025974026,-0.1340216926715578,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-11-09,dynamic80_top1_rs20_proxy,3563,same_week_close_to_next_5td_proxy,proxy,False,False,2018-11-09,,5,0.0837837837837838,0.0865832546412214,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-11-16,dynamic80_top1_rs20_proxy,5349,same_week_close_to_next_5td_proxy,proxy,False,False,2018-11-16,,5,-0.0032362459546925945,0.0257069310207129,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-11-23,dynamic80_top1_rs20_proxy,6182,same_week_close_to_next_5td_proxy,proxy,False,False,2018-11-23,,5,0.15662650602409633,0.1133527215775727,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-11-30,dynamic80_top1_rs20_proxy,1526,same_week_close_to_next_5td_proxy,proxy,False,False,2018-11-30,,5,-0.1931540342298288,-0.168268052712083,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-12-07,dynamic80_top1_rs20_proxy,2368,same_week_close_to_next_5td_proxy,proxy,False,False,2018-12-07,,5,-0.08363636363636355,-0.0785903797335387,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-12-14,dynamic80_top1_rs20_proxy,6666,same_week_close_to_next_5td_proxy,proxy,False,False,2018-12-14,,5,-0.13333333333333328,-0.1251059861925002,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-12-21,dynamic80_top1_rs20_proxy,6666,same_week_close_to_next_5td_proxy,proxy,False,False,2018-12-21,,5,0.01424501424501428,0.0136057770022519,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-12-28,dynamic80_top1_rs20_proxy,5263,same_week_close_to_next_5td_proxy,proxy,False,False,2018-12-28,,5,0.06702412868632711,0.0909615505691198,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-01-04,dynamic80_top1_rs20_proxy,1760,same_week_close_to_next_5td_proxy,proxy,False,False,2019-01-04,,5,-0.006795016987542299,-0.0861283057922632,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-01-11,dynamic80_top1_rs20_proxy,3338,same_week_close_to_next_5td_proxy,proxy,False,False,2019-01-11,,5,0.0027700831024931004,-0.0155239361470802,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-01-18,dynamic80_top1_rs20_proxy,4536,same_week_close_to_next_5td_proxy,proxy,False,False,2019-01-18,,5,-0.01923076923076924,-0.0502134685407419,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-01-25,dynamic80_top1_rs20_proxy,3324,same_week_close_to_next_5td_proxy,proxy,False,False,2019-01-25,,5,0.16666666666666674,0.1462334002826493,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-01-30,dynamic80_top1_rs20_proxy,6166,same_week_close_to_next_5td_proxy,proxy,False,False,2019-01-30,,5,-0.06540084388185652,-0.0866786794439054,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-02-15,dynamic80_top1_rs20_proxy,3708,same_week_close_to_next_5td_proxy,proxy,False,False,2019-02-15,,5,-0.06249999999999993,-0.1139905591145071,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-02-22,dynamic80_top1_rs20_proxy,3583,same_week_close_to_next_5td_proxy,proxy,False,False,2019-02-22,,5,-0.014577259475218686,-0.0106169285536458,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-02-27,dynamic80_top1_rs20_proxy,3016,same_week_close_to_next_5td_proxy,proxy,False,False,2019-02-27,,5,-0.027777777777777794,0.0043434658662419,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-03-08,dynamic80_top1_rs20_proxy,6266,same_week_close_to_next_5td_proxy,proxy,False,False,2019-03-08,,5,-0.06319115323854661,-0.1050387594176899,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-03-15,dynamic80_top1_rs20_proxy,3360,same_week_close_to_next_5td_proxy,proxy,False,False,2019-03-15,,5,-0.020715630885122314,-0.0600474817576754,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-03-22,dynamic80_top1_rs20_proxy,3004,same_week_close_to_next_5td_proxy,proxy,False,False,2019-03-22,,5,-0.0883720930232557,-0.0833118232913213,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-03-29,dynamic80_top1_rs20_proxy,3504,same_week_close_to_next_5td_proxy,proxy,False,False,2019-03-29,,5,-0.017621145374449296,-0.0690526586611964,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-04-03,dynamic80_top1_rs20_proxy,4564,same_week_close_to_next_5td_proxy,proxy,False,False,2019-04-03,,5,-0.021306818181818135,-0.0435894199264857,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-04-12,dynamic80_top1_rs20_proxy,3346,same_week_close_to_next_5td_proxy,proxy,False,False,2019-04-12,,5,-0.030337078651685362,-0.0654784849375242,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-04-19,dynamic80_top1_rs20_proxy,3483,same_week_close_to_next_5td_proxy,proxy,False,False,2019-04-19,,5,-0.25922509225092255,-0.2522860596581265,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-04-26,dynamic80_top1_rs20_proxy,2404,same_week_close_to_next_5td_proxy,proxy,False,False,2019-04-26,,5,0.0070422535211267494,0.0152757702926255,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-05-03,dynamic80_top1_rs20_proxy,3338,same_week_close_to_next_5td_proxy,proxy,False,False,2019-05-03,,5,-0.13599999999999998,-0.0738917148876834,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-05-10,dynamic80_top1_rs20_proxy,5263,same_week_close_to_next_5td_proxy,proxy,False,False,2019-05-10,,5,-0.14746543778801843,-0.0858813014379248,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-05-17,dynamic80_top1_rs20_proxy,5483,same_week_close_to_next_5td_proxy,proxy,False,False,2019-05-17,,5,0.00998751560549329,0.032223186133179,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-05-24,dynamic80_top1_rs20_proxy,3630,same_week_close_to_next_5td_proxy,proxy,False,False,2019-05-24,,5,6.245004513516506e-17,-0.0247121548937203,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-05-31,dynamic80_top1_rs20_proxy,3083,same_week_close_to_next_5td_proxy,proxy,False,False,2019-05-31,,5,0.052816901408450675,0.0361044297052399,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-06-06,dynamic80_top1_rs20_proxy,2207,same_week_close_to_next_5td_proxy,proxy,False,False,2019-06-06,,5,-0.013725490196078376,-0.0446849378954206,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-06-14,dynamic80_top1_rs20_proxy,9938,same_week_close_to_next_5td_proxy,proxy,False,False,2019-06-14,,5,0.010089686098654634,-0.038338947377543,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-06-21,dynamic80_top1_rs20_proxy,2461,same_week_close_to_next_5td_proxy,proxy,False,False,2019-06-21,,5,0.1412742382271468,0.1412742382271468,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-06-28,dynamic80_top1_rs20_proxy,2461,same_week_close_to_next_5td_proxy,proxy,False,False,2019-06-28,,5,-0.0194174757281554,-0.0452270685779806,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-07-05,dynamic80_top1_rs20_proxy,1762,same_week_close_to_next_5td_proxy,proxy,False,False,2019-07-05,,5,0.12676056338028166,0.1096531511821818,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-07-12,dynamic80_top1_rs20_proxy,6679,same_week_close_to_next_5td_proxy,proxy,False,False,2019-07-12,,5,-0.036885245901639316,-0.0534545926652643,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-07-19,dynamic80_top1_rs20_proxy,4953,same_week_close_to_next_5td_proxy,proxy,False,False,2019-07-19,,5,0.011320754716981086,0.0040195703324037,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-07-26,dynamic80_top1_rs20_proxy,8044,same_week_close_to_next_5td_proxy,proxy,False,False,2019-07-26,,5,-0.04140127388535038,0.0134285895683121,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-08-02,dynamic80_top1_rs20_proxy,6166,same_week_close_to_next_5td_proxy,proxy,False,False,2019-08-02,,5,-0.039915966386554515,-0.0348052830591126,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-08-08,dynamic80_top1_rs20_proxy,3293,same_week_close_to_next_5td_proxy,proxy,False,False,2019-08-08,,5,0.05630026809651477,0.0650290821809376,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-08-16,dynamic80_top1_rs20_proxy,2387,same_week_close_to_next_5td_proxy,proxy,False,False,2019-08-16,,5,-0.05035971223021582,-0.0697892197960702,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-08-23,dynamic80_top1_rs20_proxy,6510,same_week_close_to_next_5td_proxy,proxy,False,False,2019-08-23,,5,0.148036253776435,0.132538459825408,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-08-30,dynamic80_top1_rs20_proxy,5498,same_week_close_to_next_5td_proxy,proxy,False,False,2019-08-30,,5,0.020242914979757172,-0.0175469470457743,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-09-06,dynamic80_top1_rs20_proxy,2313,same_week_close_to_next_5td_proxy,proxy,False,False,2019-09-06,,5,-0.02050900505559186,-0.0388378919140229,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-09-12,dynamic80_top1_rs20_proxy,5498,same_week_close_to_next_5td_proxy,proxy,False,False,2019-09-12,,5,-0.09090909090909091,-0.1090413279177683,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-09-20,dynamic80_top1_rs20_proxy,3083,same_week_close_to_next_5td_proxy,proxy,False,False,2019-09-20,,5,0.005681818181818059,0.0173983704526322,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-09-27,dynamic80_top1_rs20_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2019-09-27,,5,0.06896551724137914,0.0478625370308167,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-10-04,dynamic80_top1_rs20_proxy,6472,same_week_close_to_next_5td_proxy,proxy,False,False,2019-10-04,,5,-0.1280653950953678,-0.1759669481771588,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-10-09,dynamic80_top1_rs20_proxy,3680,same_week_close_to_next_5td_proxy,proxy,False,False,2019-10-09,,5,0.09777777777777766,0.0465277589232477,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-10-18,dynamic80_top1_rs20_proxy,9935,same_week_close_to_next_5td_proxy,proxy,False,False,2019-10-18,,5,0.03424657534246561,0.0143916873133933,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-10-25,dynamic80_top1_rs20_proxy,4908,same_week_close_to_next_5td_proxy,proxy,False,False,2019-10-25,,5,0.2085967130214918,0.1856640044094981,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-11-01,dynamic80_top1_rs20_proxy,2504,same_week_close_to_next_5td_proxy,proxy,False,False,2019-11-01,,5,0.0035842293906811554,-0.0403971252567814,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-11-08,dynamic80_top1_rs20_proxy,2362,same_week_close_to_next_5td_proxy,proxy,False,False,2019-11-08,,5,-0.11483253588516738,-0.1073372073843266,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-11-15,dynamic80_top1_rs20_proxy,6667,same_week_close_to_next_5td_proxy,proxy,False,False,2019-11-15,,5,-0.024691358024691353,-0.0302049358000499,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-11-22,dynamic80_top1_rs20_proxy,6251,same_week_close_to_next_5td_proxy,proxy,False,False,2019-11-22,,5,-0.026455026455026488,-0.0083888490278796,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-11-29,dynamic80_top1_rs20_proxy,6612,same_week_close_to_next_5td_proxy,proxy,False,False,2019-11-29,,5,-0.02957283680175244,-0.0572706510731495,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-12-06,dynamic80_top1_rs20_proxy,8182,same_week_close_to_next_5td_proxy,proxy,False,False,2019-12-06,,5,0.025931928687195974,-0.0450636387316181,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-12-13,dynamic80_top1_rs20_proxy,6196,same_week_close_to_next_5td_proxy,proxy,False,False,2019-12-13,,5,-0.008045977011494202,-0.0136812626267013,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-12-20,dynamic80_top1_rs20_proxy,6230,same_week_close_to_next_5td_proxy,proxy,False,False,2019-12-20,,5,0.11960784313725487,0.1009314640312366,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2019-12-27,dynamic80_top1_rs20_proxy,3131,same_week_close_to_next_5td_proxy,proxy,False,False,2019-12-27,,5,-0.14459930313588842,-0.1189334032010231,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-01-03,dynamic80_top1_rs20_proxy,3406,same_week_close_to_next_5td_proxy,proxy,False,False,2020-01-03,,5,0.03799654576856641,0.047222680224747,full dynamic80 selected-stock adjusted-close path not materialized,False,True
