baseline_compact_universe_row_id,snapshot_date,ticker,name,market,horizon,target_date,blocked_reason,evaluation_metadata_only
2021-03-26|1305,2021-03-26,1305,華夏,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1308,2021-03-26,1308,亞聚,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1309,2021-03-26,1309,台達化,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1312,2021-03-26,1312,國喬,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1313,2021-03-26,1313,聯成,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1314,2021-03-26,1314,中石化,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1319,2022-09-02,1319,東陽,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1319,2026-01-30,1319,東陽,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1319,2026-06-26,1319,東陽,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1319,2026-06-29,1319,東陽,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1325,2021-03-26,1325,恆大,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1326,2021-03-26,1326,台化,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1326,2022-09-02,1326,台化,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1326,2026-01-30,1326,台化,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1326,2026-06-26,1326,台化,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1326,2026-06-29,1326,台化,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1402,2021-03-26,1402,遠東新,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1402,2022-09-02,1402,遠東新,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|1402,2026-06-26,1402,遠東新,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1402,2026-06-29,1402,遠東新,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1409,2021-03-26,1409,新纖,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-06-26|1409,2026-06-26,1409,新纖,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1409,2026-06-29,1409,新纖,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1440,2021-03-26,1440,南紡,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1476,2021-03-26,1476,儒鴻,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1476,2022-09-02,1476,儒鴻,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|1476,2026-06-26,1476,儒鴻,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1476,2026-06-29,1476,儒鴻,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1477,2021-03-26,1477,聚陽,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1477,2022-09-02,1477,聚陽,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|1477,2026-06-26,1477,聚陽,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1477,2026-06-29,1477,聚陽,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-01-30|1503,2026-01-30,1503,士電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1503,2026-06-26,1503,士電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1503,2026-06-29,1503,士電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1504,2021-03-26,1504,東元,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-01-30|1504,2026-01-30,1504,東元,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1504,2026-06-26,1504,東元,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1504,2026-06-29,1504,東元,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1513,2021-03-26,1513,中興電,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1513,2022-09-02,1513,中興電,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1513,2026-01-30,1513,中興電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1513,2026-06-26,1513,中興電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1513,2026-06-29,1513,中興電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-01-30|1514,2026-01-30,1514,亞力,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1514,2026-06-26,1514,亞力,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1514,2026-06-29,1514,亞力,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1517,2021-03-26,1517,利奇,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-01-30|1519,2026-01-30,1519,華城,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1519,2026-06-26,1519,華城,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1519,2026-06-29,1519,華城,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|1522,2022-09-02,1522,堤維西,TWSE,5,2022-09-09,benchmark_price_missing,True
2022-09-02|1524,2022-09-02,1524,耿鼎,TWSE,5,2022-09-09,benchmark_price_missing,True
2015-10-23|1527,2015-10-23,1527,鑽全,TWSE,5,2015-10-30,stock_price_missing,True
2021-03-26|1536,2021-03-26,1536,和大,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1536,2022-09-02,1536,和大,TWSE,5,2022-09-09,benchmark_price_missing,True
2022-09-02|1560,2022-09-02,1560,中砂,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1560,2026-01-30,1560,中砂,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1560,2026-06-26,1560,中砂,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1560,2026-06-29,1560,中砂,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1565,2021-03-26,1565,精華,TPEx,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1590,2021-03-26,1590,亞德客-KY,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1590,2022-09-02,1590,亞德客-KY,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1590,2026-01-30,1590,亞德客-KY,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1590,2026-06-26,1590,亞德客-KY,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1590,2026-06-29,1590,亞德客-KY,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1597,2021-03-26,1597,直得,TWSE,5,2021-04-06,benchmark_price_missing,True
2016-11-18|1603,2016-11-18,1603,華電,TWSE,5,2016-11-25,stock_price_missing,True
2021-03-26|1605,2021-03-26,1605,華新,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1605,2022-09-02,1605,華新,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1605,2026-01-30,1605,華新,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1605,2026-06-26,1605,華新,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1605,2026-06-29,1605,華新,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-01-30|1608,2026-01-30,1608,華榮,TWSE,5,2026-02-06,stock_price_missing,True
2026-01-30|1609,2026-01-30,1609,大亞,TWSE,5,2026-02-06,stock_price_missing,True
2025-08-01|1704,2025-08-01,1704,榮化,TWSE,5,2025-08-08,stock_price_missing,True
2022-09-02|1708,2022-09-02,1708,東鹼,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|1708,2026-06-26,1708,東鹼,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1708,2026-06-29,1708,東鹼,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1711,2021-03-26,1711,永光,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|1712,2022-09-02,1712,興農,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|1717,2026-01-30,1717,長興,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1717,2026-06-26,1717,長興,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1717,2026-06-29,1717,長興,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|1722,2022-09-02,1722,台肥,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|1727,2026-06-26,1727,中華化,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|1734,2022-09-02,1734,杏輝,TWSE,5,2022-09-09,benchmark_price_missing,True
2022-09-02|1760,2022-09-02,1760,寶齡富錦,TWSE,5,2022-09-09,stock_price_missing;benchmark_price_missing,True
2017-09-08|1785,2017-09-08,1785,光洋科,TPEx,5,2017-09-15,stock_price_missing,True
2021-03-26|1785,2021-03-26,1785,光洋科,TPEx,5,2021-04-06,benchmark_price_missing,True
2026-06-26|1785,2026-06-26,1785,光洋科,TPEx,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1785,2026-06-29,1785,光洋科,TPEx,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|1789,2022-09-02,1789,神隆,TWSE,5,2022-09-09,benchmark_price_missing,True
2022-09-02|1795,2022-09-02,1795,美時,TWSE,5,2022-09-09,stock_price_missing;benchmark_price_missing,True
2025-07-25|1795,2025-07-25,1795,美時,TWSE,5,2025-08-01,stock_price_missing,True
2026-01-30|1795,2026-01-30,1795,美時,TWSE,5,2026-02-06,stock_price_missing,True
2026-01-30|1802,2026-01-30,1802,台玻,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|1802,2026-06-26,1802,台玻,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1802,2026-06-29,1802,台玻,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-26|1815,2026-06-26,1815,富喬,TPEx,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|1815,2026-06-29,1815,富喬,TPEx,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|1905,2021-03-26,1905,華紙,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|1909,2021-03-26,1909,榮成,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|2002,2021-03-26,2002,中鋼,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2002,2022-09-02,2002,中鋼,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2002,2026-01-30,2002,中鋼,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2002,2026-06-26,2002,中鋼,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2002,2026-06-29,2002,中鋼,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2006,2021-03-26,2006,東和鋼鐵,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-01-30|2009,2026-01-30,2009,第一銅,TWSE,5,2026-02-06,stock_price_missing,True
2021-03-26|2013,2021-03-26,2013,中鋼構,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|2014,2021-03-26,2014,中鴻,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2014,2022-09-02,2014,中鴻,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2014,2026-01-30,2014,中鴻,TWSE,5,2026-02-06,stock_price_missing,True
2021-03-26|2027,2021-03-26,2027,大成鋼,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2027,2022-09-02,2027,大成鋼,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2027,2026-01-30,2027,大成鋼,TWSE,5,2026-02-06,stock_price_missing,True
2021-03-26|2049,2021-03-26,2049,上銀,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2049,2022-09-02,2049,上銀,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2049,2026-01-30,2049,上銀,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2049,2026-06-26,2049,上銀,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2049,2026-06-29,2049,上銀,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|2059,2022-09-02,2059,川湖,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2059,2026-01-30,2059,川湖,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2059,2026-06-26,2059,川湖,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2059,2026-06-29,2059,川湖,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2105,2021-03-26,2105,正新,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|2108,2021-03-26,2108,南帝,TWSE,5,2021-04-06,benchmark_price_missing,True
2021-03-26|2201,2021-03-26,2201,裕隆,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2201,2022-09-02,2201,裕隆,TWSE,5,2022-09-09,benchmark_price_missing,True
2021-03-26|2204,2021-03-26,2204,中華,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2207,2022-09-02,2207,和泰車,TWSE,5,2022-09-09,benchmark_price_missing,True
2021-03-26|2231,2021-03-26,2231,為升,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2231,2022-09-02,2231,為升,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2233,2026-01-30,2233,宇隆,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-29|2233,2026-06-29,2233,宇隆,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2025-07-25|2247,2025-07-25,2247,汎德永業,TWSE,5,2025-08-01,stock_price_missing,True
2021-03-26|2301,2021-03-26,2301,光寶科,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2301,2022-09-02,2301,光寶科,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2301,2026-01-30,2301,光寶科,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2301,2026-06-26,2301,光寶科,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2301,2026-06-29,2301,光寶科,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2018-06-22|2303,2018-06-22,2303,聯電,TWSE,5,2018-06-29,stock_price_missing,True
2021-03-26|2303,2021-03-26,2303,聯電,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2303,2022-09-02,2303,聯電,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2303,2026-01-30,2303,聯電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2303,2026-06-26,2303,聯電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2303,2026-06-29,2303,聯電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|2305,2022-09-02,2305,全友,TWSE,5,2022-09-09,benchmark_price_missing,True
2021-03-26|2308,2021-03-26,2308,台達電,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2308,2022-09-02,2308,台達電,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2308,2026-01-30,2308,台達電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2308,2026-06-26,2308,台達電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2308,2026-06-29,2308,台達電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2018-04-13|2311,2018-04-13,2311,日月光,TWSE,5,2018-04-20,stock_price_missing,True
2025-08-01|2311,2025-08-01,2311,日月光,TWSE,5,2025-08-08,stock_price_missing,True
2026-01-30|2312,2026-01-30,2312,金寶,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2312,2026-06-26,2312,金寶,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2312,2026-06-29,2312,金寶,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2313,2021-03-26,2313,華通,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2313,2022-09-02,2313,華通,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2313,2026-01-30,2313,華通,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2313,2026-06-26,2313,華通,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2313,2026-06-29,2313,華通,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2016-09-09|2314,2016-09-09,2314,台揚,TWSE,5,2016-09-20,stock_price_missing,True
2021-03-26|2314,2021-03-26,2314,台揚,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2314,2022-09-02,2314,台揚,TWSE,5,2022-09-09,benchmark_price_missing,True
2017-09-08|2316,2017-09-08,2316,楠梓電,TWSE,5,2017-09-15,stock_price_missing,True
2019-09-20|2316,2019-09-20,2316,楠梓電,TWSE,5,2019-09-27,stock_price_missing,True
2026-06-26|2316,2026-06-26,2316,楠梓電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2316,2026-06-29,2316,楠梓電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2018-10-12|2317,2018-10-12,2317,鴻海,TWSE,5,2018-10-19,stock_price_missing,True
2021-03-26|2317,2021-03-26,2317,鴻海,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2317,2022-09-02,2317,鴻海,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2317,2026-01-30,2317,鴻海,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2317,2026-06-26,2317,鴻海,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2317,2026-06-29,2317,鴻海,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2019-09-12|2323,2019-09-12,2323,中環,TWSE,5,2019-09-20,stock_price_missing,True
2021-03-26|2324,2021-03-26,2324,仁寶,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2324,2022-09-02,2324,仁寶,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2324,2026-01-30,2324,仁寶,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2324,2026-06-26,2324,仁寶,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2324,2026-06-29,2324,仁寶,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2018-04-13|2325,2018-04-13,2325,矽品,TWSE,5,2018-04-20,stock_price_missing,True
2025-08-01|2325,2025-08-01,2325,矽品,TWSE,5,2025-08-08,stock_price_missing,True
2017-08-04|2327,2017-08-04,2327,國巨*,TWSE,5,2017-08-11,stock_price_missing,True
2018-04-20|2327,2018-04-20,2327,國巨*,TWSE,5,2018-04-27,stock_price_missing,True
2021-03-26|2327,2021-03-26,2327,國巨*,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2327,2022-09-02,2327,國巨*,TWSE,5,2022-09-09,benchmark_price_missing,True
2022-10-14|2327,2022-10-14,2327,國巨*,TWSE,5,2022-10-21,stock_price_missing,True
2025-08-08|2327,2025-08-08,2327,國巨*,TWSE,5,2025-08-15,stock_price_missing,True
2026-01-30|2327,2026-01-30,2327,國巨*,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2327,2026-06-26,2327,國巨*,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2327,2026-06-29,2327,國巨*,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2328,2021-03-26,2328,廣宇,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-01-30|2328,2026-01-30,2328,廣宇,TWSE,5,2026-02-06,stock_price_missing,True
2026-01-30|2329,2026-01-30,2329,華泰,TWSE,5,2026-02-06,stock_price_missing,True
2021-03-26|2330,2021-03-26,2330,台積電,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2330,2022-09-02,2330,台積電,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2330,2026-01-30,2330,台積電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2330,2026-06-26,2330,台積電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2330,2026-06-29,2330,台積電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2331,2021-03-26,2331,精英,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2331,2022-09-02,2331,精英,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2331,2026-01-30,2331,精英,TWSE,5,2026-02-06,stock_price_missing,True
2017-08-11|2337,2017-08-11,2337,旺宏,TWSE,5,2017-08-18,stock_price_missing,True
2021-03-26|2337,2021-03-26,2337,旺宏,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-01-30|2337,2026-01-30,2337,旺宏,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2337,2026-06-26,2337,旺宏,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2337,2026-06-29,2337,旺宏,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2338,2021-03-26,2338,光罩,TWSE,5,2021-04-06,benchmark_price_missing,True
2017-09-15|2340,2017-09-15,2340,台亞,TWSE,5,2017-09-22,stock_price_missing,True
2019-09-06|2340,2019-09-06,2340,台亞,TWSE,5,2019-09-16,stock_price_missing,True
2021-03-26|2340,2021-03-26,2340,台亞,TWSE,5,2021-04-06,benchmark_price_missing,True
2026-06-26|2340,2026-06-26,2340,台亞,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2340,2026-06-29,2340,台亞,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-26|2342,2026-06-26,2342,茂矽,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2344,2021-03-26,2344,華邦電,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2344,2022-09-02,2344,華邦電,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2344,2026-01-30,2344,華邦電,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2344,2026-06-26,2344,華邦電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2344,2026-06-29,2344,華邦電,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2021-03-26|2345,2021-03-26,2345,智邦,TWSE,5,2021-04-06,benchmark_price_missing,True
2022-09-02|2345,2022-09-02,2345,智邦,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-01-30|2345,2026-01-30,2345,智邦,TWSE,5,2026-02-06,stock_price_missing,True
2026-06-26|2345,2026-06-26,2345,智邦,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2345,2026-06-29,2345,智邦,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2022-09-02|2347,2022-09-02,2347,聯強,TWSE,5,2022-09-09,benchmark_price_missing,True
2026-06-26|2347,2026-06-26,2347,聯強,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2026-06-29|2347,2026-06-29,2347,聯強,TWSE,5,,insufficient_calendar_path;stock_price_missing;benchmark_price_missing,True
2016-09-09|2349,2016-09-09,2349,錸德,TWSE,5,2016-09-20,stock_price_missing,True
2018-08-31|2349,2018-08-31,2349,錸德,TWSE,5,2018-09-07,stock_price_missing,True
