snapshot_date,ticker,name,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,route_support_variant_count,route_support_variant_flags,route_support_mode_flags
2015-01-30,1477,聚陽,0.6482638888888889,0.5,0.25,0.7989961213780515,0.0,0.6699530287474333,1.0,0.0,,
2015-01-30,2408,南亞科,0.6482638888888889,0.5,0.7749999999999999,0.7378507871321013,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,3474,華亞科,0.6482638888888889,0.5,0.9624999999999999,0.786675792835957,0.0,0.619125,1.0,0.0,,
2015-01-30,3481,群創,0.6482638888888889,0.5,0.921875,0.6844626967830253,0.0,0.619125,1.0,0.0,,
2015-01-30,3034,聯詠,0.6482638888888889,0.5,0.846875,0.704083960757472,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2409,友達,0.6482638888888889,0.5,0.946875,0.7059091946155601,0.0,0.619125,1.0,0.0,,
2015-01-30,2317,鴻海,0.6482638888888889,0.5,0.9906250000000001,0.8966461327857632,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2881,富邦金,0.6482638888888889,0.5,0.815625,0.917180013689254,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2379,瑞昱,0.6482638888888889,0.5,0.44375,0.6981519507186859,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,6271,同欣電,0.6482638888888889,0.5,0.25,0.7761806981519507,0.0,0.667180954825462,1.0,0.0,,
2015-01-30,2823,中壽,0.6482638888888889,0.5,0.25,0.8158795345653663,0.0,0.672004363449692,1.0,0.0,,
2015-01-30,4736,泰博,0.6482638888888889,0.5,0.25,0.8779374857403605,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2049,上銀,0.6482638888888889,0.5,0.6312500000000001,0.9290440337668263,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,5880,合庫金,0.6482638888888889,0.5,0.25,0.8717773214693132,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2312,金寶,0.6482638888888889,0.5,0.25,0.7994524298425736,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2439,美律,0.6482638888888889,0.5,0.63125,0.7880447182295232,0.0,0.619125,1.0,0.0,,
2015-01-30,2885,元大金,0.6482638888888889,0.5,0.25,0.9240246406570841,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2382,廣達,0.6482638888888889,0.5,0.65,0.8432580424366872,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,2357,華碩,0.6482638888888889,0.5,0.8625,0.921286789869952,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,5871,中租-KY,0.6482638888888889,0.5,0.25,0.8058407483458817,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,3293,鈊象,0.6482638888888889,0.5,0.25,0.944558521560575,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,3189,景碩,0.6482638888888889,0.5,0.25,0.8998402920374172,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,6153,嘉聯益,0.6482638888888889,0.5,0.25,0.8893451973534109,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,5478,智冠,0.6482638888888889,0.5,0.25,0.7072781200091262,0.0,0.6741250000000001,1.0,0.0,,
2015-01-30,8076,伍豐,0.6482638888888889,0.5,0.425,0.7976271959844855,0.0,0.619125,1.0,0.0,,
2015-04-30,2354,鴻準,0.6482876712328768,0.5945411392405063,0.6812499999999999,0.8429302336276674,0.0,0.9947133447880872,1.0,0.0,,
2015-04-30,2610,華航,0.6482876712328768,0.7671677215189874,0.475,0.7066966749448124,0.0,0.9807409145884928,1.0,0.0,,
2015-04-30,6605,帝寶,0.6482876712328768,0.37389240506329113,0.25,0.6822749954010302,0.0,0.9841076935844224,1.0,0.0,,
2015-04-30,3374,精材,0.6482876712328768,0.559375,0.321875,0.8993055555555557,0.0,0.9375850515463918,1.0,0.0,,
2015-04-30,2892,第一金,0.6482876712328768,0.7547468354430379,0.428125,0.7244251287711553,0.0,0.9986032707569805,1.0,0.0,,
2015-04-30,2317,鴻海,0.6482876712328768,0.7634889240506328,0.9875,0.8418586736571009,0.0,0.9612242676275596,1.0,0.0,,
2015-04-30,2801,彰銀,0.6482876712328768,0.820886075949367,0.3125,0.7909055371596763,0.0,0.9980504612045579,1.0,0.0,,
2015-04-30,2834,臺企銀,0.6482876712328768,0.5473892405063291,0.25,0.6838449687270051,0.0,0.9986797837566005,1.0,0.0,,
2015-04-30,1301,台塑,0.6482876712328768,0.7800632911392406,0.63125,0.7645499908020602,0.0,0.9964744819842809,1.0,0.0,,
2015-04-30,1312,國喬,0.6482876712328768,0.30846518987341776,0.25,0.6616055003679177,0.0,0.983772856312745,1.0,0.0,,
2015-04-30,2392,正崴,0.6482876712328768,0.6098892405063292,0.25,0.8408647213024283,0.0,0.9952211831520744,1.0,0.0,,
2015-04-30,5264,鎧勝-KY,0.6482876712328768,0.6334651898734177,0.29375,0.5810700653053716,0.0,0.9813218946212163,1.0,0.0,,
2015-04-30,3498,陽程,0.6482876712328768,0.688488924050633,0.25,0.6729925496688741,0.0,0.976229381443299,1.0,0.0,,
2015-04-30,1565,精華,0.6482876712328768,0.5887262658227848,0.25,0.6439891464311994,0.0,0.988479450478645,1.0,0.0,,
2015-04-30,5880,合庫金,0.6482876712328768,0.792879746835443,0.321875,0.7112467807211185,0.0,0.9967350231651939,1.0,0.0,,
2015-04-30,4966,F-譜瑞,0.6482876712328768,0.8178006329113925,0.4375,0.8130995906916851,0.0,0.9491307483360603,1.0,0.0,,
2015-04-30,3029,零壹,0.6482876712328768,0.34038765822784806,0.1875,0.7099021569168507,0.0,0.6714471459451569,0.75,0.0,,
2015-04-30,3691,碩禾,0.6482876712328768,0.6593749999999999,0.45625000000000004,0.6844882496320824,0.0,0.9561163612065674,1.0,0.0,,
2015-04-30,1476,儒鴻,0.6482876712328768,0.6622626582278481,0.640625,0.5686568708609271,0.0,0.9503445552372061,1.0,0.0,,
2015-04-30,2915,潤泰全,0.6482876712328768,0.37460443037974683,0.25,0.5976091105592347,0.0,0.9880654452154217,1.0,0.0,,
2015-04-30,2451,創見,0.6482876712328768,0.4937104430379746,0.25,0.7034440535320089,0.0,0.9875706657791129,1.0,0.0,,
2015-04-30,6269,台郡,0.6482876712328768,0.05969145569620253,0.8,0.4421765774466519,0.0,0.8092675325940951,1.0,0.0,,
2015-04-30,2542,興富發,0.6482876712328768,0.22927215189873418,0.25,0.677665677888153,0.0,0.8352585812128348,1.0,0.0,,
2015-04-30,2324,仁寶,0.6482876712328768,0.5062895569620253,0.678125,0.5976390038631346,0.0,0.9485798981949886,1.0,0.0,,
2015-04-30,6147,頎邦,0.6482876712328768,0.779746835443038,0.575,0.5957591749448123,0.0,0.9275041792473329,1.0,0.0,,
2015-04-30,2618,長榮航,0.6482876712328768,0.7490901898734177,0.609375,0.7370952906548934,0.0,0.9074092536576333,1.0,0.0,,
2015-04-30,1402,遠東新,0.6482876712328768,0.7265427215189872,0.33125,0.6223170759749816,0.0,0.9915263571198454,1.0,0.0,,
2015-04-30,3607,谷崧,0.6482876712328768,0.5117088607594936,0.25,0.7179158618469463,0.0,0.9469726804123711,1.0,0.0,,
2015-04-30,2330,台積電,0.6482876712328768,0.8896756329113924,1.0,0.9379340277777777,0.0,0.9326706285657091,1.0,0.0,,
2015-04-30,2313,華通,0.6482876712328768,0.7094145569620253,0.25,0.713507174392936,0.0,0.8877555318078955,1.0,0.0,,
2015-04-30,1326,台化,0.6482876712328768,0.36491297468354433,0.5875,0.5664562637969095,0.0,0.9297831734971549,1.0,0.0,,
2015-04-30,1303,南亞,0.6482876712328768,0.4090189873417721,0.765625,0.5645931061442236,0.0,0.9305284189390561,1.0,0.0,,
2015-04-30,1722,台肥,0.6482876712328768,0.7486155063291139,0.25,0.6395131990434143,0.0,0.9886001869404504,1.0,0.0,,
2015-04-30,1589,永冠-KY,0.6482876712328768,0.11906645569620253,0.290625,0.38873137417218534,0.0,0.8108718276886906,1.0,0.0,,
2015-04-30,2885,元大金,0.6482876712328768,0.321123417721519,0.8625,0.42242745125091985,0.0,0.8182775098948363,1.0,0.0,,
2015-04-30,2886,兆豐金,0.6482876712328768,0.5059731012658228,0.803125,0.6175812867917586,0.0,0.933424503242579,1.0,0.0,,
2015-04-30,2412,中華電,0.6482876712328768,0.8864319620253165,0.74375,0.9232230730316409,0.0,0.9642839751668285,1.0,0.0,,
2015-04-30,2882,國泰金,0.6482876712328768,0.3803401898734177,0.940625,0.5187959896983075,0.0,0.9255833353996022,1.0,0.0,,
2015-04-30,8299,群聯,0.6482876712328768,0.24493670886075952,0.634375,0.4623056935246505,0.0,0.8153004815910144,1.0,0.0,,
2015-04-30,6217,中探針,0.6482876712328768,0.5268196202531646,0.1875,0.6027720290654893,0.0,0.9759394808400538,0.75,0.0,,
2015-04-30,1101,台泥,0.6482876712328768,0.9084256329113924,0.39999999999999997,0.8916517200147167,0.0,0.995769658490868,1.0,0.0,,
2015-04-30,1707,葡萄王,0.6482876712328768,0.09129746835443038,0.25,0.4792109317512876,0.0,0.8183664496628877,1.0,0.0,,
2015-04-30,5871,中租-KY,0.6482876712328768,0.4815664556962025,0.521875,0.5398454746136866,0.0,0.9798512855239823,1.0,0.0,,
2015-04-30,2887,台新新光金,0.6482876712328768,0.6323180379746836,0.36250000000000004,0.6176330252023546,0.0,0.9368535339940541,1.0,0.0,,
2015-04-30,2890,永豐金,0.6482876712328768,0.5160601265822785,0.3875,0.5699279111479029,0.0,0.9348233399810212,1.0,0.0,,
2015-04-30,1314,中石化,0.6482876712328768,0.8875,0.25,0.8781290240986018,0.0,0.910034308610543,1.0,0.0,,
2015-04-30,3576,聯合再生,0.6482876712328768,0.905498417721519,0.25,0.8215323767476085,0.0,0.9867891839944085,1.0,0.0,,
2015-04-30,1708,東鹼,0.6482876712328768,0.3621835443037975,0.125,0.5200009197939662,0.0,0.9745796923552734,0.5,0.0,,
2015-04-30,8046,南電,0.6482876712328768,0.2163370253164557,0.25,0.7268976499264165,0.0,0.9456070752468322,1.0,0.0,,
2015-04-30,3481,群創,0.6482876712328768,0.877492088607595,0.809375,0.7628500965783664,0.0,0.9556549539028397,1.0,0.0,,
2015-04-30,2385,群光,0.6482876712328768,0.9213212025316455,0.25,0.8480908526490065,0.0,0.9931153208592579,1.0,0.0,,
2015-04-30,8406,F-金可,0.6482876712328768,0.04719145569620253,0.25,0.3747752253495218,0.0,0.8108382465631743,1.0,0.0,,
2015-04-30,4938,和碩,0.6482876712328768,0.48445411392405063,0.796875,0.6310430463576159,0.0,0.8952301560100899,1.0,0.0,,
2015-04-30,9945,潤泰新,0.6482876712328768,0.29299841772151897,0.296875,0.5136928577998529,0.0,0.8280856853583186,1.0,0.0,,
2015-04-30,2884,玉山金,0.6482876712328768,0.46918512658227846,0.68125,0.5123672047461368,0.0,0.8247903421492986,1.0,0.0,,
2015-04-30,2634,漢翔,0.6482876712328768,0.12927215189873417,0.31875,0.3763239284400295,0.0,0.7556900177137383,1.0,0.0,,
2015-04-30,2383,台光電,0.6482876712328768,0.5297072784810126,0.25,0.7251667126563649,0.0,0.8796592448546653,1.0,0.0,,
2015-04-30,2316,楠梓電,0.6482876712328768,0.02199367088607595,0.25,0.39686580206033856,1.0,0.8072319171136018,1.0,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength
2015-04-30,5263,智崴,0.6482876712328768,0.865268987341772,0.1875,0.9287826526857984,0.0,0.9413952481065884,0.75,0.0,,
2015-04-30,1702,南僑,0.6482876712328768,0.5334651898734177,0.25,0.7283112582781457,0.0,0.9524860492280657,1.0,0.0,,
2015-04-30,3105,穩懋,0.6482876712328768,0.7058148734177215,0.5625,0.6887974843635026,0.0,0.8806155942647234,1.0,0.0,,
2015-04-30,2823,中壽,0.6482876712328768,0.13852848101265822,0.6843750000000001,0.41732431935246517,0.0,0.7625159778853852,1.0,0.0,,
2015-04-30,2888,新光金,0.6482876712328768,0.3905458860759493,0.571875,0.48102809970566596,0.0,0.7730337289921938,1.0,0.0,,
2015-04-30,1477,聚陽,0.6482876712328768,0.22883702531645572,0.40937500000000004,0.5007473325974983,0.0,0.7899360755610281,1.0,0.0,,
2015-04-30,6285,啟碁,0.6482876712328768,0.2800632911392405,0.540625,0.4651714266004415,0.0,0.819109219433628,1.0,0.0,,
2015-04-30,3023,信邦,0.6482876712328768,0.4019382911392405,0.25,0.6041419472038263,0.0,0.9892159964308901,1.0,0.0,,
2015-04-30,6505,台塑化,0.6482876712328768,0.20474683544303798,0.41875,0.4667655445180281,0.0,0.7667950022346972,1.0,0.0,,
2015-04-30,4739,康普,0.6482876712328768,0.06930379746835443,0.125,0.35919506530537165,0.0,0.8035204826767001,0.5,0.0,,
2015-04-30,2891,中信金,0.6482876712328768,0.23314873417721518,0.884375,0.44431596072479773,0.0,0.7660992061204172,1.0,0.0,,
2015-04-30,2105,正新,0.6482876712328768,0.9185522151898734,0.3125,0.8025409308314938,0.0,0.9136294166036434,1.0,0.0,,
2015-04-30,3008,大立光,0.6482876712328768,0.2581882911392405,0.95,0.45775558774834435,0.0,0.7642571533686506,1.0,0.0,,
2015-04-30,2883,凱基金,0.6482876712328768,0.16060126582278483,0.828125,0.388214564937454,0.0,0.7537303308825754,1.0,0.0,,
2015-04-30,2880,華南金,0.6482876712328768,0.6417721518987343,0.25,0.65377690397351,0.0,0.9410643622552882,1.0,0.0,,
2015-04-30,2426,鼎元,0.6482876712328768,0.116376582278481,0.1875,0.42670851729212655,0.0,0.8148058983482364,0.75,0.0,,
2015-04-30,1795,美時,0.6482876712328768,0.8087816455696203,0.25,0.9613571559970566,0.0,0.9173355523525676,1.0,0.0,,
2015-04-30,3529,力旺,0.6482876712328768,0.7168117088607595,0.25,0.578436005334805,0.0,0.946433950838903,1.0,0.0,,
2015-04-30,3376,新日興,0.6482876712328768,0.5084651898734177,0.25,0.5971894545621781,0.0,0.9887131218189267,1.0,0.0,,
2015-04-30,6279,胡連,0.6482876712328768,0.19438291139240504,0.25,0.4433585126931568,0.0,0.8165086398088757,1.0,0.0,,
2015-04-30,2103,台橡,0.6482876712328768,0.7335838607594937,0.25,0.9056291390728477,0.0,0.9017528978817254,1.0,0.0,,
2015-04-30,1464,得力,0.6482876712328768,0.01574367088607595,0.0625,0.34254506990434147,0.0,0.6491509918840036,0.25,0.0,,
2015-05-15,2892,第一金,0.727319587628866,0.5,0.325,0.6723227519762845,0.0,0.9965286895674301,1.0,0.0,,
2015-05-15,2891,中信金,0.727319587628866,0.41250000000000003,0.89375,0.7061065821256038,0.0,0.9807906164564777,1.0,0.0,,
2015-05-15,2834,臺企銀,0.727319587628866,0.546875,0.25,0.7982937390206413,0.0,0.9956475609756098,1.0,0.0,,
2015-05-15,2884,玉山金,0.727319587628866,0.37812500000000004,0.48124999999999996,0.7041937719587176,0.2,0.9846878354483046,1.0,1.0,conservative_hurdle_route,hurdle_reference
2015-05-15,9945,潤泰新,0.727319587628866,0.5687500000000001,0.25,0.6489933300395256,0.0,0.9882077305605788,1.0,0.0,,
2015-05-15,1326,台化,0.727319587628866,0.37812500000000004,0.415625,0.7238090826745718,0.0,0.9896358690723783,1.0,0.0,,
2015-05-15,6005,群益證,0.727319587628866,0.34375,0.1875,0.7118570212999561,0.0,0.9870007481648786,0.75,0.0,,
2015-05-15,2317,鴻海,0.727319587628866,0.409375,0.98125,0.5799588960254721,0.0,0.9916285865107751,1.0,0.0,,
2015-05-15,1312,國喬,0.727319587628866,0.36875,0.25,0.5764163372859025,0.0,0.9794811051169747,1.0,0.0,,
2015-05-15,2382,廣達,0.727319587628866,0.5875,0.7,0.7093420619235836,0.0,0.9565750000000001,1.0,0.0,,
2015-05-15,2915,潤泰全,0.727319587628866,0.3875,0.25,0.6737929567413263,0.0,0.9906722274192139,1.0,0.0,,
2015-05-15,2801,彰銀,0.727319587628866,0.665625,0.25,0.8334877305665348,0.0,0.9956105263157895,1.0,0.0,,
2015-05-15,2409,友達,0.727319587628866,0.7375,0.809375,0.8093245635704874,0.0,0.9038198275862069,1.0,0.0,,
2015-05-15,1301,台塑,0.727319587628866,0.525,0.434375,0.7061717720685112,0.0,0.9606047029702971,1.0,0.0,,
2015-05-15,2542,興富發,0.727319587628866,0.46562499999999996,0.25,0.6465229743083004,0.0,0.9545701219512195,1.0,0.0,,
2015-05-15,3691,碩禾,0.727319587628866,0.390625,0.54375,0.5680497227711901,0.0,0.9825655518356337,1.0,0.0,,
2015-05-15,4938,和碩,0.727319587628866,0.421875,0.8187500000000001,0.6991038098375055,0.0,0.9517952127659575,1.0,0.0,,
2015-05-15,6269,台郡,0.727319587628866,0.31250000000000006,0.765625,0.5621671881862099,0.0,0.8197184101131253,1.0,0.0,,
2015-05-15,2347,聯強,0.727319587628866,0.621875,0.25,0.6803273907553798,0.0,0.9845164484221647,1.0,0.0,,
2015-05-15,2887,台新新光金,0.727319587628866,0.646875,0.35625,0.8771392594422486,0.0,0.9912166666666667,1.0,0.0,,
2015-05-15,2330,台積電,0.727319587628866,0.65,1.0,0.6934065519323672,0.0,0.9902923708029936,1.0,0.0,,
2015-05-15,2207,和泰車,0.727319587628866,0.2,0.25,0.5248956960913482,0.0,0.978163783514958,1.0,0.0,,
2015-05-15,5871,中租-KY,0.727319587628866,0.64375,0.58125,0.8418011638120334,0.0,0.9822081395348837,1.0,0.0,,
2015-05-15,6505,台塑化,0.727319587628866,0.19999999999999998,0.303125,0.7036019158981115,0.0,0.9277433488009575,1.0,0.0,,
2015-05-15,1590,亞德客-KY,0.727319587628866,0.7906250000000001,0.25,0.8200706110013174,0.0,0.9247392857142858,1.0,0.0,,
2015-05-15,1303,南亞,0.727319587628866,0.41874999999999996,0.640625,0.7397119976943346,0.0,0.9321703707409816,1.0,0.0,,
2015-05-15,1708,東鹼,0.727319587628866,0.5406249999999999,0.25,0.812626948836188,0.0,0.9806728594950604,1.0,0.0,,
2015-05-15,2885,元大金,0.727319587628866,0.1125,0.825,0.4972431516249451,0.0,0.8216462454998126,1.0,0.0,,
2015-05-15,2385,群光,0.727319587628866,0.715625,0.25,0.8140491189064557,0.0,0.9923486725663717,1.0,0.0,,
2015-05-15,2049,上銀,0.727319587628866,0.778125,0.396875,0.8355034722222223,0.0,0.9028714285714285,1.0,0.0,,
2015-05-15,1402,遠東新,0.727319587628866,0.503125,0.25,0.6684473814229249,0.0,0.9415471238938053,1.0,0.0,,
2015-05-15,2890,永豐金,0.727319587628866,0.20625,0.465625,0.48516242588932806,0.0,0.9262491607562323,1.0,0.0,,
2015-05-15,2886,兆豐金,0.727319587628866,0.26875,0.784375,0.5647644927536232,0.0,0.9263799285782994,1.0,0.0,,
2015-05-15,5880,合庫金,0.727319587628866,0.49375,0.259375,0.6572089783706632,0.0,0.9417190476190477,1.0,0.0,,
2015-05-15,2356,英業達,0.727319587628866,0.6875000000000001,0.27812499999999996,0.6776134305006588,0.0,0.8920917872497434,1.0,0.0,,
2015-05-15,3034,聯詠,0.727319587628866,0.75,0.784375,0.7069866463548529,0.0,0.88719685821096,1.0,0.0,,
2015-05-15,2880,華南金,0.727319587628866,0.43125,0.25,0.6725612099253405,0.0,0.9399746492862848,1.0,0.0,,
2015-05-15,2354,鴻準,0.727319587628866,0.1375,0.796875,0.42240509716732544,0.0,0.8229353102443864,1.0,0.0,,
2015-05-15,1101,台泥,0.727319587628866,0.659375,0.25625,0.8298919905577514,0.0,0.9591880266075389,1.0,0.0,,
2015-05-15,6147,頎邦,0.727319587628866,0.153125,0.6875,0.4002542407773386,0.0,0.8097004554718379,1.0,0.0,,
2015-05-15,2454,聯發科,0.727319587628866,0.934375,0.9906250000000001,0.6646320542380325,0.0,0.9210070824795082,1.0,0.0,,
2015-05-15,6214,精誠,0.727319587628866,0.36562500000000003,0.25,0.5563000933245499,0.0,0.9872070559023477,1.0,0.0,,
2015-05-15,2867,三商壽,0.727319587628866,0.515625,0.125,0.7000078914141414,0.0,0.9897961538461539,0.5,0.0,,
2015-05-15,2357,華碩,0.727319587628866,0.8625,0.8375,0.8476734052481335,0.0,0.9032537900874635,1.0,0.0,,
2015-05-15,2727,王品,0.727319587628866,0.428125,0.125,0.7057480374396136,0.0,0.989415034965035,0.5,0.0,,
2015-05-15,1707,葡萄王,0.727319587628866,0.096875,0.25,0.48945295344751866,0.0,0.8216107672662685,1.0,0.0,,
