signal_date,score_variant,candidate_rank,pool80_quant_rank,ticker,name,market,weighted_score,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,consensus_trigger,prior_c2_allowed_exception_ticker,prior_single_exception_ticker,route_support_variant_count,route_support_mode_count,route_support_variant_flags,route_support_mode_flags,layer1_quality_floor_risk_pctile_by_week,layer1_pass_bottom30,RS20,RS40,RS60,RS30_proxy,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,exhaustion_risk_score,breakdown_risk_score,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,total_cost_twd,cost_application_status,adjustment_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-12-30,momentum,5,5,2327,國巨*,TWSE,0.5970484614745871,0.7719931271477664,0.815625,0.528125,0.5842893220785993,0.0,0.992235853066676,1.0,True,8478.0,8478,0.0,0.0,,,0.3780068728522336,True,0.0050898309796654,0.0648954686482274,0.0958415090893598,0.0349926498139464,38.0,56.0,60.0,0.7860034702139965,0.7341845618107952,0.3966220151426907,0.029727408086359,0.0013291796469366,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,momentum,1,1,2303,聯電,TWSE,0.6848173463316807,0.8293103448275864,0.8591772151898733,0.909375,0.5317755569296275,0.0,0.9259422028353326,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,0.0227653311805091,-0.1286275338734193,-0.1635224654663496,-0.052931101346455,12.0,9.0,11.0,0.7619047619047619,0.3114565342544617,0.2481115630447414,0.0548571428571428,0.2413740458015267,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,momentum,2,2,2330,台積電,TWSE,0.6762051100047909,0.8293103448275864,0.7022943037974683,1.0,0.778619498605741,0.0,0.9910821428571429,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,-0.0147798751558714,0.0145362958647956,-0.006762426850487,-0.0001217896455379,1.0,1.0,1.0,0.6224899598393574,0.7069660333909038,0.5026147588611273,0.0110999999999999,0.0245714285714285,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,momentum,3,3,3707,漢磊,TPEx,0.630253750599734,0.8293103448275864,0.8685126582278482,0.684375,0.5126397960529161,0.0,0.7096467472118959,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,0.0268717814130929,-0.1608597474915296,-0.151350549455851,-0.0669939830392183,47.0,30.0,27.0,0.6483075157773953,0.180195739781232,0.2370714700755374,0.0428999999999999,0.5185130111524163,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,momentum,4,4,2412,中華電,TWSE,0.6234916126066465,0.8293103448275864,0.7926424050632912,0.5718749999999999,0.7792708622655659,0.0,0.9611033524904214,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,-0.0482659054476464,-0.0173998318797152,0.0068321814678438,-0.0328328686636808,60.0,51.0,29.0,0.6167527251864601,0.5699481865284974,0.6443927948866938,0.0020999999999999,0.1534865900383142,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,momentum,5,5,2618,長榮航,TWSE,0.6229856054930195,0.8293103448275864,0.7080300632911392,0.83125,0.6418386588953942,0.0,0.8863742957746479,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,-0.0830732086984225,0.0444730778192814,0.0353364424140676,-0.0193000654395705,31.0,14.0,12.0,0.0877796901893287,0.385146804835924,0.5101685066821615,0.0206999999999999,0.4338028169014084,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,quality_rs,1,1,2603,長榮,TWSE,0.6383373551220626,0.6482638888888889,0.5,0.759375,0.7095596623317362,0.8,0.6741250000000001,1.0,True,2603.0,2603,4.0,2.0,dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,low_risk_strength|pullback_repair,0.5017361111111112,True,,,,,26.0,27.0,27.0,0.0643394934976043,,,0.0435,0.6599999999999999,2015-02-02,2015-02-09,22.05,21.6,22.4,0.0370370370370369,0.0309788533985686,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6014.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,quality_rs,2,2,2317,鴻海,TWSE,0.5841710021674653,0.6482638888888889,0.5,0.9906250000000001,0.8966461327857632,0.0,0.6741250000000001,1.0,True,2603.0,2603,0.0,0.0,,,0.5017361111111112,True,,,,,2.0,2.0,2.0,0.6550308008213552,,,0.0435,0.6599999999999999,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,quality_rs,3,3,2454,聯發科,TWSE,0.5824577777777779,0.6482638888888889,0.5,0.98125,0.8888888888888888,0.0,0.6741250000000001,1.0,True,2603.0,2603,0.0,0.0,,,0.5017361111111112,True,,,,,3.0,3.0,3.0,0.3333333333333333,,,0.0435,0.6599999999999999,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,quality_rs,4,4,2882,國泰金,TWSE,0.577535278918549,0.6482638888888889,0.5,0.8343750000000001,0.9865389002966006,0.0,0.6741250000000001,1.0,True,2603.0,2603,0.0,0.0,,,0.5017361111111112,True,,,,,22.0,17.0,17.0,0.5201916495550992,,,0.0435,0.6599999999999999,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,quality_rs,5,5,2357,華碩,TWSE,0.5738225678758841,0.6482638888888889,0.5,0.8625,0.921286789869952,0.0,0.6741250000000001,1.0,True,2603.0,2603,0.0,0.0,,,0.5017361111111112,True,,,,,19.0,14.0,14.0,0.6180698151950719,,,0.0435,0.6599999999999999,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,quality_rs,1,1,2330,台積電,TWSE,0.7346238035398855,0.6482876712328768,0.8896756329113924,1.0,0.9379340277777777,0.0,0.9326706285657091,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0244482664603076,-0.045430505484709,0.0099707459429856,-0.0349393859725083,1.0,1.0,1.0,0.5930989583333334,0.5,,0.0337835051546391,0.2355339805825242,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,quality_rs,2,2,2412,中華電,TWSE,0.7090188011098172,0.6482876712328768,0.8864319620253165,0.74375,0.9232230730316409,0.0,0.9642839751668285,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0397826704389637,-0.0119706098985676,-0.0012044901535517,-0.0258766401687656,33.0,29.0,23.0,0.5423177083333334,0.5728476821192053,,0.0002989690721649,0.142565130260521,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,quality_rs,3,3,3481,群創,TWSE,0.6959929222696999,0.6482876712328768,0.877492088607595,0.809375,0.7628500965783664,0.0,0.9556549539028397,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0187831039162542,0.0003333470539883,-0.0337001401329637,-0.0092248784311329,22.0,28.0,14.0,0.763671875,0.5920529801324503,,0.0229657699742268,0.1544144144144144,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,quality_rs,4,4,2317,鴻海,TWSE,0.685670812417323,0.6482876712328768,0.7634889240506328,0.9875,0.8418586736571009,0.0,0.9612242676275596,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0303907325837486,0.0438739759079451,0.035994137755851,0.0067416216620982,2.0,3.0,2.0,0.3919270833333333,0.6291390728476821,,0.0059793814432989,0.1491235480464625,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,quality_rs,5,5,1101,台泥,TWSE,0.6810434951575922,0.6482876712328768,0.9084256329113924,0.39999999999999997,0.8916517200147167,0.0,0.995769658490868,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0460954132915486,-0.0140822059820877,-0.0019340159617762,-0.0300888096368181,60.0,65.0,70.0,0.4388020833333333,0.6013245033112583,,0.0062783505154639,0.0106430155210642,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,quality_rs,1,1,2454,聯發科,TWSE,0.7418557565582464,0.727319587628866,0.934375,0.9906250000000001,0.6646320542380325,0.0,0.9210070824795082,1.0,True,3008.0,3008,0.0,0.0,,,0.422680412371134,True,-0.0507590214833036,-0.105315576245884,-0.2140582514747102,-0.0780372988645938,2.0,2.0,2.0,0.7981770833333334,0.2951251646903821,,0.0717093749999999,0.2442622950819671,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,quality_rs,2,2,2357,華碩,TWSE,0.7204271282678929,0.727319587628866,0.8625,0.8375,0.8476734052481335,0.0,0.9032537900874635,1.0,True,3008.0,3008,0.0,0.0,,,0.422680412371134,True,-0.05132619733081,-0.0548120054713006,-0.0983635059314066,-0.0530691014010553,13.0,23.0,19.0,0.3248697916666667,0.4466403162055335,,0.0305999999999999,0.3563848396501457,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,quality_rs,3,3,3231,緯創,TWSE,0.698367076263191,0.727319587628866,0.9031250000000001,0.55625,0.7824148413482653,0.0,0.8981388449035235,1.0,True,3008.0,3008,0.0,0.0,,,0.422680412371134,True,-0.0541197519121239,-0.0656011439613422,-0.1408395437348484,-0.059860447936733,45.0,56.0,44.0,0.7532552083333334,0.4268774703557312,,0.0439546875,0.363489932885906,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,quality_rs,4,4,3189,景碩,TWSE,0.6900905941885074,0.727319587628866,0.965625,0.25,0.8215339536671058,0.0,0.8785964285714286,1.0,True,3008.0,3008,0.0,0.0,,,0.422680412371134,True,-0.0599181047539942,-0.1255928130427679,-0.1486167454236121,-0.092755458898381,120.0,103.0,113.0,0.46484375,0.2674571805006587,,0.0398999999999999,0.4457142857142857,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,quality_rs,5,5,2903,遠百,TWSE,0.6895436148061748,0.727319587628866,0.971875,0.25,0.7899940299736495,0.0,0.886184090909091,1.0,True,3008.0,3008,0.0,0.0,,,0.422680412371134,True,-0.0547074795635939,-0.1335609771483484,-0.16181832645128,-0.0941342283559711,117.0,175.0,258.0,0.3990885416666667,0.2859025032938076,,0.0092999999999999,0.4459636363636363,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,quality_rs,1,1,2882,國泰金,TWSE,0.7320931420804483,0.7298611111111112,0.908742088607595,0.875,0.7492686154467568,0.0,0.9313462633778881,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.033187035734133,-0.0985428522570871,-0.0604854713800291,-0.032677908261477,20.0,11.0,12.0,0.4040469973890339,0.2571989528795811,0.4626569729015201,0.0127317073170731,0.2618832391713747,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,quality_rs,2,2,2354,鴻準,TWSE,0.6807472573193829,0.7298611111111112,0.7742879746835443,0.7562500000000001,0.7715789493545394,0.0,0.9478887421760449,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.0635683777594222,-0.0165852720903179,-0.0493808202172384,0.0234915528345521,27.0,29.0,25.0,0.5737597911227154,0.4535340314136126,0.722405816259088,0.028191637630662,0.1802533936651583,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,quality_rs,3,3,3081,聯亞,TPEx,0.6677597289593841,0.7298611111111112,0.70625,0.678125,0.9921671018276763,0.0,0.8796175958188154,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.0619552806409113,-0.0149724045001187,,0.0234914380703963,41.0,37.0,28.0,0.5117493472584856,,,0.0415296167247386,0.44,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,quality_rs,4,4,8299,群聯,TPEx,0.6612776557202151,0.7298611111111112,0.8394382911392405,0.3375,0.827294480661959,0.0,0.8977105422293893,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.0320583675625756,-0.0491742210983519,-0.0166723400668977,-0.0085579267678881,61.0,83.0,73.0,0.6514360313315927,0.5445026178010471,0.4368803701255783,0.0339512195121951,0.3752066115702479,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,quality_rs,5,5,2412,中華電,TWSE,0.6587054765122329,0.7298611111111112,0.7667721518987343,0.871875,0.662534631555522,0.0,0.6942039204746817,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.0121517019875396,-0.0217268793396999,0.0550695184366714,-0.0047875886760801,18.0,15.0,11.0,0.3413838120104439,0.4594240837696335,0.8070059484467944,0.0006062717770034,0.6225780463242698,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,quality_rs,1,1,9939,宏全,TWSE,0.6639616981540183,0.7356164383561644,0.8656250000000001,0.25,0.8362412571732248,0.0,0.9045621212121212,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,0.0017863743033361,-0.0552977622595636,-0.0348197474953929,-0.0267556939781137,200.0,258.0,209.0,0.5388127853881278,0.3954248366013072,0.3977498345466578,0.0065999999999999,0.3751515151515151,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,quality_rs,2,2,2105,正新,TWSE,0.6575463401607073,0.7356164383561644,0.7875000000000001,0.3125,0.9201556020579128,0.0,0.9538522151898734,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,0.0231133013422153,-0.0115143410113534,-0.0541389854136085,0.0057994801654309,61.0,82.0,81.0,0.4846705805609915,0.4633986928104575,0.4321641297154202,0.0212999999999999,0.1632911392405063,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,quality_rs,3,3,2002,中鋼,TWSE,0.6499837175822643,0.7356164383561644,0.75625,0.59375,0.7028207300153401,0.0,0.9044255230125523,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,0.0454076437442776,-0.014606377771732,-0.0968473187469418,0.0154006329862728,32.0,55.0,46.0,0.7110241356816699,0.4052287581699346,0.3600264725347452,0.0228,0.3594979079497908,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,quality_rs,4,4,3044,健鼎,TWSE,0.6487097623657878,0.7356164383561644,0.778125,0.25,0.9232647651410727,0.0,0.9551335388994308,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,0.0188657172023509,0.0026934974003065,-0.0600166929948359,0.0107796073013287,271.0,271.0,269.0,0.5185909980430529,0.5352941176470588,0.5612177365982793,0.0254999999999999,0.153965844402277,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,quality_rs,5,5,3045,台灣大,TWSE,0.6464747812211606,0.7356164383561644,0.796875,0.39375,0.7356283724920702,0.0,0.9070542654028436,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,-0.0141730054915438,-0.042494574976662,0.0551116364769387,-0.0283337902341029,66.0,68.0,63.0,0.4637964774951076,0.3418300653594771,0.7021839841164792,0.0041999999999999,0.3675829383886256,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,quality_rs,1,1,2891,中信金,TWSE,0.7258302020225592,0.8818339100346021,0.834018987341772,0.821875,0.5478300414485947,0.0,0.9382515889830508,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,-0.0047973321364105,-0.0344283581560895,-0.0656236189109263,-0.01961284514625,26.0,14.0,20.0,0.7320971867007673,0.374757281553398,0.1790849673202614,0.0398749999999999,0.2071186440677966,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,quality_rs,2,2,2412,中華電,TWSE,0.7114816901681923,0.8818339100346021,0.7172468354430379,0.93125,0.6719695485717386,0.0,0.9340906644944709,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,-0.0661497727991959,0.0439065159534322,0.0668550135677061,-0.0111216284228818,8.0,7.0,10.0,0.2659846547314578,0.6142394822006473,0.6437908496732027,0.0006041666666666,0.2630331753554502,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,quality_rs,3,3,2882,國泰金,TWSE,0.7064916913157648,0.8818339100346021,0.887381329113924,0.8687499999999999,0.3540925774183788,0.0,0.6666489180972819,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,0.0045885622052359,-0.1469630381648181,-0.1865500043534408,-0.0711872379797911,25.0,9.0,11.0,0.578005115089514,0.0673139158576051,0.0418300653594771,0.2695416666666667,0.463862660944206,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,quality_rs,4,4,2881,富邦金,TWSE,0.7045394180335699,0.8818339100346021,0.8875000000000001,0.921875,0.23986964890547932,0.0,0.7181432291666667,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,0.0093355937612213,-0.1525800960261373,-0.2513173644177559,-0.071622251132458,15.0,6.0,7.0,0.7154731457800512,0.0550161812297734,0.0202614379084967,0.0474270833333333,0.48,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,quality_rs,5,5,2884,玉山金,TWSE,0.7010289473554263,0.8818339100346021,0.9247626582278481,0.478125,0.4024629128420751,0.0,0.8766576328577337,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,-0.0207064230455014,-0.1115679977957292,-0.1111495215796862,-0.0661372104206153,66.0,41.0,63.0,0.4085677749360614,0.0970873786407767,0.0980392156862745,0.0465208333333333,0.446848635235732,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_rs,1,1,2002,中鋼,TWSE,0.726937388396705,0.8947916666666668,0.8027679730606946,0.70625,0.7183751607384977,0.0,0.9630931784595779,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0148651815391256,0.0059609176259265,0.1252938452798404,0.010413049582526,37.0,40.0,20.0,0.6494073611977542,0.5125470514429109,0.7604828462515884,0.005759581881533,0.1418677042801556,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_rs,2,2,2892,第一金,TWSE,0.7161462935159808,0.8947916666666668,0.8383083820188251,0.38749999999999996,0.8660807003883031,0.0,0.8998484320557492,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0029501124811994,0.025627584292593,0.0517420160115478,0.0142888483868962,60.0,73.0,66.0,0.4235807860262008,0.4949811794228356,0.6194409148665819,0.0006062717770034,0.4,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_rs,3,3,2105,正新,TWSE,0.7155781981291742,0.8947916666666668,0.886824488802337,0.50625,0.548846466359442,0.0,0.9467881051226926,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0175419492158932,0.0189609176259264,-0.0525404570457409,0.0182514334209098,58.0,51.0,52.0,0.2239550842170929,0.383939774153074,0.2153748411689962,0.0148536585365853,0.1979939209726443,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_rs,4,4,6147,頎邦,TPEx,0.7127678492068638,0.8947916666666668,0.9113842908146705,0.25,0.7478875064950063,0.0,0.884930735375023,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,-0.0043001560472646,0.0221631648169378,-0.0164122358012406,0.0089315043848366,116.0,86.0,93.0,0.3075483468496569,0.4159347553324968,0.6016518424396442,0.0115191637630661,0.448757894736842,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_rs,5,5,2301,光寶科,TWSE,0.7020090574625169,0.8947916666666668,0.8172696567672832,0.43125,0.7503131365684862,0.0,0.8973098371683859,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.02420861588256,-0.022003297085803,0.1057450784636968,0.0011026593983784,52.0,70.0,63.0,0.670617592014972,0.5520702634880803,0.6518424396442185,0.0475923344947735,0.3631683168316831,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_rs,1,1,1301,台塑,TWSE,0.7715968390081023,0.9068493150684932,0.9156249999999999,0.734375,0.7988357223970134,0.0,0.891974481865285,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0716746376656352,-0.0338289736409278,-0.0624892696693677,-0.0527518056532815,31.0,31.0,26.0,0.2954264524103832,0.5443273403595784,0.4471544715447154,0.0068999999999999,0.4252020725388601,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_rs,2,2,2884,玉山金,TWSE,0.7549986975960632,0.9068493150684932,0.865625,0.646875,0.8381738937688511,0.0,0.9447,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.044154319886437,-0.0314692741822524,-0.0453594615135786,-0.0378117970343447,29.0,51.0,36.0,0.622991347342398,0.6088034717916925,0.4890556597873671,0.0011999999999999,0.22,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_rs,3,3,3481,群創,TWSE,0.7237517528052845,0.9068493150684932,0.825,0.965625,0.5285344458610632,0.0,0.705225,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.1170865943844889,0.0342923700312747,-0.0817847179864658,-0.0413971121766071,3.0,5.0,6.0,0.0395550061804697,0.2541847489150651,0.49906191369606,0.0591,0.52,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_rs,4,4,1565,精華,TPEx,0.7023347422921417,0.9068493150684932,0.8875000000000001,0.25,0.6634306573440539,0.0,0.913423354231975,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0626994607720033,-0.0399145326275107,-0.0265714764738405,-0.0513069966997569,98.0,99.0,111.0,0.6779975278121138,0.6683199008059516,0.3414634146341463,0.0521999999999999,0.2941065830721003,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_rs,5,5,2885,元大金,TWSE,0.6879992199664732,0.9068493150684932,0.8187500000000001,0.25,0.715774117472949,0.0,0.9438,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0138641468588684,-0.0374535999340199,-0.0284690096806716,-0.0256588733964441,134.0,133.0,101.0,0.7058096415327565,0.3304401735895846,0.5509693558474046,0.0047999999999999,0.22,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_rs,1,1,2409,友達,TWSE,0.7869400535785059,0.8667235494880546,0.953125,0.84375,0.8317641685839504,0.0,0.8963255357931948,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0118382736493356,-0.1633516161519846,-0.055139200497527,-0.0875949449006601,19.0,23.0,11.0,0.6373217606943583,0.4300807955251709,0.5451127819548872,0.0134075342465753,0.4012903225806451,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_rs,2,2,3481,群創,TWSE,0.7528515697612692,0.8667235494880546,0.9312499999999999,0.8531249999999999,0.724851594074293,0.0,0.679641456214808,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0296691351912806,-0.1317919582179545,-0.0331829289210023,-0.0807305467046175,25.0,16.0,9.0,0.6441413515189088,0.435052827843381,0.7036340852130326,0.0241335616438356,0.6573006134969325,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
