signal_date,source_variant,route_mode,path_ready,period_label,candidate_ticker,source_available,candidate_is_stock,source_family,exact_trigger_source_quality,exposure_flag,path_source_status,in_P1,in_P2,in_2024_latest,in_2026YTD,future_return_used,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2017-04-21,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2344,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-21,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2344,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-21,market_bias_pool_trend_route,stable_strength,True,P1,4968,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-21,pool_breadth_route,stable_strength,True,P1,4968,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2313,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,market_bias_pool_trend_route,stable_strength,True,P1,6456,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,pool_breadth_route,stable_strength,True,P1,6456,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3675,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3675,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3675,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,market_bias_pool_trend_route,stable_strength,True,P1,3546,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,pool_breadth_route,stable_strength,True,P1,3546,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,1569,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,dispersion_route,rs20_top3_risk_tiebreak,True,P1,1569,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2313,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,market_bias_pool_trend_route,stable_strength,True,P1,1569,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,pool_breadth_route,stable_strength,True,P1,1569,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6196,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6196,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6196,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,market_bias_pool_trend_route,stable_strength,True,P1,4912,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,pool_breadth_route,stable_strength,True,P1,4912,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6279,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6279,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6279,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,market_bias_pool_trend_route,stable_strength,True,P1,3533,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,pool_breadth_route,stable_strength,True,P1,3533,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2352,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2352,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2352,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,market_bias_pool_trend_route,stable_strength,True,P1,3533,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,pool_breadth_route,stable_strength,True,P1,3533,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,4739,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,dispersion_route,rs20_top3_risk_tiebreak,True,P1,4739,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,4739,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,market_bias_pool_trend_route,stable_strength,True,P1,6111,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,pool_breadth_route,stable_strength,True,P1,6111,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3376,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3376,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3376,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,market_bias_pool_trend_route,stable_strength,True,P1,1215,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,pool_breadth_route,stable_strength,True,P1,1215,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,conservative_hurdle_route,hurdle_reference,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6462,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2408,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,market_bias_pool_trend_route,pullback_repair,True,P1,2408,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,pool_breadth_route,low_risk_strength,True,P1,2352,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,conservative_hurdle_route,hurdle_reference,True,P1,3526,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,dispersion_route,low_risk_strength,True,P1,2474,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,hybrid_pullback_base_mega_override,pullback_repair,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,market_bias_pool_trend_route,stable_strength,True,P1,3443,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,pool_breadth_route,low_risk_strength,True,P1,2474,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,dispersion_route,low_risk_strength,True,P1,1215,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,hybrid_pullback_base_mega_override,pullback_repair,True,P1,3443,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,market_bias_pool_trend_route,pullback_repair,True,P1,3443,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,pool_breadth_route,low_risk_strength,True,P1,1215,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,dispersion_route,low_risk_strength,True,P1,6274,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2345,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,market_bias_pool_trend_route,stable_strength,True,P1,3443,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,pool_breadth_route,stable_strength,True,P1,3443,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,8299,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8299,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2231,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,market_bias_pool_trend_route,stable_strength,True,P1,5263,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,pool_breadth_route,stable_strength,True,P1,5263,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,8929,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8929,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,8929,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,market_bias_pool_trend_route,stable_strength,True,P1,1444,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,pool_breadth_route,stable_strength,True,P1,1444,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3227,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3227,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3227,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,market_bias_pool_trend_route,stable_strength,True,P1,1444,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,pool_breadth_route,stable_strength,True,P1,1444,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3272,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3272,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3272,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,market_bias_pool_trend_route,stable_strength,True,P1,2421,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,pool_breadth_route,stable_strength,True,P1,2421,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,8358,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8358,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,8358,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,market_bias_pool_trend_route,stable_strength,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,pool_breadth_route,stable_strength,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,market_bias_pool_trend_route,stable_strength,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,pool_breadth_route,stable_strength,True,P1,2603,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2327,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2327,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2327,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,market_bias_pool_trend_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,pool_breadth_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,market_bias_pool_trend_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,pool_breadth_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,dispersion_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,hybrid_pullback_base_mega_override,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,market_bias_pool_trend_route,stable_strength,True,P1,8069,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,pool_breadth_route,stable_strength,True,P1,8069,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-22,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-22,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-22,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6290,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-22,market_bias_pool_trend_route,stable_strength,True,P1,2327,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-22,pool_breadth_route,stable_strength,True,P1,2327,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-29,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2104,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-29,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2104,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-29,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2104,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-29,market_bias_pool_trend_route,stable_strength,True,P1,6238,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-29,pool_breadth_route,stable_strength,True,P1,6238,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-06,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-06,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-06,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-06,market_bias_pool_trend_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-06,pool_breadth_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-13,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-13,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-13,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3105,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-13,market_bias_pool_trend_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-13,pool_breadth_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-20,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,8404,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-20,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8404,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-20,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,8404,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-20,market_bias_pool_trend_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-10-20,pool_breadth_route,stable_strength,True,P1,2337,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
