pool_variant,snapshot_date,period,selected_count,unique_ticker_count,target_pool_size,shortfall_count,momentum_medium_or_high_count,pullback_medium_or_high_count,overlap_medium_or_high_count,neutral_medium_or_high_count,high_exhaustion_count,high_breakdown_count,fallback_00631L_reference_rows,ordinary_stock_pool_rows
C_quota_style_broad_label_pool,2021-04-23,P1,31,31,31,0,26,17,28,31,0,7,0,31
C_quota_style_broad_label_pool,2021-04-29,P1,31,31,31,0,29,17,28,31,0,6,0,31
C_quota_style_broad_label_pool,2021-05-07,P1,31,31,31,0,28,25,30,31,0,4,0,31
C_quota_style_broad_label_pool,2021-05-14,P1,31,31,31,0,28,23,30,31,2,4,0,31
C_quota_style_broad_label_pool,2021-05-21,P1,31,31,31,0,30,20,31,31,0,5,0,31
C_quota_style_broad_label_pool,2021-05-28,P1,31,31,31,0,30,18,30,31,0,3,0,31
C_quota_style_broad_label_pool,2021-06-04,P1,31,31,31,0,26,11,28,31,0,6,0,31
C_quota_style_broad_label_pool,2021-06-11,P1,31,31,31,0,23,14,23,31,3,4,0,31
C_quota_style_broad_label_pool,2021-06-18,P1,31,31,31,0,19,18,26,31,0,6,0,31
C_quota_style_broad_label_pool,2021-06-25,P1,31,31,31,0,26,18,29,31,0,7,0,31
C_quota_style_broad_label_pool,2021-07-02,P1,31,31,31,0,25,19,29,31,0,9,0,31
C_quota_style_broad_label_pool,2021-07-09,P1,31,31,31,0,26,18,30,31,0,7,0,31
C_quota_style_broad_label_pool,2021-07-16,P1,31,31,31,0,27,20,30,31,0,8,0,31
C_quota_style_broad_label_pool,2021-07-23,P1,31,31,31,0,26,19,28,31,0,6,0,31
C_quota_style_broad_label_pool,2021-07-30,P1,31,31,31,0,30,21,31,31,0,9,0,31
C_quota_style_broad_label_pool,2021-08-06,P1,31,31,31,0,30,17,31,31,0,5,0,31
C_quota_style_broad_label_pool,2021-08-13,P1,31,31,31,0,26,27,30,31,0,5,0,31
C_quota_style_broad_label_pool,2021-08-20,P1,31,31,31,0,28,23,31,31,0,7,0,31
C_quota_style_broad_label_pool,2021-08-27,P1,31,31,31,0,30,20,31,31,0,5,0,31
C_quota_style_broad_label_pool,2021-09-03,P1,31,31,31,0,26,22,29,31,1,7,0,31
C_quota_style_broad_label_pool,2021-09-10,P1,31,31,31,0,29,18,30,31,0,6,0,31
C_quota_style_broad_label_pool,2021-09-17,P1,31,31,31,0,28,19,31,31,0,8,0,31
C_quota_style_broad_label_pool,2021-09-24,P1,31,31,31,0,28,22,31,31,0,9,0,31
C_quota_style_broad_label_pool,2021-10-01,P1,31,31,31,0,28,26,31,31,0,9,0,31
C_quota_style_broad_label_pool,2021-10-08,P1,31,31,31,0,24,17,31,31,0,8,0,31
C_quota_style_broad_label_pool,2021-10-15,P1,31,31,31,0,26,21,29,31,0,7,0,31
C_quota_style_broad_label_pool,2021-10-22,P1,31,31,31,0,31,15,31,31,0,8,0,31
C_quota_style_broad_label_pool,2021-10-29,P1,31,31,31,0,27,15,31,31,0,8,0,31
C_quota_style_broad_label_pool,2021-11-05,P1,31,31,31,0,24,18,28,31,0,7,0,31
C_quota_style_broad_label_pool,2021-11-12,P1,31,31,31,0,23,21,29,31,0,6,0,31
C_quota_style_broad_label_pool,2021-11-19,P1,31,31,31,0,24,20,29,31,0,4,0,31
C_quota_style_broad_label_pool,2021-11-26,P1,31,31,31,0,26,19,31,31,0,4,0,31
C_quota_style_broad_label_pool,2021-12-03,P1,31,31,31,0,28,18,30,31,0,3,0,31
C_quota_style_broad_label_pool,2021-12-10,P1,31,31,31,0,25,24,29,31,0,3,0,31
C_quota_style_broad_label_pool,2021-12-17,P1,31,31,31,0,22,26,31,31,0,5,0,31
C_quota_style_broad_label_pool,2021-12-24,P1,31,31,31,0,27,23,30,31,1,2,0,31
C_quota_style_broad_label_pool,2021-12-30,P1,31,31,31,0,23,22,28,31,0,6,0,31
C_quota_style_broad_label_pool,2022-01-07,P1,31,31,31,0,24,22,31,31,0,7,0,31
C_quota_style_broad_label_pool,2022-01-14,P1,31,31,31,0,30,26,30,31,0,5,0,31
C_quota_style_broad_label_pool,2022-01-21,P1,31,31,31,0,31,25,31,31,0,5,0,31
C_quota_style_broad_label_pool,2022-01-26,P1,31,31,31,0,26,24,30,31,0,7,0,31
C_quota_style_broad_label_pool,2022-02-11,P1,31,31,31,0,29,14,29,31,0,7,0,31
C_quota_style_broad_label_pool,2022-02-18,P1,31,31,31,0,27,23,30,31,0,6,0,31
C_quota_style_broad_label_pool,2022-02-25,P1,31,31,31,0,25,22,29,31,0,6,0,31
C_quota_style_broad_label_pool,2022-03-04,P1,31,31,31,0,23,22,28,31,0,3,0,31
C_quota_style_broad_label_pool,2022-03-11,P1,31,31,31,0,26,21,26,31,0,5,0,31
C_quota_style_broad_label_pool,2022-03-18,P1,31,31,31,0,22,22,29,31,0,7,0,31
C_quota_style_broad_label_pool,2022-03-25,P1,31,31,31,0,28,18,31,31,0,5,0,31
C_quota_style_broad_label_pool,2022-04-01,P1,31,31,31,0,29,20,31,31,0,7,0,31
C_quota_style_broad_label_pool,2022-04-08,P1,31,31,31,0,24,25,30,31,0,5,0,31
C_quota_style_broad_label_pool,2022-04-15,P1,31,31,31,0,27,27,30,31,0,8,0,31
C_quota_style_broad_label_pool,2022-04-22,P1,31,31,31,0,25,23,31,31,0,10,0,31
C_quota_style_broad_label_pool,2022-04-29,P1,31,31,31,0,27,24,30,31,0,7,0,31
C_quota_style_broad_label_pool,2022-05-06,P1,31,31,31,0,31,24,31,31,0,5,0,31
C_quota_style_broad_label_pool,2022-05-13,P1,31,31,31,0,28,21,29,31,0,1,0,31
C_quota_style_broad_label_pool,2022-05-20,P1,31,31,31,0,27,22,29,31,0,3,0,31
C_quota_style_broad_label_pool,2022-05-27,P1,31,31,31,0,26,27,28,31,0,3,0,31
C_quota_style_broad_label_pool,2022-06-02,P1,31,31,31,0,24,17,31,31,0,5,0,31
C_quota_style_broad_label_pool,2022-06-10,P1,31,31,31,0,22,23,28,31,0,4,0,31
C_quota_style_broad_label_pool,2022-06-17,P1,31,31,31,0,27,24,31,31,0,9,0,31
C_quota_style_broad_label_pool,2022-06-24,P1,31,31,31,0,25,26,31,31,0,9,0,31
C_quota_style_broad_label_pool,2022-07-01,P1,31,31,31,0,26,24,31,31,0,10,0,31
C_quota_style_broad_label_pool,2022-07-08,P1,31,31,31,0,29,18,30,31,0,8,0,31
C_quota_style_broad_label_pool,2022-07-15,P1,31,31,31,0,27,19,30,31,0,7,0,31
C_quota_style_broad_label_pool,2022-07-22,P1,31,31,31,0,30,18,30,31,0,4,0,31
C_quota_style_broad_label_pool,2022-07-29,P1,31,31,31,0,25,19,24,31,0,8,0,31
C_quota_style_broad_label_pool,2022-08-05,P1,31,31,31,0,27,19,30,31,0,7,0,31
C_quota_style_broad_label_pool,2022-08-12,P1,31,31,31,0,30,23,31,31,0,4,0,31
C_quota_style_broad_label_pool,2022-08-19,P1,31,31,31,0,27,20,28,31,1,7,0,31
C_quota_style_broad_label_pool,2022-08-26,P1,31,31,31,0,27,23,29,31,0,5,0,31
C_quota_style_broad_label_pool,2022-09-02,P1,31,31,31,0,24,19,30,31,0,8,0,31
C_quota_style_broad_label_pool,2022-09-08,P1,31,31,31,0,26,25,29,31,0,8,0,31
C_quota_style_broad_label_pool,2022-09-16,P1,31,31,31,0,29,18,30,31,0,7,0,31
C_quota_style_broad_label_pool,2022-09-23,P1,31,31,31,0,26,17,31,31,0,6,0,31
C_quota_style_broad_label_pool,2022-09-30,P1,31,31,31,0,26,23,30,31,0,5,0,31
C_quota_style_broad_label_pool,2022-10-07,P1,31,31,31,0,28,27,30,31,0,3,0,31
C_quota_style_broad_label_pool,2022-10-14,P1,31,31,31,0,29,21,29,31,0,8,0,31
C_quota_style_broad_label_pool,2022-10-21,P1,31,31,31,0,26,23,30,31,2,3,0,31
C_quota_style_broad_label_pool,2022-10-28,P1,31,31,31,0,28,24,31,31,0,6,0,31
C_quota_style_broad_label_pool,2022-11-04,P1,31,31,31,0,25,20,28,31,0,4,0,31
C_quota_style_broad_label_pool,2022-11-11,P1,31,31,31,0,19,19,26,31,0,7,0,31
C_quota_style_broad_label_pool,2022-11-18,P1,31,31,31,0,25,12,29,31,0,5,0,31
C_quota_style_broad_label_pool,2022-11-25,P1,31,31,31,0,28,16,25,31,0,5,0,31
C_quota_style_broad_label_pool,2022-12-02,P1,31,31,31,0,28,21,29,31,0,4,0,31
C_quota_style_broad_label_pool,2022-12-09,P1,31,31,31,0,27,24,31,31,0,1,0,31
C_quota_style_broad_label_pool,2022-12-16,P1,31,31,31,0,24,25,30,31,0,2,0,31
C_quota_style_broad_label_pool,2022-12-23,P1,31,31,31,0,22,27,30,31,0,5,0,31
C_quota_style_broad_label_pool,2022-12-30,out_of_requested_periods,31,31,31,0,30,28,31,31,0,7,0,31
C_quota_style_broad_label_pool,2023-01-06,P2,31,31,31,0,26,26,31,31,0,7,0,31
C_quota_style_broad_label_pool,2023-01-13,P2,31,31,31,0,24,25,29,31,0,9,0,31
C_quota_style_broad_label_pool,2023-01-17,P2,31,31,31,0,27,18,30,31,0,5,0,31
C_quota_style_broad_label_pool,2023-02-03,P2,31,31,31,0,29,19,28,31,0,4,0,31
C_quota_style_broad_label_pool,2023-02-10,P2,31,31,31,0,31,18,29,31,0,3,0,31
C_quota_style_broad_label_pool,2023-02-17,P2,31,31,31,0,27,18,28,31,1,4,0,31
C_quota_style_broad_label_pool,2023-02-24,P2,31,31,31,0,24,18,27,31,0,3,0,31
C_quota_style_broad_label_pool,2023-03-03,P2,31,31,31,0,25,21,28,31,0,4,0,31
C_quota_style_broad_label_pool,2023-03-10,P2,31,31,31,0,24,25,29,31,0,3,0,31
C_quota_style_broad_label_pool,2023-03-17,P2,31,31,31,0,25,22,29,31,0,6,0,31
C_quota_style_broad_label_pool,2023-03-24,P2,31,31,31,0,26,17,30,31,1,5,0,31
C_quota_style_broad_label_pool,2023-03-31,P2,31,31,31,0,24,21,28,31,1,6,0,31
C_quota_style_broad_label_pool,2023-04-07,P2,31,31,31,0,25,19,31,31,0,6,0,31
C_quota_style_broad_label_pool,2023-04-14,P2,31,31,31,0,25,17,27,31,0,4,0,31
C_quota_style_broad_label_pool,2023-04-21,P2,31,31,31,0,21,22,29,31,0,7,0,31
C_quota_style_broad_label_pool,2023-04-28,P2,31,31,31,0,25,21,30,31,0,7,0,31
C_quota_style_broad_label_pool,2023-05-05,P2,31,31,31,0,27,16,27,31,0,5,0,31
C_quota_style_broad_label_pool,2023-05-12,P2,31,31,31,0,27,19,27,31,0,4,0,31
C_quota_style_broad_label_pool,2023-05-19,P2,31,31,31,0,25,18,28,31,0,3,0,31
C_quota_style_broad_label_pool,2023-05-26,P2,31,31,31,0,29,20,28,31,0,3,0,31
C_quota_style_broad_label_pool,2023-06-02,P2,31,31,31,0,30,18,28,31,0,5,0,31
C_quota_style_broad_label_pool,2023-06-09,P2,31,31,31,0,28,24,29,31,1,3,0,31
C_quota_style_broad_label_pool,2023-06-16,P2,31,31,31,0,29,17,25,31,0,5,0,31
C_quota_style_broad_label_pool,2023-06-21,P2,31,31,31,0,29,22,30,31,0,4,0,31
C_quota_style_broad_label_pool,2023-06-30,P2,31,31,31,0,25,20,28,31,0,6,0,31
C_quota_style_broad_label_pool,2023-07-07,P2,31,31,31,0,29,19,30,31,0,5,0,31
C_quota_style_broad_label_pool,2023-07-14,P2,31,31,31,0,24,16,28,31,0,5,0,31
C_quota_style_broad_label_pool,2023-07-21,P2,31,31,31,0,22,21,28,31,1,5,0,31
C_quota_style_broad_label_pool,2023-07-28,P2,31,31,31,0,27,19,29,31,0,4,0,31
C_quota_style_broad_label_pool,2023-08-04,P2,31,31,31,0,26,26,30,31,0,2,0,31
C_quota_style_broad_label_pool,2023-08-11,P2,31,31,31,0,26,24,29,31,0,5,0,31
C_quota_style_broad_label_pool,2023-08-18,P2,31,31,31,0,25,21,31,31,0,5,0,31
C_quota_style_broad_label_pool,2023-08-25,P2,31,31,31,0,29,23,30,31,0,3,0,31
C_quota_style_broad_label_pool,2023-09-01,P2,31,31,31,0,28,25,29,31,0,4,0,31
C_quota_style_broad_label_pool,2023-09-08,P2,31,31,31,0,25,25,30,31,0,4,0,31
C_quota_style_broad_label_pool,2023-09-15,P2,31,31,31,0,21,21,28,31,0,7,0,31
C_quota_style_broad_label_pool,2023-09-22,P2,31,31,31,0,27,26,30,31,0,4,0,31
C_quota_style_broad_label_pool,2023-09-28,P2,31,31,31,0,30,22,31,31,0,5,0,31
C_quota_style_broad_label_pool,2023-10-06,P2,31,31,31,0,24,17,27,31,0,3,0,31
C_quota_style_broad_label_pool,2023-10-13,P2,31,31,31,0,19,22,23,31,0,5,0,31
C_quota_style_broad_label_pool,2023-10-20,P2,31,31,31,0,26,25,29,31,0,5,0,31
C_quota_style_broad_label_pool,2023-10-27,P2,31,31,31,0,30,26,31,31,0,6,0,31
C_quota_style_broad_label_pool,2023-11-03,P2,31,31,31,0,30,23,31,31,0,8,0,31
C_quota_style_broad_label_pool,2023-11-10,P2,31,31,31,0,28,20,30,31,0,5,0,31
C_quota_style_broad_label_pool,2023-11-17,P2,31,31,31,0,22,22,27,31,0,2,0,31
C_quota_style_broad_label_pool,2023-11-24,P2,31,31,31,0,26,19,30,31,0,3,0,31
C_quota_style_broad_label_pool,2023-12-01,P2,31,31,31,0,23,23,26,31,0,5,0,31
C_quota_style_broad_label_pool,2023-12-08,P2,31,31,31,0,25,17,30,31,0,6,0,31
C_quota_style_broad_label_pool,2023-12-15,P2,31,31,31,0,21,23,29,31,0,8,0,31
C_quota_style_broad_label_pool,2023-12-22,P2,31,31,31,0,27,22,28,31,0,7,0,31
C_quota_style_broad_label_pool,2023-12-29,P2,31,31,31,0,28,24,30,31,0,7,0,31
C_quota_style_broad_label_pool,2024-01-05,P2,31,31,31,0,28,20,29,31,0,8,0,31
C_quota_style_broad_label_pool,2024-01-12,P2,31,31,31,0,27,25,30,31,0,6,0,31
C_quota_style_broad_label_pool,2024-01-19,P2,31,31,31,0,28,25,29,31,0,4,0,31
C_quota_style_broad_label_pool,2024-01-26,P2,31,31,31,0,28,25,31,31,0,3,0,31
C_quota_style_broad_label_pool,2024-02-02,P2,31,31,31,0,29,23,30,31,0,3,0,31
C_quota_style_broad_label_pool,2024-02-05,P2,31,31,31,0,29,24,31,31,0,2,0,31
C_quota_style_broad_label_pool,2024-02-16,P2,31,31,31,0,30,23,29,31,0,3,0,31
C_quota_style_broad_label_pool,2024-02-23,P2,31,31,31,0,29,19,30,31,0,4,0,31
C_quota_style_broad_label_pool,2024-03-01,P2,31,31,31,0,27,23,29,31,0,5,0,31
C_quota_style_broad_label_pool,2024-03-08,P2,31,31,31,0,27,24,28,31,0,2,0,31
C_quota_style_broad_label_pool,2024-03-15,P2,31,31,31,0,29,24,29,31,1,3,0,31
C_quota_style_broad_label_pool,2024-03-22,P2,31,31,31,0,30,20,31,31,0,6,0,31
C_quota_style_broad_label_pool,2024-03-29,P2,31,31,31,0,27,24,30,31,0,6,0,31
C_quota_style_broad_label_pool,2024-04-03,P2,31,31,31,0,29,22,30,31,0,5,0,31
C_quota_style_broad_label_pool,2024-04-12,P2,31,31,31,0,22,19,30,31,0,5,0,31
C_quota_style_broad_label_pool,2024-04-19,P2,31,31,31,0,28,25,30,31,0,5,0,31
C_quota_style_broad_label_pool,2024-04-26,P2,31,31,31,0,23,21,28,31,1,6,0,31
C_quota_style_broad_label_pool,2024-05-03,P2,31,31,31,0,26,21,29,31,0,5,0,31
C_quota_style_broad_label_pool,2024-05-10,P2,31,31,31,0,24,19,27,31,1,7,0,31
C_quota_style_broad_label_pool,2024-05-17,P2,31,31,31,0,28,18,31,31,0,5,0,31
C_quota_style_broad_label_pool,2024-05-24,P2,31,31,31,0,30,20,28,31,0,7,0,31
C_quota_style_broad_label_pool,2024-05-31,P2,31,31,31,0,28,22,27,31,0,5,0,31
C_quota_style_broad_label_pool,2024-06-07,P2,31,31,31,0,24,25,30,31,0,2,0,31
C_quota_style_broad_label_pool,2024-06-14,P2,31,31,31,0,28,19,31,31,0,3,0,31
C_quota_style_broad_label_pool,2024-06-21,P2,31,31,31,0,25,21,30,31,0,4,0,31
C_quota_style_broad_label_pool,2024-06-28,P2,31,31,31,0,30,25,31,31,0,4,0,31
C_quota_style_broad_label_pool,2024-07-05,P2,31,31,31,0,29,20,29,31,0,3,0,31
C_quota_style_broad_label_pool,2024-07-12,P2,31,31,31,0,28,22,31,31,0,6,0,31
C_quota_style_broad_label_pool,2024-07-19,P2,31,31,31,0,31,22,31,31,0,6,0,31
C_quota_style_broad_label_pool,2024-07-26,P2,31,31,31,0,29,24,30,31,0,7,0,31
C_quota_style_broad_label_pool,2024-08-02,P2,31,31,31,0,27,23,31,31,0,4,0,31
C_quota_style_broad_label_pool,2024-08-09,P2,31,31,31,0,29,24,29,31,0,7,0,31
C_quota_style_broad_label_pool,2024-08-16,P2,31,31,31,0,27,12,30,31,0,6,0,31
C_quota_style_broad_label_pool,2024-08-23,P2,31,31,31,0,28,16,24,31,0,8,0,31
C_quota_style_broad_label_pool,2024-08-30,P2,31,31,31,0,25,21,20,31,1,3,0,31
C_quota_style_broad_label_pool,2024-09-06,P2,31,31,31,0,19,23,26,31,1,7,0,31
C_quota_style_broad_label_pool,2024-09-13,P2,31,31,31,0,22,16,28,31,0,7,0,31
C_quota_style_broad_label_pool,2024-09-20,P2,31,31,31,0,28,20,31,31,0,6,0,31
C_quota_style_broad_label_pool,2024-09-27,P2,31,31,31,0,29,18,30,31,0,3,0,31
C_quota_style_broad_label_pool,2024-10-04,P2,31,31,31,0,31,17,29,31,0,6,0,31
C_quota_style_broad_label_pool,2024-10-11,P2,31,31,31,0,26,22,30,31,0,7,0,31
C_quota_style_broad_label_pool,2024-10-18,P2,31,31,31,0,27,18,30,31,0,7,0,31
C_quota_style_broad_label_pool,2024-10-25,P2,31,31,31,0,30,18,29,31,0,4,0,31
C_quota_style_broad_label_pool,2024-11-01,P2,31,31,31,0,28,24,30,31,0,5,0,31
C_quota_style_broad_label_pool,2024-11-08,P2,31,31,31,0,28,16,31,31,0,5,0,31
C_quota_style_broad_label_pool,2024-11-15,P2,31,31,31,0,28,22,30,31,0,3,0,31
C_quota_style_broad_label_pool,2024-11-22,P2,31,31,31,0,28,25,29,31,1,5,0,31
C_quota_style_broad_label_pool,2024-11-29,P2,31,31,31,0,26,28,29,31,0,1,0,31
C_quota_style_broad_label_pool,2024-12-06,P2,31,31,31,0,25,21,29,31,0,5,0,31
C_quota_style_broad_label_pool,2024-12-13,P2,31,31,31,0,27,23,29,31,0,4,0,31
C_quota_style_broad_label_pool,2024-12-20,P2,31,31,31,0,27,24,30,31,0,6,0,31
C_quota_style_broad_label_pool,2024-12-27,P2,31,31,31,0,31,22,29,31,0,5,0,31
C_quota_style_broad_label_pool,2025-01-03,P2,31,31,31,0,29,26,31,31,0,5,0,31
C_quota_style_broad_label_pool,2025-01-10,P2,31,31,31,0,26,28,31,31,0,5,0,31
C_quota_style_broad_label_pool,2025-01-17,P2,31,31,31,0,29,26,31,31,0,8,0,31
C_quota_style_broad_label_pool,2025-01-22,P2,31,31,31,0,26,19,30,31,0,8,0,31
C_quota_style_broad_label_pool,2025-02-07,P2,31,31,31,0,28,21,30,31,0,7,0,31
C_quota_style_broad_label_pool,2025-02-14,P2,31,31,31,0,27,19,28,31,0,6,0,31
C_quota_style_broad_label_pool,2025-02-21,P2,31,31,31,0,24,19,25,31,0,5,0,31
C_quota_style_broad_label_pool,2025-02-27,P2,31,31,31,0,29,23,26,31,0,5,0,31
C_quota_style_broad_label_pool,2025-03-07,P2,31,31,31,0,24,28,30,31,0,9,0,31
C_quota_style_broad_label_pool,2025-03-14,P2,31,31,31,0,25,25,31,31,0,7,0,31
C_quota_style_broad_label_pool,2025-03-21,P2,31,31,31,0,22,26,30,31,0,7,0,31
C_quota_style_broad_label_pool,2025-03-28,P2,31,31,31,0,22,29,27,31,0,7,0,31
C_quota_style_broad_label_pool,2025-04-02,P2,31,31,31,0,28,27,29,31,0,5,0,31
C_quota_style_broad_label_pool,2025-04-11,P2,31,31,31,0,26,19,30,31,2,5,0,31
C_quota_style_broad_label_pool,2025-04-18,P2,31,31,31,0,31,20,31,31,0,6,0,31
C_quota_style_broad_label_pool,2025-04-25,P2,31,31,31,0,28,18,29,31,0,6,0,31
C_quota_style_broad_label_pool,2025-05-02,P2,31,31,31,0,26,13,29,31,0,6,0,31
C_quota_style_broad_label_pool,2025-05-09,P2,31,31,31,0,28,16,25,31,0,4,0,31
C_quota_style_broad_label_pool,2025-05-16,P2,31,31,31,0,28,13,27,31,0,2,0,31
C_quota_style_broad_label_pool,2025-05-23,P2,31,31,31,0,28,20,30,31,0,3,0,31
C_quota_style_broad_label_pool,2025-05-29,P2,31,31,31,0,26,23,28,31,0,6,0,31
C_quota_style_broad_label_pool,2025-06-06,P2,31,31,31,0,27,25,31,31,0,2,0,31
C_quota_style_broad_label_pool,2025-06-13,P2,31,31,31,0,29,20,28,31,0,3,0,31
C_quota_style_broad_label_pool,2025-06-20,P2,31,31,31,0,31,26,31,31,0,3,0,31
C_quota_style_broad_label_pool,2025-06-27,P2,31,31,31,0,26,25,30,31,0,4,0,31
C_quota_style_broad_label_pool,2025-07-04,P2,31,31,31,0,28,28,31,31,0,3,0,31
C_quota_style_broad_label_pool,2025-07-11,P2,31,31,31,0,31,21,31,31,0,4,0,31
C_quota_style_broad_label_pool,2025-07-18,P2,31,31,31,0,26,20,28,31,1,6,0,31
C_quota_style_broad_label_pool,2025-07-25,P2,31,31,31,0,28,20,31,31,2,5,0,31
C_quota_style_broad_label_pool,2025-08-01,P2,31,31,31,0,29,20,29,31,0,7,0,31
C_quota_style_broad_label_pool,2025-08-08,P2,31,31,31,0,27,10,29,31,0,6,0,31
C_quota_style_broad_label_pool,2025-08-15,P2,31,31,31,0,26,12,30,31,0,4,0,31
C_quota_style_broad_label_pool,2025-08-22,P2,31,31,31,0,26,15,27,31,0,3,0,31
C_quota_style_broad_label_pool,2025-08-29,P2,31,31,31,0,27,16,30,31,0,5,0,31
C_quota_style_broad_label_pool,2025-09-05,P2,31,31,31,0,22,21,26,31,3,5,0,31
C_quota_style_broad_label_pool,2025-09-12,P2,31,31,31,0,26,20,31,31,0,1,0,31
C_quota_style_broad_label_pool,2025-09-19,P2,31,31,31,0,30,20,31,31,0,1,0,31
C_quota_style_broad_label_pool,2025-09-26,P2,31,31,31,0,29,28,31,31,0,4,0,31
C_quota_style_broad_label_pool,2025-10-03,P2,31,31,31,0,31,21,30,31,0,4,0,31
C_quota_style_broad_label_pool,2025-10-09,P2,31,31,31,0,30,23,31,31,0,6,0,31
C_quota_style_broad_label_pool,2025-10-17,P2,31,31,31,0,29,23,29,31,0,6,0,31
C_quota_style_broad_label_pool,2025-10-23,P2,31,31,31,0,31,24,31,31,0,7,0,31
C_quota_style_broad_label_pool,2025-10-31,P2,31,31,31,0,29,18,28,31,0,6,0,31
C_quota_style_broad_label_pool,2025-11-07,P2,31,31,31,0,29,22,31,31,0,6,0,31
C_quota_style_broad_label_pool,2025-11-14,P2,31,31,31,0,28,21,30,31,0,2,0,31
C_quota_style_broad_label_pool,2025-11-21,P2,31,31,31,0,29,26,31,31,0,2,0,31
C_quota_style_broad_label_pool,2025-11-28,P2,31,31,31,0,25,21,29,31,0,3,0,31
C_quota_style_broad_label_pool,2025-12-05,P2,31,31,31,0,27,21,31,31,0,4,0,31
C_quota_style_broad_label_pool,2025-12-12,P2,31,31,31,0,24,18,30,31,0,5,0,31
C_quota_style_broad_label_pool,2025-12-19,P2,31,31,31,0,26,22,30,31,0,5,0,31
C_quota_style_broad_label_pool,2025-12-26,P2,31,31,31,0,28,21,30,31,0,5,0,31
C_quota_style_broad_label_pool,2026-01-02,P2,31,31,31,0,29,12,29,31,0,2,0,31
C_quota_style_broad_label_pool,2026-01-09,P2,31,31,31,0,27,19,29,31,0,4,0,31
C_quota_style_broad_label_pool,2026-01-16,P2,31,31,31,0,28,22,30,31,0,4,0,31
C_quota_style_broad_label_pool,2026-01-23,P2,31,31,31,0,29,16,31,31,0,6,0,31
C_quota_style_broad_label_pool,2026-01-30,P2,31,31,31,0,28,16,29,31,0,5,0,31
C_quota_style_broad_label_pool,2026-02-06,P2,31,31,31,0,26,21,31,31,0,4,0,31
C_quota_style_broad_label_pool,2026-02-11,P2,31,31,31,0,26,18,26,31,0,4,0,31
C_quota_style_broad_label_pool,2026-02-26,P2,31,31,31,0,29,10,27,31,0,4,0,31
C_quota_style_broad_label_pool,2026-03-06,P2,31,31,31,0,27,15,28,31,1,5,0,31
C_quota_style_broad_label_pool,2026-03-13,P2,31,31,31,0,30,15,29,31,0,8,0,31
C_quota_style_broad_label_pool,2026-03-20,P2,31,31,31,0,28,14,24,31,0,9,0,31
C_quota_style_broad_label_pool,2026-03-27,P2,31,31,31,0,24,16,30,31,1,8,0,31
C_quota_style_broad_label_pool,2026-04-02,P2,31,31,31,0,27,20,28,31,1,8,0,31
C_quota_style_broad_label_pool,2026-04-10,P2,31,31,31,0,27,11,29,31,0,6,0,31
C_quota_style_broad_label_pool,2026-04-17,P2,31,31,31,0,26,8,28,31,0,7,0,31
C_quota_style_broad_label_pool,2026-04-24,P2,31,31,31,0,24,11,27,31,1,6,0,31
C_quota_style_broad_label_pool,2026-04-30,P2,31,31,31,0,25,14,25,31,1,5,0,31
C_quota_style_broad_label_pool,2026-05-08,P2,31,31,31,0,26,16,29,31,2,6,0,31
C_quota_style_broad_label_pool,2026-05-15,P2,31,31,31,0,29,18,30,31,0,3,0,31
C_quota_style_broad_label_pool,2026-05-22,P2,31,31,31,0,23,15,26,31,0,4,0,31
C_quota_style_broad_label_pool,2026-05-29,P2,31,31,31,0,27,14,26,31,1,5,0,31
C_quota_style_broad_label_pool,2026-06-05,P2,31,31,31,0,28,20,28,31,1,2,0,31
C_quota_style_broad_label_pool,2026-06-12,P2,31,31,31,0,29,23,30,31,1,2,0,31
C_quota_style_broad_label_pool,2026-06-18,P2,31,31,31,0,27,19,28,31,1,5,0,31
C_quota_style_broad_label_pool,2026-06-26,P2,31,31,31,0,27,17,30,31,0,4,0,31
C_quota_style_broad_label_pool,2026-06-29,P2,31,31,31,0,29,19,31,31,0,4,0,31
D_risk_aware_pool,2015-01-09,P1,31,31,31,0,13,0,0,31,0,0,0,31
D_risk_aware_pool,2015-01-16,P1,31,31,31,0,31,0,0,31,0,0,0,31
D_risk_aware_pool,2015-01-23,P1,31,31,31,0,31,0,0,31,0,0,0,31
D_risk_aware_pool,2015-01-30,P1,31,31,31,0,22,0,0,31,0,0,0,31
D_risk_aware_pool,2015-02-06,P1,31,31,31,0,31,30,31,31,0,0,0,31
D_risk_aware_pool,2015-02-13,P1,31,31,31,0,31,31,31,31,0,0,0,31
D_risk_aware_pool,2015-02-26,P1,31,31,31,0,31,31,31,31,0,0,0,31
D_risk_aware_pool,2015-03-06,P1,31,31,31,0,31,29,31,31,0,0,0,31
D_risk_aware_pool,2015-03-13,P1,31,31,31,0,31,29,31,31,0,0,0,31
D_risk_aware_pool,2015-03-20,P1,31,31,31,0,30,30,31,31,0,0,0,31
D_risk_aware_pool,2015-03-27,P1,31,31,31,0,31,31,31,31,0,0,0,31
D_risk_aware_pool,2015-04-02,P1,31,31,31,0,31,27,31,31,0,0,0,31
D_risk_aware_pool,2015-04-10,P1,31,31,31,0,31,27,31,31,0,0,0,31
D_risk_aware_pool,2015-04-17,P1,31,31,31,0,31,28,31,31,0,0,0,31
D_risk_aware_pool,2015-04-24,P1,31,31,31,0,28,21,31,31,0,0,0,31
