signal_date,entry_date,exit_date,ticker,name,variant,timing_variant,entry_price_column,exit_price_column,entry_unadjusted_price,exit_unadjusted_price,gross_return_unadjusted,net_return_roundtrip_10bp,net_return_roundtrip_20bp,net_return_roundtrip_40bp,net_return_local_ep05_cost_unit_notional,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_application_status,holding_days,selected_rank,RS20_signal,RS60_signal,RS20_rank_within_80,pool_rank_signal,within80_rank,layer4_risk_aware_score,rs20_risk_context_score,rs20_31_bonus_score,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,unadjusted_requested_timing_prices_available,exact_adjusted_requested_timing_prices_available,entry_price_source_quality,exit_price_source_quality,entry_adjustment_policy,exit_adjustment_policy,adjusted_close_available,adjusted_close_path_ready,unadjusted_ohlc_path_ready,path_materialization_status,core_exact_path_blocked_reason,radar_price_blocked_reason,source_quality,adjustment_policy,formal_ready,diagnostic_only,not_live_rule,forward_return_as_rule,future_return_as_rule,RS20,RS60,pool_rank
2024-01-05,2024-01-05,2024-01-12,2362,藍天,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,close,close,44.45,43.35,-0.02474690663667045,-0.025746906636670452,-0.026746906636670453,-0.02874690663667045,-0.03044457069891933,1000000,22497.0,999991.65,975244.9500000001,1425.0,4316.0,5741.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3182964993268689,0.3509637175450149,1.0,38,38,0.656676477310189,0.3511303231923783,0.3182964993268689,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3182964993268689,0.3509637175450149,38
2024-01-05,2024-01-08,2024-01-15,2362,藍天,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,close,close,47.75,42.65,-0.10680628272251314,-0.10780628272251314,-0.10880628272251314,-0.11080628272251314,-0.11202474921497842,1000000,20942.0,999980.5,893176.2999999999,1425.0,3953.0,5378.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3182964993268689,0.3509637175450149,1.0,38,38,0.656676477310189,0.3511303231923783,0.3182964993268689,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3182964993268689,0.3509637175450149,38
2024-01-05,2024-01-08,2024-01-12,2362,藍天,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,close,close,47.75,43.35,-0.09214659685863869,-0.09314659685863869,-0.09414659685863869,-0.09614659685863869,-0.09745083285442303,1000000,20942.0,999980.5,907835.7000000001,1425.0,4018.0,5443.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,4.0,1.0,0.3182964993268689,0.3509637175450149,1.0,38,38,0.656676477310189,0.3511303231923783,0.3182964993268689,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3182964993268689,0.3509637175450149,38
2024-01-05,2024-01-08,2024-01-15,2362,藍天,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,close,44.8,42.65,-0.0479910714285714,-0.0489910714285714,-0.0499910714285714,-0.0519910714285714,-0.05355286538184611,1000000,22321.0,999980.7999999999,951990.65,1425.0,4213.0,5638.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3182964993268689,0.3509637175450149,1.0,38,38,0.656676477310189,0.3511303231923783,0.3182964993268689,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3182964993268689,0.3509637175450149,38
2024-01-12,2024-01-12,2024-01-19,6805,富世達,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,close,close,490.0,475.0,-0.030612244897959218,-0.03161224489795922,-0.03261224489795922,-0.03461224489795922,-0.03627485454894188,1000000,2040.0,999600.0,969000.0,1424.0,4288.0,5712.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3554792402607614,,1.0,65,65,0.5939394155264959,0.3851762110370861,0.3554792402607614,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3554792402607614,,65
2024-01-12,2024-01-15,2024-01-22,6805,富世達,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,close,close,482.5,491.5,0.01865284974093262,0.01765284974093262,0.016652849740932618,0.01465284974093262,0.012702201934746022,1000000,2072.0,999740.0,1018388.0,1425.0,4506.0,5931.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3554792402607614,,1.0,65,65,0.5939394155264959,0.3851762110370861,0.3554792402607614,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3554792402607614,,65
2024-01-12,2024-01-15,2024-01-19,6805,富世達,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_weekly_rebalance_exit,close,close,482.5,475.0,-0.015544041450777257,-0.016544041450777258,-0.01754404145077726,-0.019544041450777257,-0.021295191102365742,1000000,2072.0,999740.0,984200.0,1425.0,4355.0,5780.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,4.0,1.0,0.3554792402607614,,1.0,65,65,0.5939394155264959,0.3851762110370861,0.3554792402607614,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3554792402607614,,65
2024-01-12,2024-01-15,2024-01-22,6805,富世達,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,open,close,494.0,491.5,-0.005060728744939236,-0.006060728744939236,-0.007060728744939236,-0.009060728744939236,-0.010873071595286438,1000000,2024.0,999856.0,994796.0,1425.0,4402.0,5827.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.3554792402607614,,1.0,65,65,0.5939394155264959,0.3851762110370861,0.3554792402607614,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.3554792402607614,,65
2024-01-19,2024-01-19,2024-01-26,3036,文曄,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,close,close,142.0,149.5,0.052816901408450745,0.051816901408450744,0.05081690140845074,0.04881690140845074,0.04666717928796901,1000000,7042.0,999964.0,1052779.0,1425.0,4658.0,6083.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.2254670988161182,0.1680322419194471,1.0,35,35,0.6363542939899712,0.2572848135156168,0.2254670988161182,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.2254670988161182,0.1680322419194471,35
2024-01-19,2024-01-22,2024-01-29,3036,文曄,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,close,close,156.0,151.5,-0.028846153846153855,-0.029846153846153856,-0.030846153846153856,-0.03284615384615386,-0.034519190920575,1000000,6410.0,999960.0,971115.0,1425.0,4297.0,5722.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,7.0,1.0,0.2254670988161182,0.1680322419194471,1.0,35,35,0.6363542939899712,0.2572848135156168,0.2254670988161182,False,True,True,False,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,False,False,True,adjusted_close_blocked_unadjusted_path_available,missing_selected_ticker_exact_entry_or_exit_price,adjusted_close_blocked,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,False,True,True,False,False,0.2254670988161182,0.1680322419194471,35
