scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,episode_id,variant
exact_episode_counterfactual,EP5_C1_actual,2023-10-06,2436,2436,0.6740991681519787,0.6703226178465481,0.6703226178465481,-0.005602366066974729,-0.00560236606697484,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-11,2436,2436,0.6703226178465481,0.6637139077807473,0.6637139077807473,-0.009858999069778718,-0.009858999069778718,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-12,2436,3325,0.6637139077807473,0.67315501111649,0.6678707442792255,0.006262994416340373,0.014224657981495081,stock_to_stock,0.005284266837264446,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-13,3325,3325,0.6678707442792255,0.6562633382589079,0.6562633382589079,-0.017379719234212776,-0.017379719234212776,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-16,3325,3325,0.6562633382589079,0.6339414560052036,0.6339414560052036,-0.03401360544217691,-0.03401360544217691,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-17,3325,3483,0.6339414560052036,0.6160839502022402,0.6112476911931526,-0.03579788732394351,-0.028169014084507005,stock_to_stock,0.004836259009087586,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-18,3483,3483,0.6112476911931526,0.6050734815579577,0.6050734815579577,-0.010100994611763503,-0.010100994611763503,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-19,3483,3483,0.6050734815579577,0.5988992719227627,0.5988992719227627,-0.010204065825687003,-0.010204065825686892,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-20,3483,3483,0.5988992719227627,0.5906670054273481,0.5906670054273481,-0.013745661217761995,-0.013745661217762106,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-23,3483,3483,0.5906670054273481,0.5659700887774971,0.5659700887774971,-0.04181191165736897,-0.04181191165736897,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
