signal_date,next_signal_date,selected_ticker,selected_asset_type,state_reason,score_variant,route_support_weighted_score,entry_date,exit_date,entry_price,exit_price,gross_interval_return,transition_action,transition_cost_rate,net_interval_return_after_transition_cost,official_unadjusted_ohlc_ready,benchmark_adjusted_path_ready,adjusted_close_ready,source_quality,cash_condition_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2016-07-07,2016-07-15,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-07-07,2016-07-15,0.9277300238609314,1.0077300071716309,0.08623196539200473,hold_same_state_no_trade,0.0,0.08623196539200473,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-07-15,2016-07-22,1.0077300071716309,1.041820049285889,0.0338285472017823,hold_same_state_no_trade,0.0,0.0338285472017823,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-29,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-07-22,2016-07-29,1.041820049285889,1.040910005569458,-0.0008735133452794086,hold_same_state_no_trade,0.0,-0.0008735133452794086,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-07-29,2016-08-05,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-07-29,2016-08-05,1.040910005569458,1.070449948310852,0.028378959356081257,hold_same_state_no_trade,0.0,0.028378959356081257,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-08-05,2016-08-12,1.070449948310852,1.087730050086975,0.016142839563298317,hold_same_state_no_trade,0.0,0.016142839563298317,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-19,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-08-12,2016-08-19,1.087730050086975,1.0590900182724,-0.026330091562961955,hold_same_state_no_trade,0.0,-0.026330091562961955,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-26,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-08-19,2016-08-26,1.0590900182724,1.087730050086975,0.027042112870908852,hold_same_state_no_trade,0.0,0.027042112870908852,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-08-26,2016-09-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-08-26,2016-09-02,1.087730050086975,1.0518200397491455,-0.03301371542963094,hold_same_state_no_trade,0.0,-0.03301371542963094,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-09-02,2016-09-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-09-02,2016-09-09,1.0518200397491455,1.0990899801254272,0.0449410912417636,hold_same_state_no_trade,0.0,0.0449410912417636,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-09-09,2016-09-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-09-09,2016-09-14,1.0990899801254272,1.0368200540542605,-0.0566558946011505,hold_same_state_no_trade,0.0,-0.0566558946011505,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-09-14,2016-09-23,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-09-14,2016-09-23,1.0368200540542605,1.1359100341796875,0.095571048937525,hold_same_state_no_trade,0.0,0.095571048937525,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-09-23,2016-09-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-09-23,2016-09-30,1.1359100341796875,1.1172699928283691,-0.016409786682428207,hold_same_state_no_trade,0.0,-0.016409786682428207,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-09-30,2016-10-07,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-09-30,2016-10-07,1.1172699928283691,1.1377300024032593,0.018312502534052255,hold_same_state_no_trade,0.0,0.018312502534052255,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-10-07,2016-10-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-10-07,2016-10-14,1.1377300024032593,1.122730016708374,-0.013184134779956946,hold_same_state_no_trade,0.0,-0.013184134779956946,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-10-14,2016-10-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-10-14,2016-10-21,1.122730016708374,1.1559100151062012,0.02955296278183117,hold_same_state_no_trade,0.0,0.02955296278183117,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-10-21,2016-10-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-10-21,2016-10-28,1.1559100151062012,1.1554499864578247,-0.00039797963713827933,hold_same_state_no_trade,0.0,-0.00039797963713827933,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-10-28,2016-11-04,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-10-28,2016-11-04,1.1554499864578247,1.1027300357818604,-0.04562720264300135,hold_same_state_no_trade,0.0,-0.04562720264300135,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-11-04,2016-11-11,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-11-04,2016-11-11,1.1027300357818604,1.0750000476837158,-0.02514666980888336,hold_same_state_no_trade,0.0,-0.02514666980888336,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-11-11,2016-11-18,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-11-11,2016-11-18,1.0750000476837158,1.0859099626541138,0.01014875766183021,hold_same_state_no_trade,0.0,0.01014875766183021,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-11-18,2016-11-25,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-11-18,2016-11-25,1.0859099626541138,1.1209100484848022,0.03223111218645003,hold_same_state_no_trade,0.0,0.03223111218645003,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-11-25,2016-12-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-11-25,2016-12-02,1.1209100484848022,1.1154500246047974,-0.004871063371575168,hold_same_state_no_trade,0.0,-0.004871063371575168,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-12-02,2016-12-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-12-02,2016-12-09,1.1154500246047974,1.1754499673843384,0.05378989775969467,hold_same_state_no_trade,0.0,0.05378989775969467,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-12-09,2016-12-16,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-12-09,2016-12-16,1.1754499673843384,1.1572699546813965,-0.01546642835287737,hold_same_state_no_trade,0.0,-0.01546642835287737,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-12-16,2016-12-23,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-12-16,2016-12-23,1.1572699546813965,1.102270007133484,-0.04752559878136142,hold_same_state_no_trade,0.0,-0.04752559878136142,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-12-23,2016-12-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-12-23,2016-12-30,1.102270007133484,1.1368199586868286,0.031344363295517486,hold_same_state_no_trade,0.0,0.031344363295517486,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2016-12-30,2017-01-06,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2016-12-30,2017-01-06,1.1368199586868286,1.1640900373458862,0.023988036496612963,hold_same_state_no_trade,0.0,0.023988036496612963,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-01-06,2017-01-13,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-01-06,2017-01-13,1.1640900373458862,1.166820049285889,0.0023451896781343518,hold_same_state_no_trade,0.0,0.0023451896781343518,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-01-13,2017-01-20,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-01-13,2017-01-20,1.166820049285889,1.152269959449768,-0.012469866150333742,hold_same_state_no_trade,0.0,-0.012469866150333742,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-01-20,2017-01-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-01-20,2017-01-24,1.152269959449768,1.1840900182724,0.02761510752031282,hold_same_state_no_trade,0.0,0.02761510752031282,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-01-24,2017-02-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-01-24,2017-02-03,1.1840900182724,1.1759099960327148,-0.006908277338254942,hold_same_state_no_trade,0.0,-0.006908277338254942,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-02-03,2017-02-10,3346,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.6984874173044445,2017-02-06,2017-02-13,77.1,96.0,0.245136186770428,00631L_to_stock_exception,0.00385,0.241286186770428,True,True,False,official_unadjusted_ohlcv_twse_stock_day,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-02-10,2017-02-17,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-02-10,2017-02-17,1.2322700023651123,1.2572699785232544,0.02028774222383034,stock_exception_to_00631L_base,0.00585,0.01443774222383034,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-02-17,2017-02-24,1.2572699785232544,1.2518199682235718,-0.004334797134092128,hold_same_state_no_trade,0.0,-0.004334797134092128,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-02-24,2017-03-03,1.2518199682235718,1.2186399698257446,-0.02650540751871222,hold_same_state_no_trade,0.0,-0.02650540751871222,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-10,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-03-03,2017-03-10,1.2186399698257446,1.2154500484466553,-0.002617607708653713,hold_same_state_no_trade,0.0,-0.002617607708653713,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-17,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-03-10,2017-03-17,1.2154500484466553,1.2822699546813965,0.05497544413292599,hold_same_state_no_trade,0.0,0.05497544413292599,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-03-17,2017-03-24,1.2822699546813965,1.287269949913025,0.0038993311926043273,hold_same_state_no_trade,0.0,0.0038993311926043273,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-31,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-03-24,2017-03-31,1.287269949913025,1.2722699642181396,-0.011652556401164138,hold_same_state_no_trade,0.0,-0.011652556401164138,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-07,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-03-31,2017-04-07,1.2722699642181396,1.2804499864578247,0.006429470528852788,hold_same_state_no_trade,0.0,0.006429470528852788,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-04-07,2017-04-14,1.2804499864578247,1.2540899515151978,-0.020586540061239056,hold_same_state_no_trade,0.0,-0.020586540061239056,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-04-14,2017-04-21,1.2540899515151978,1.2513600587844849,-0.0021767918062134406,hold_same_state_no_trade,0.0,-0.0021767918062134406,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-04-21,2017-04-28,1.2513600587844849,1.2895499467849731,0.030518704614548975,hold_same_state_no_trade,0.0,0.030518704614548975,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-05,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-04-28,2017-05-05,1.2895499467849731,1.3022700548171997,0.009863990195912553,hold_same_state_no_trade,0.0,0.009863990195912553,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-05-05,2017-05-12,1.3022700548171997,1.3386399745941162,0.02792809344143432,hold_same_state_no_trade,0.0,0.02792809344143432,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-19,1301,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.5341679415703848,2017-05-15,2017-05-22,89.0,88.0,-0.0112359550561798,00631L_to_stock_exception,0.00385,-0.015085955056179799,True,True,False,official_unadjusted_ohlcv_selected_ticker_month,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-26,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-05-19,2017-05-26,1.328179955482483,1.3709100484848022,0.03217191527845098,stock_exception_to_00631L_base,0.00585,0.02632191527845098,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-06-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-05-26,2017-06-02,1.3709100484848022,1.3763600587844849,0.003975468927159831,hold_same_state_no_trade,0.0,0.003975468927159831,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-06-02,2017-06-09,1.3763600587844849,1.399999976158142,0.01717567813943588,hold_same_state_no_trade,0.0,0.01717567813943588,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-06-09,2017-06-16,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-06-09,2017-06-16,1.399999976158142,1.3899999856948853,-0.007142850452539706,hold_same_state_no_trade,0.0,-0.007142850452539706,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-06-16,2017-06-23,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-06-16,2017-06-23,1.3899999856948853,1.4604500532150269,0.050683502334658126,hold_same_state_no_trade,0.0,0.050683502334658126,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-06-23,2017-06-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-06-23,2017-06-30,1.4604500532150269,1.4777300357818604,0.011831957230439727,hold_same_state_no_trade,0.0,0.011831957230439727,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-06-30,2017-07-07,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-06-30,2017-07-07,1.4777300357818604,1.4631799459457395,-0.009846243551801748,hold_same_state_no_trade,0.0,-0.009846243551801748,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-07-07,2017-07-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-07-07,2017-07-14,1.4631799459457395,1.5299999713897705,0.04566767445738962,hold_same_state_no_trade,0.0,0.04566767445738962,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-07-14,2017-07-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-07-14,2017-07-21,1.5299999713897705,1.540910005569458,0.007130741427254783,hold_same_state_no_trade,0.0,0.007130741427254783,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-07-21,2017-07-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-07-21,2017-07-28,1.540910005569458,1.5368200540542605,-0.002654244245552828,hold_same_state_no_trade,0.0,-0.002654244245552828,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-07-28,2017-08-04,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-07-28,2017-08-04,1.5368200540542605,1.5668200254440308,0.0195208094211341,hold_same_state_no_trade,0.0,0.0195208094211341,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-08-04,2017-08-11,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-08-04,2017-08-11,1.5668200254440308,1.5304499864578247,-0.023212646248824242,hold_same_state_no_trade,0.0,-0.023212646248824242,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-08-11,2017-08-18,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-08-11,2017-08-18,1.5304499864578247,1.526360034942627,-0.002672384953045004,hold_same_state_no_trade,0.0,-0.002672384953045004,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-08-18,2017-08-25,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-08-18,2017-08-25,1.526360034942627,1.5872700214385986,0.0399053860829508,hold_same_state_no_trade,0.0,0.0399053860829508,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-08-25,2017-09-01,2603,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.635916844991342,2017-08-28,2017-09-04,21.8,21.5,-0.0137614678899082,00631L_to_stock_exception,0.00385,-0.0176114678899082,True,True,False,official_unadjusted_ohlcv_twse_stock_day,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-09-01,2017-09-08,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-09-01,2017-09-08,1.608180046081543,1.5954500436782837,-0.007915781839401004,stock_exception_to_00631L_base,0.00585,-0.013765781839401005,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-09-08,2017-09-15,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-09-08,2017-09-15,1.5954500436782837,1.5895500183105469,-0.00369803203247554,hold_same_state_no_trade,0.0,-0.00369803203247554,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-09-15,2017-09-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-09-15,2017-09-22,1.5895500183105469,1.5590900182724,-0.019162655900895387,hold_same_state_no_trade,0.0,-0.019162655900895387,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-09-22,2017-09-29,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-09-22,2017-09-29,1.5590900182724,1.5231800079345703,-0.02303267285209154,hold_same_state_no_trade,0.0,-0.02303267285209154,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-09-29,2017-10-06,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-09-29,2017-10-06,1.5231800079345703,1.575909972190857,0.03461834056487412,hold_same_state_no_trade,0.0,0.03461834056487412,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-10-06,2017-10-13,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-10-06,2017-10-13,1.575909972190857,1.6404500007629397,0.040954134253213814,hold_same_state_no_trade,0.0,0.040954134253213814,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-10-13,2017-10-20,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-10-13,2017-10-20,1.6404500007629397,1.6631799936294556,0.013855949803983414,hold_same_state_no_trade,0.0,0.013855949803983414,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-10-20,2017-10-27,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-10-20,2017-10-27,1.6631799936294556,1.645449995994568,-0.010660299969215248,hold_same_state_no_trade,0.0,-0.010660299969215248,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-10-27,2017-11-03,6121,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.607802997832062,2017-10-30,2017-11-06,171.0,185.5,0.0847953216374268,00631L_to_stock_exception,0.00385,0.08094532163742679,True,True,False,official_unadjusted_ohlcv_tpex_trading_stock,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-11-03,2017-11-10,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-11-03,2017-11-10,1.6686400175094604,1.6559100151062012,-0.007628968662911184,stock_exception_to_00631L_base,0.00585,-0.013478968662911185,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-11-10,2017-11-17,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-11-10,2017-11-17,1.6559100151062012,1.6531800031661987,-0.001648647520153701,hold_same_state_no_trade,0.0,-0.001648647520153701,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-11-17,2017-11-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-11-17,2017-11-24,1.6531800031661987,1.6918200254440308,0.023373148842732228,hold_same_state_no_trade,0.0,0.023373148842732228,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-11-24,2017-12-01,6573,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.679014751539543,2017-11-27,2017-12-04,70.8,65.0,-0.0819209039548022,00631L_to_stock_exception,0.00385,-0.0857709039548022,True,True,False,official_unadjusted_ohlcv_twse_stock_day,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-12-01,2017-12-08,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-12-01,2017-12-08,1.5940899848937988,1.5345499515533447,-0.0373504845427034,stock_exception_to_00631L_base,0.00585,-0.0432004845427034,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-12-08,2017-12-15,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-12-08,2017-12-15,1.5345499515533447,1.546820044517517,0.007995890229413494,hold_same_state_no_trade,0.0,0.007995890229413494,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-12-15,2017-12-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-12-15,2017-12-22,1.546820044517517,1.5590900182724,0.007932386057687868,hold_same_state_no_trade,0.0,0.007932386057687868,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-12-22,2017-12-29,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-12-22,2017-12-29,1.5590900182724,1.5895500183105469,0.019537037426420767,hold_same_state_no_trade,0.0,0.019537037426420767,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2017-12-29,2018-01-05,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2017-12-29,2018-01-05,1.5895500183105469,1.6559100151062012,0.04174766193654289,hold_same_state_no_trade,0.0,0.04174766193654289,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
