ticker,date,blocker_class,blocked_reason,authorized_source_scope,network_family_allowed
6669,2019-03-27,missing_official_raw_execution_close,no accepted official raw close source for exact execution leg,exact official raw close for transition execution leg only,official close/OHLC only; no non-close family
6669,2019-03-28,missing_official_raw_execution_close,no accepted official raw close source for exact execution leg,exact official raw close for transition execution leg only,official close/OHLC only; no non-close family
6669,2019-03-29,missing_official_raw_execution_close,no accepted official raw close source for exact execution leg,exact official raw close for transition execution leg only,official close/OHLC only; no non-close family
6669,2019-04-01,missing_official_raw_execution_close,no accepted official raw close source for exact execution leg,exact official raw close for transition execution leg only,official close/OHLC only; no non-close family
