variant_id,period,decision_date,actual_execution_date,role,ticker,raw_close_cache,official_raw_close,official_market,official_source_quality,official_source_hash,official_raw_ready,official_no_trade_ready,official_no_trade_classification,official_no_trade_reason
balanced_no_bear,P1,2018-04-13,2018-04-17,buy,6669,182.802474975586,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-13,2018-04-18,buy,6669,196.34893798828125,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-13,2018-04-19,buy,6669,218.4742889404297,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-13,2018-04-20,buy,6669,230.7892608642578,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-20,2018-04-23,buy,6669,215.5120391845703,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-20,2018-04-24,buy,6669,195.5334930419922,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-20,2018-04-25,buy,6669,207.19943237304688,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-20,2018-04-26,buy,6669,204.2787933349609,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-20,2018-04-27,buy,6669,208.6639099121093,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-27,2018-04-30,buy,6669,215.03775024414065,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-27,2018-05-02,buy,6669,231.3134765625,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-27,2018-05-03,buy,6669,226.73696899414065,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-04-27,2018-05-04,buy,6669,221.3450164794922,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-04,2018-05-07,buy,6669,231.19699096679688,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-04,2018-05-08,buy,6669,247.8305206298828,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-04,2018-05-09,buy,6669,244.1360321044922,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-04,2018-05-10,buy,6669,245.0430145263672,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-04,2018-05-11,buy,6669,240.71612548828125,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-11,2018-05-14,buy,6669,247.6641082763672,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-11,2018-05-15,buy,6669,279.5748596191406,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-11,2018-05-16,buy,6669,318.6915588378906,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-11,2018-05-17,buy,6669,337.388671875,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-11,2018-05-18,buy,6669,331.9800720214844,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-18,2018-05-21,buy,6669,325.3482971191406,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-18,2018-05-22,buy,6669,323.8172302246094,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-18,2018-05-23,buy,6669,334.5013122558594,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-18,2018-05-24,buy,6669,332.0050354003906,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-18,2018-05-25,buy,6669,336.1405334472656,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-25,2018-05-28,buy,6669,340.4008483886719,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-25,2018-05-29,buy,6669,378.6022338867188,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-25,2018-05-30,buy,6669,400.6443786621094,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-25,2018-05-31,buy,6669,397.3160095214844,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-05-25,2018-06-01,buy,6669,392.739501953125,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-01,2018-06-04,buy,6669,394.8030700683594,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-01,2018-06-05,buy,6669,418.5343627929688,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-01,2018-06-06,buy,6669,439.3367004394531,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-01,2018-06-07,buy,6669,422.7031555175781,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-01,2018-06-08,buy,6669,411.8859558105469,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-08,2018-06-11,buy,6669,427.3462219238281,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-08,2018-06-12,buy,6669,494.86224365234375,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-08,2018-06-13,buy,6669,481.75677490234375,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-08,2018-06-14,buy,6669,482.6138305664063,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-08,2018-06-15,buy,6669,504.99713134765625,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-15,2018-06-19,buy,6669,498.415283203125,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-15,2018-06-20,buy,6669,494.86224365234375,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-15,2018-06-21,buy,6669,506.2536010742188,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-15,2018-06-22,buy,6669,490.9347534179688,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2018-06-22,2018-06-25,buy,00631L,1.6445499658584597,36.18,TWSE,official_twse_selected_ticker_month_close_only,8830c1cdfc258715b653d57a6732e44b5ac035e9e7379d2dd416fd5ec6798c21,True,False,,
balanced_no_bear,P1,2019-01-18,2019-01-21,sell,00631L,1.48363995552063,32.64,TWSE,official_twse_selected_ticker_month_close_only,770235cd1275d0fc7d4db2aa3aa168567f6e68da2b610236c6f2146e1b171e62,True,False,,
balanced_no_bear,P1,2019-01-18,2019-01-21,buy,2382,55.20000076293945,55.2,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,0ec2e73e01f609e4c827d1b2f7af0eab1feef66ce866b59609352e48cd3271cd,True,False,,
balanced_no_bear,P1,2019-03-08,2019-03-12,sell,2382,56.5,56.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,40dfcd70e37933b3b6c0faa4a2c54fdc3297274247e706094a1995e8e51f3810,True,False,,
balanced_no_bear,P1,2019-03-08,2019-03-13,buy,6669,376.3900146484375,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-08,2019-03-14,buy,6669,381.3999938964844,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-08,2019-03-15,buy,6669,378.0,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-15,2019-03-18,buy,6669,382.0,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-15,2019-03-19,buy,6669,389.989990234375,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-15,2019-03-20,buy,6669,384.5,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-15,2019-03-21,buy,6669,383.0,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-15,2019-03-22,buy,6669,387.9800109863281,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-22,2019-03-25,buy,6669,381.8200073242188,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-22,2019-03-26,buy,6669,384.0,,,,,False,True,official_no_trade_prelisting,target_date_before_official_twse_listing_date_2019-03-27
balanced_no_bear,P1,2019-03-22,2019-03-27,buy,6669,378.0,378.0,TWSE,official_twse_selected_ticker_month_close_only,c3055099f75ad84f9cbf1b1a0e61383d879c505089f5901ed75320ded768ccd2,True,False,,
balanced_no_bear,P1,2019-03-29,2019-04-02,sell,6669,381.5,381.5,TWSE,official_twse_selected_ticker_month_close_only,e13a9a8f058bb3d2297f60a790e6a390079d5ce7d24a03fbed818db794a66923,True,False,,
balanced_no_bear,P1,2019-03-29,2019-04-03,buy,3231,24.600000381469727,24.6,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,750ee21202085264b716a369c13e8307e355d0087c476166175e2a30d9e58e9a,True,False,,
balanced_no_bear,P1,2019-05-03,2019-05-07,sell,3231,25.5,25.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,1b385d36d944fdf82fc1e666c5a8415acc78084e73b9f0dc83d9a1829fcdaf02,True,False,,
balanced_no_bear,P1,2019-05-03,2019-05-08,buy,6669,371.5,371.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,bb65386934da48675f3ba60e46fd03ce9130e6ef0f9239ad2022020384b548d7,True,False,,
balanced_no_bear,P1,2019-05-17,2019-05-20,sell,6669,327.0,327.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,08f02a8f5f82b9f5ea6c1b9d8beeaaed583798930ecc573e1a805098b830c390,True,False,,
balanced_no_bear,P1,2019-05-17,2019-05-20,buy,00631L,1.6568200588226318,36.45,TWSE,official_twse_selected_ticker_month_close_only,d0d16f82986df6085e8ba569d9135d6ec715a0877135140bba74db1dd0bdcb06,True,False,,
balanced_no_bear,P1,2019-06-21,2019-06-24,sell,00631L,1.7754499912261963,39.06,TWSE,official_twse_selected_ticker_month_close_only,1eb64accd87ca843da638f5d6094fbf659f0de95b3353fca8c6e908337972b33,True,False,,
balanced_no_bear,P1,2019-06-21,2019-06-24,buy,2454,315.5,315.5,TWSE,official_twse_date_market_bulk_close_only,cd817285878cfa84a452c64c634b8cab026a7b80be2b0485275333d0e80e70f8,True,False,,
balanced_no_bear,P1,2019-07-12,2019-07-19,sell,2454,304.5,304.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,19d559e2182af5c05811e6cd6fa28d00eb3db356172994f248cf4523bb6a6dc1,True,False,,
balanced_no_bear,P1,2019-07-19,2019-07-22,buy,00631L,1.8859100341796875,41.49,TWSE,official_twse_selected_ticker_month_close_only,52a511eaaf84a279f8f33f43281e554d9e4ecc7bb8e935fb37e538ec4041a706,True,False,,
balanced_no_bear,P1,2019-08-16,2019-08-19,sell,00631L,1.7777299880981443,39.11,TWSE,official_twse_selected_ticker_month_close_only,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,True,False,,
balanced_no_bear,P1,2019-08-16,2019-08-19,buy,6669,441.0,441.0,TWSE,official_twse_date_market_bulk_close_only,ef9f2688fc710ba181475cc6fbee3e91b9ee9502990579ad7777d78645864a60,True,False,,
balanced_no_bear,P1,2019-09-20,2019-09-23,sell,6669,460.5,460.5,TWSE,official_twse_date_market_bulk_close_only,8338caf34d92efc4dd39dd0dcdc5ca4e7ff50c819e8836e8a8e8223330a7501c,True,False,,
balanced_no_bear,P1,2019-09-20,2019-09-23,buy,00631L,1.934999942779541,42.57,TWSE,official_twse_selected_ticker_month_close_only,4548ce1a7ae19afaa7201cb9c673f7db8b41c54b3317e17e3475e01c430786a2,True,False,,
balanced_no_bear,P1,2019-11-01,2019-11-04,sell,00631L,2.2300000190734863,49.06,TWSE,official_twse_selected_ticker_month_close_only,9f2d13df467bb16d286900cf16858e56eaf177dd9652d35d890aed0ce38c154d,True,False,,
balanced_no_bear,P1,2019-11-01,2019-11-04,buy,6669,532.0,532.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,6c5a361b6d715463fd86a5fd739468fd66ab580a1ea85ee16298221512dffc98,True,False,,
balanced_no_bear,P1,2020-02-28,2020-03-04,sell,6669,703.0,703.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,f19610a9b70b405b315ebea03c3009e6876cf1b5c7998776127a34cf063d59e5,True,False,,
balanced_no_bear,P1,2020-02-28,2020-03-06,buy,2454,378.5,378.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,e2533de243b2639af981084a01e0c79f5c3844197911c6d468e0c157a4cdce28,True,False,,
balanced_no_bear,P1,2020-03-06,2020-03-09,sell,2454,366.5,366.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,525cff27f800a72f3ce89df3e16cfddcc178edebdae2c49063aff3f75c0b0149,True,False,,
balanced_no_bear,P1,2020-03-06,2020-03-09,buy,00631L,2.016819953918457,44.37,TWSE,official_twse_selected_ticker_month_close_only,be9327b13cd210dfbda2f075cccc12f3397df091bacb99022b169cb4692e40c6,True,False,,
balanced_no_bear,P1,2020-04-03,2020-04-06,sell,00631L,1.6050000190734863,35.31,TWSE,official_twse_selected_ticker_month_close_only,f5cc0566c9e72938347e2c84b125c848144bc923bfc6f3b114fa2e12592926d0,True,False,,
balanced_no_bear,P1,2020-04-03,2020-04-07,buy,2382,62.79999923706055,62.8,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,0ca4e39d56ed77c32b9af3c68ddc5f29703201a03f1d4b157189ad2f7935f574,True,False,,
balanced_no_bear,P1,2020-06-12,2020-06-16,sell,2382,68.0,68.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,c65f674e4c883e8d11f76f59f1bafc8733a2ba54485f596cb0a0bfb44195dbae,True,False,,
balanced_no_bear,P1,2020-06-12,2020-06-17,buy,3231,32.25,32.25,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,a5aa239879cce9892d7385175b94eaa2bb61fa3ee425e961eae37ece84cccd9e,True,False,,
balanced_no_bear,P1,2020-07-24,2020-07-28,sell,3231,33.25,33.25,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,14473cc255fc4ad8355f3d88fe7a661d8fc0b9f26268395ad2ef9736e7326e48,True,False,,
balanced_no_bear,P1,2020-07-24,2020-07-29,buy,2330,422.0,422.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,7b6b96247007e7157729a09f3208cff193231536162a71daa110580f925c255b,True,False,,
balanced_no_bear,P1,2020-08-14,2020-08-17,sell,2330,435.0,435.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,a9a84b8ed2bcbad4436b479afb0f784e03526ffca3ae4b56f7a2388649b1aae1,True,False,,
balanced_no_bear,P1,2020-08-14,2020-08-17,buy,00631L,3.0568199157714844,67.25,TWSE,official_twse_selected_ticker_month_close_only,5cdc166b65ac33e77184c7dc4b331ef2b8786e7b9ce805b72e7f70e4d571169b,True,False,,
balanced_no_bear,P1,2021-01-15,2021-01-18,sell,00631L,4.654550075531006,102.4,TWSE,official_twse_selected_ticker_month_close_only,f186beb57cc05dd9b95949d7bec39180b9be2f9b1b84972b7bd9b6bbf2a95bf2,True,False,,
balanced_no_bear,P1,2021-01-15,2021-01-18,buy,2317,114.0,114.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,10ab54b386bbdff0176c0ea7f22fd23872ae9167e21f08c1ab85e7046a425b6c,True,False,,
balanced_no_bear,P1,2021-02-19,2021-02-22,sell,2317,111.0,111.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,6ae8e3df9df1f2d6b1eade862b080fa90b07904199b913b41a662a756c0fa09a,True,False,,
balanced_no_bear,P1,2021-02-19,2021-02-23,buy,2454,965.0,965.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,f630c3c4036bcda761fb08734222c6d41100817c822928d61ca963c09e92a7e5,True,False,,
balanced_no_bear,P1,2021-03-05,2021-03-11,sell,2454,888.0,888.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,049234c00bff9c4ebb25a21d4101707cb23286f2231d078fcc22ed03ca22195c,True,False,,
balanced_no_bear,P1,2021-03-05,2021-03-12,buy,6669,883.0,883.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,9808f8c472b62dbf4edb019c83ce325ee47f615395d4660b0574d05429c5ede4,True,False,,
balanced_no_bear,P1,2021-03-26,2021-04-01,sell,6669,845.0,845.0,TWSE,official_twse_selected_ticker_month_close_only,59c0769780d62ed24f3b875ce68e0779297159715a777d06952a5b744fcb33c6,True,False,,
balanced_no_bear,P1,2021-04-02,2021-04-07,buy,2382,99.0,99.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,cd2d7c483b919a16071589fec2353dadf57e196542df1e58142bdcb876f648cf,True,False,,
balanced_no_bear,P1,2021-04-23,2021-04-26,sell,2382,98.8000030517578,98.8,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,36528ab3b29a0ea2fdbbe2b14a3027627f7f5442116afff051583692d9760a2f,True,False,,
balanced_no_bear,P1,2021-04-23,2021-04-26,buy,00631L,5.915909767150879,130.15,TWSE,official_twse_selected_ticker_month_close_only,df0084ff09977e7b03115dfa2c6facc31b7e8148f3829e9e87f3db15c368521f,True,False,,
balanced_no_bear,P1,2021-07-16,2021-07-19,sell,00631L,6.07273006439209,133.6,TWSE,official_twse_selected_ticker_month_close_only,3e3724575caf6a49e9e682d1eee7cfbdd27a8d66037cbd9cd39ce85989aaa5c7,True,False,,
balanced_no_bear,P1,2021-07-16,2021-07-19,buy,6669,1015.0,1015.0,TWSE,official_twse_date_market_bulk_close_only,b16ca2c0c5cd803550083a00378e8537d47c4799747b91acc662d81eacc60298,True,False,,
balanced_no_bear,P1,2021-07-16,2021-07-22,sell,6669,976.0,976.0,TWSE,official_twse_date_market_bulk_close_only,cca3fd82a1edf5ec2c00bee4dc5d0d2012bd8a00f5c994cfd425a3299930b505,True,False,,
balanced_no_bear,P1,2021-07-23,2021-07-26,buy,2454,923.0,923.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,a4114c8284732c3ed80a8a86c2f64bf4aad562d040ad788f606ec3d720929b27,True,False,,
balanced_no_bear,P1,2021-08-06,2021-08-10,sell,2454,922.0,922.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,b136ed5981b7e0e773abf4d24cb45b68b55893225dffe9328aee5369252ebd3d,True,False,,
balanced_no_bear,P1,2021-08-13,2021-08-16,buy,00631L,5.581820011138916,122.8,TWSE,official_twse_selected_ticker_month_close_only,45403a18177e05244ba2309115951e617ecc13e41e7e3fdea6269db088f082f7,True,False,,
balanced_no_bear,P1,2021-11-12,2021-11-15,sell,00631L,6.211359977722168,136.65,TWSE,official_twse_selected_ticker_month_close_only,beb9b6bf8a30b82c8edf25223d08ff27c85c34f4d145010477b8c5fcda164b45,True,False,,
balanced_no_bear,P1,2021-11-12,2021-11-15,buy,6669,971.0,971.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,d2f8d429106d0a99d4c189801534121a5b814b3550a5bfc6afe37eb273753448,True,False,,
balanced_no_bear,P1,2021-12-31,2022-01-07,sell,6669,1065.0,1065.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,4be24f6561e859243183cdafe3c43e9085ab2359c8366556bf46fed71ac941a9,True,False,,
balanced_no_bear,P1,2022-01-07,2022-01-10,buy,2330,643.0,643.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,db1b5fa55e59c445295a0fcf13fc48b6915454b0623b6f8fc15fb429bc4710e3,True,False,,
balanced_no_bear,P1,2022-01-21,2022-01-24,sell,2330,653.0,653.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,d9ac85433929902ec07b2278f33688870c1d7b181bec3e61c3862d3d72803f4f,True,False,,
balanced_no_bear,P1,2022-01-21,2022-01-24,buy,00631L,6.504549980163574,143.1,TWSE,official_twse_selected_ticker_month_close_only,f311bf72a9a374d174af501d47877e3dde4331e79cb235a837245f40d6a0dffa,True,False,,
balanced_no_bear,P1,2022-07-22,2022-07-25,sell,00631L,4.663640022277832,102.6,TWSE,official_twse_selected_ticker_month_close_only,4d3b838221ba333695a198f1108c92906f03dafc856dd6d7f5b3b6d13dec06aa,True,False,,
balanced_no_bear,P1,2022-07-22,2022-07-25,buy,2308,250.5,250.5,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,f42023fa33ab37fbc573b255e1aa38c9e28a94d82d1fcf086386052aca301a76,True,False,,
balanced_no_bear,P1,2022-08-26,2022-09-02,sell,2308,255.0,255.0,TWSE,official_unadjusted_ohlcv_twse_mi_index_bulk,a7f6267650be167b7b15b15ee7358f56af728686a73fc34ce16d5fee3fed2f85,True,False,,
balanced_no_bear,P1,2022-09-09,2022-09-12,buy,00631L,4.631820201873779,101.9,TWSE,official_twse_selected_ticker_month_close_only,f018c79e3ab472789d582109a50d872cf5570584257eb6b95cf491c1b2ab1223,True,False,,
