variant_id,period,execution_date,prior_ticker,target_ticker,action,action_reason,state,state_decision_week,transition_cost,slippage_bp_per_side,official_raw_all_legs_ready,execution_status
balanced_no_bear,P1,2018-05-25,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-18,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-05-28,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-25,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-05-29,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-25,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-05-30,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-25,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-05-31,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-25,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-01,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-05-25,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-04,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-01,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-05,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-01,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-06,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-01,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-07,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-01,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-08,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-01,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-11,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-12,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-13,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-14,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-15,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-19,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-20,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-21,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-22,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2018-06-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2018-06-25,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2018-06-22,3565.6587119303,5,True,executed
balanced_no_bear,P1,2019-01-21,00631L,2382,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2019-01-18,8079.619587255751,5,True,executed
balanced_no_bear,P1,2019-03-12,2382,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2019-03-08,8366.816790850175,5,True,executed
balanced_no_bear,P1,2019-03-13,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-14,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-15,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-08,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-18,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-19,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-20,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-21,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-22,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-15,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-25,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-22,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-03-26,,6669,deferred_no_trade,official_no_trade_prelisting_atomic_transition_not_executed,AI集中行情,2019-03-22,0.0,5,False,deferred_no_trade
balanced_no_bear,P1,2019-04-03,,3231,entry,weekly_state_or_fixed7_target_change,AI集中行情,2019-03-29,3254.1725218170213,5,True,executed
balanced_no_bear,P1,2019-05-07,3231,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2019-05-03,8613.592601664055,5,True,executed
balanced_no_bear,P1,2019-05-08,,6669,entry,weekly_state_or_fixed7_target_change,AI集中行情,2019-05-03,3350.1529983439905,5,True,executed
balanced_no_bear,P1,2019-05-20,6669,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2019-05-17,10458.636372758461,5,True,executed
balanced_no_bear,P1,2019-06-24,00631L,2454,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2019-06-21,7882.706003682445,5,True,executed
balanced_no_bear,P1,2019-07-19,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2019-07-12,7919.060083623303,5,True,executed
balanced_no_bear,P1,2019-07-22,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2019-07-19,3080.02294862326,5,True,executed
balanced_no_bear,P1,2019-08-19,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2019-08-16,7292.36626204317,5,True,executed
balanced_no_bear,P1,2019-09-23,6669,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2019-09-20,10700.45701225512,5,True,executed
balanced_no_bear,P1,2019-11-04,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2019-11-01,8673.480415662198,5,True,executed
balanced_no_bear,P1,2020-03-04,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-02-28,11595.701233568667,5,True,executed
balanced_no_bear,P1,2020-03-06,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-02-28,4510.008198906026,5,True,executed
balanced_no_bear,P1,2020-03-09,2454,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2020-03-06,15488.413287496085,5,True,executed
balanced_no_bear,P1,2020-04-06,00631L,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-04-03,5234.444831186136,5,True,executed
balanced_no_bear,P1,2020-04-07,,2382,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-04-03,3434.814736446398,5,True,executed
balanced_no_bear,P1,2020-06-16,2382,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-06-12,9497.105125591219,5,True,executed
balanced_no_bear,P1,2020-06-17,,3231,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-06-12,3693.7845430419875,5,True,executed
balanced_no_bear,P1,2020-07-28,3231,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-07-24,10267.119611531723,5,True,executed
balanced_no_bear,P1,2020-07-29,,2330,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-07-24,3993.2723941789827,5,True,executed
balanced_no_bear,P1,2020-08-17,2330,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2020-08-14,14599.141191187762,5,True,executed
balanced_no_bear,P1,2021-01-18,00631L,2317,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2021-01-15,15635.159890493564,5,True,executed
balanced_no_bear,P1,2021-02-22,2317,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-02-19,15402.117740464426,5,True,executed
balanced_no_bear,P1,2021-02-23,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2021-02-19,5990.468009724026,5,True,executed
balanced_no_bear,P1,2021-03-11,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-03-05,14076.192613482912,5,True,executed
balanced_no_bear,P1,2021-03-12,,6669,entry,weekly_state_or_fixed7_target_change,AI集中行情,2021-03-05,5474.765416722518,5,True,executed
balanced_no_bear,P1,2021-04-01,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-03-26,13378.278546032665,5,True,executed
balanced_no_bear,P1,2021-04-07,,2382,entry,weekly_state_or_fixed7_target_change,AI集中行情,2021-04-02,5203.320154126375,5,True,executed
balanced_no_bear,P1,2021-04-26,2382,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2021-04-23,18417.20913359339,5,True,executed
balanced_no_bear,P1,2021-07-19,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2021-07-16,13296.992405645124,5,True,executed
balanced_no_bear,P1,2021-07-22,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-07-16,12935.915319006148,5,True,executed
balanced_no_bear,P1,2021-07-26,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2021-07-23,5031.268310033621,5,True,executed
balanced_no_bear,P1,2021-08-10,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-08-06,12833.507827413734,5,True,executed
balanced_no_bear,P1,2021-08-16,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2021-08-13,4991.438150786836,5,True,executed
balanced_no_bear,P1,2021-11-15,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2021-11-12,13951.029553997183,5,True,executed
balanced_no_bear,P1,2022-01-07,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-12-31,15480.915033227755,5,True,executed
balanced_no_bear,P1,2022-01-10,,2330,entry,weekly_state_or_fixed7_target_change,AI集中行情,2022-01-07,6021.11526677696,5,True,executed
balanced_no_bear,P1,2022-01-24,2330,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2022-01-21,21687.05724548157,5,True,executed
balanced_no_bear,P1,2022-07-25,00631L,2308,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2022-07-22,10936.429475744957,5,True,executed
balanced_no_bear,P1,2022-09-02,2308,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2022-08-26,11263.361950668643,5,True,executed
balanced_no_bear,P1,2022-09-12,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2022-09-09,4380.748841450473,5,True,executed
balanced_no_bear,P1,2022-10-24,00631L,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2022-10-21,4971.326098639868,5,True,executed
balanced_no_bear,P1,2022-10-25,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2022-10-21,3262.1576296983217,5,True,executed
balanced_no_bear,P1,2022-12-05,2454,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2022-12-02,15186.669948643448,5,True,executed
strict_no_bear,P1,2015-06-08,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2015-06-05,1925.0,5,True,executed
strict_no_bear,P1,2019-12-23,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2019-12-20,13790.563646831028,5,True,executed
strict_no_bear,P1,2020-03-04,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-02-28,15643.347292302527,5,True,executed
strict_no_bear,P1,2020-03-06,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-02-28,6084.291335687163,5,True,executed
strict_no_bear,P1,2020-03-09,2454,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2020-03-06,20894.866397695863,5,True,executed
strict_no_bear,P1,2020-07-13,00631L,3231,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2020-07-10,19045.19458293641,5,True,executed
strict_no_bear,P1,2020-07-28,3231,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2020-07-24,18733.154141483014,5,True,executed
strict_no_bear,P1,2020-07-29,,2330,entry,weekly_state_or_fixed7_target_change,AI集中行情,2020-07-24,7286.034459466437,5,True,executed
strict_no_bear,P1,2020-08-24,2330,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2020-08-21,26208.61786519658,5,True,executed
strict_no_bear,P1,2021-04-12,00631L,2382,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2021-04-09,34656.97304007177,5,True,executed
strict_no_bear,P1,2021-04-29,2382,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-04-23,35423.11566645004,5,True,executed
strict_no_bear,P1,2021-05-03,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2021-04-30,13777.393783137277,5,True,executed
strict_no_bear,P1,2021-05-18,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2021-05-14,31646.80272866,5,True,executed
strict_no_bear,P1,2021-05-24,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2021-05-21,12308.642392599206,5,True,executed
balanced_no_bear,P2,2023-01-09,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2023-01-06,1925.0,5,True,executed
balanced_no_bear,P2,2023-03-20,00631L,3231,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2023-03-17,5262.651369033466,5,True,executed
balanced_no_bear,P2,2023-08-10,3231,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2023-08-04,17260.36163187183,5,True,executed
balanced_no_bear,P2,2023-08-11,,2317,entry,weekly_state_or_fixed7_target_change,AI集中行情,2023-08-04,6713.209568600429,5,True,executed
balanced_no_bear,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2023-08-18,23260.970805240326,5,True,executed
balanced_no_bear,P2,2024-01-29,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2024-01-26,19900.94082926976,5,True,executed
balanced_no_bear,P2,2024-02-29,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-02-23,21421.27933299642,5,True,executed
balanced_no_bear,P2,2024-03-01,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2024-02-23,8331.548345104917,5,True,executed
balanced_no_bear,P2,2024-04-03,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-03-29,22333.669360352484,5,True,executed
balanced_no_bear,P2,2024-04-08,,2317,entry,weekly_state_or_fixed7_target_change,AI集中行情,2024-04-05,8686.411446619093,5,True,executed
balanced_no_bear,P2,2024-04-23,2317,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-04-19,20215.500036582365,5,True,executed
balanced_no_bear,P2,2024-04-25,,2382,entry,weekly_state_or_fixed7_target_change,AI集中行情,2024-04-19,7862.575024444005,5,True,executed
balanced_no_bear,P2,2024-04-29,2382,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2024-04-26,28540.86330510723,5,True,executed
balanced_no_bear,P2,2024-05-27,00631L,2382,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2024-05-24,22823.40378160568,5,True,executed
balanced_no_bear,P2,2024-06-11,2382,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-06-07,21596.065599258756,5,True,executed
balanced_no_bear,P2,2024-06-12,,2308,entry,weekly_state_or_fixed7_target_change,AI集中行情,2024-06-07,8399.529356172818,5,True,executed
balanced_no_bear,P2,2024-07-23,2308,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-07-19,24737.12973869178,5,True,executed
balanced_no_bear,P2,2024-07-29,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2024-07-26,9621.208385046251,5,True,executed
balanced_no_bear,P2,2024-11-04,00631L,3231,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2024-11-01,25040.213763896754,5,True,executed
balanced_no_bear,P2,2024-11-29,3231,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2024-11-22,24787.681382581308,5,True,executed
balanced_no_bear,P2,2024-12-02,,00631L,entry,weekly_state_or_fixed7_target_change,大盤擴散行情,2024-11-29,9640.869837494674,5,True,executed
balanced_no_bear,P2,2025-05-05,00631L,6669,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2025-05-02,18005.811182469468,5,True,executed
balanced_no_bear,P2,2025-07-02,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2025-06-27,22899.7845695709,5,True,executed
balanced_no_bear,P2,2025-07-03,,2308,entry,weekly_state_or_fixed7_target_change,AI集中行情,2025-06-27,8906.595132251592,5,True,executed
balanced_no_bear,P2,2025-11-06,2308,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2025-10-31,48459.2343023912,5,True,executed
balanced_no_bear,P2,2025-11-07,,6669,entry,weekly_state_or_fixed7_target_change,AI集中行情,2025-10-31,18847.63496525786,5,True,executed
balanced_no_bear,P2,2025-11-25,6669,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2025-11-21,49249.74564548044,5,True,executed
balanced_no_bear,P2,2025-11-28,,2454,entry,weekly_state_or_fixed7_target_change,AI集中行情,2025-11-21,19155.09482187607,5,True,executed
balanced_no_bear,P2,2025-12-29,2454,,exit_to_cash,weekly_state_or_fixed7_target_change,AI集中行情,2025-12-26,49789.42425650487,5,True,executed
balanced_no_bear,P2,2025-12-30,,2330,entry,weekly_state_or_fixed7_target_change,AI集中行情,2025-12-26,19364.99631135635,5,True,executed
balanced_no_bear,P2,2026-01-05,2330,00631L,atomic_switch,weekly_state_or_fixed7_target_change,大盤擴散行情,2026-01-02,75459.13485139525,5,True,executed
balanced_no_bear,P2,2026-05-04,00631L,2308,atomic_switch,weekly_state_or_fixed7_target_change,AI集中行情,2026-05-01,91358.48775549408,5,True,executed
