baseline_compact_universe_row_id,snapshot_date,ticker,name,market,variant,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,layer1_exclude_bottom20_candidate,layer1_exclude_bottom30_candidate,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,forward_excess_vs_0050_20d,forward_excess_vs_00631L_20d,RS5,RS10,RS20,RS40,RS60,RS30_proxy,RS30_source_quality,rs5_minus_rs10,rs10_minus_rs20,rs20_minus_rs60,rs_short_acceleration_flag,rs_short_deterioration_flag,rs20_primary_positive_flag,rs30_proxy_positive_flag,rs60_medium_context_positive_flag,rs60_pctile_by_week,rs60_top20_by_week,rs60_top10_by_week,rs60_high_short_rs_weakening_exhaustion_context,forward_eval_available_20d,P2_top_decile_vs_00631L_20d,P2_bottom_decile_vs_00631L_20d,traded_value_5d,traded_value_20d,traded_value_60d,rank_improvement_5d_vs_60d,top300_5d_count_last4w,buffer_candidate_rank_251_300,buffer_included_by_2in4,buffer_included_by_20d60d,pure_5d_burst_watchlist_only,monthly_revenue_available,quarterly_fundamental_available,negative_revenue_yoy_flag,negative_revenue_3m_yoy_flag,negative_eps_flag,negative_operating_income_flag,low_gross_margin_flag,missing_core_fundamental_flag,BIAS20,drawdown_20d,BIAS60,drawdown_60d,BIAS120,drawdown_120d,volatility,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,capital_rank_20d_pctile_by_week,capital_rank_20d_reasonable_band_300,capital_rank_20d_top30pct_context,capital_rank_60d_pctile_by_week,capital_rank_60d_reasonable_band_300,capital_rank_60d_top30pct_context,capital_rank_improvement_20d_vs_60d,capital_rank_20d_improving_vs_60d,capital_rank_20d_deteriorating_vs_60d,capital_reasonable_band_4w_count,capital_reasonable_band_4w_persistent,pure_5d_burst_without_20d60d_confirmation,rs20_30_primary_momentum_positive,rs20_30_primary_momentum_stable,rs60_background_supportive,rs_acceleration_warning_context,rs_deterioration_warning_context,rs_exhaustion_warning_context,layer1_pass_bottom20,layer1_pass_bottom30,capital_support_reasonable_not_topk_required,stable_strong_protection_candidate,multi_week_consistency_candidate,bias20_overheat_context,bias60_overheat_context,bias_overheat_penalty_context,volatility_available,volatility_pctile_by_week,volatility_high_context,layer1_risk_high_context,risk_overheat_penalty_context,large_down_day_available,blowoff_turnover_available,risk_bucket_available,soft_score_feature_contract_only,suggested_component_design_only,selector_output,live_rule,evaluation_metadata_only,forward_return_as_rule,future_return_as_rule,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed
2015-03-27|1101,2015-03-27,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,116.0,90.0,76.0,1,0.5017123287671232,False,False,True,True,False,-0.0095715526981312,0.0922301229551403,0.0195966007145572,0.0041621472308258,-7.007447345763751e-05,-0.0175201440178602,,-0.0087951092456589,proxy_midpoint_rs20_rs40,0.0154344534837314,0.0042322217042834,,True,False,False,False,False,,False,False,False,True,,,1147999022.0,5636374967.0,15625306282.0,-40.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,-0.0096675312426315,-0.036697247706422,,,,,0.0114845671225255,0.3806409417920209,,,0.6941580756013745,True,False,0.7422680412371134,True,True,-14.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.17301038062283736,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-04-02|1101,2015-04-02,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,54.0,76.0,70.0,1,0.5017123287671232,False,False,True,True,False,-0.0233042960384226,0.0272309822350524,0.0234408235195142,0.0209230171136927,0.0086834818888338,0.0125855796027427,,0.0106345307457882,proxy_midpoint_rs20_rs40,0.0025178064058214,0.0122395352248589,,True,False,True,True,False,,False,False,False,True,,,2133758809.0,6535046867.0,17528858641.0,16.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,0.0184258550656384,-0.0192743764172336,,,,,0.013655441446424,0.7696335078534031,,,0.7422680412371134,True,True,0.7628865979381443,True,True,-6.0,False,True,4.0,True,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,0.28222996515679444,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-04-10|1101,2015-04-10,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,57.0,68.0,67.0,1,0.5017301038062284,False,False,True,True,False,-0.0423718431674879,-0.0115528188070981,-0.0099741927134251,0.0502074693754037,0.045527559685575,0.0049851156649285,,0.0252563376752517,proxy_midpoint_rs20_rs40,-0.0601816620888288,0.0046799096898286,,False,False,True,True,False,,False,False,False,True,,,1957658700.0,6912470316.0,19191844272.0,10.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,0.022973051967031,-0.007936507936508,0.0312113295751408,-0.007936507936508,,,0.0127029602215397,0.7782152230971129,0.6756756756756757,,0.7673611111111112,True,True,0.7708333333333334,True,True,-1.0,False,True,4.0,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.2147887323943662,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-04-17|1101,2015-04-17,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,84.0,70.0,69.0,1,0.5017543859649123,False,False,True,True,False,-0.0311400050401162,-0.0105079289684135,0.0051858827123092,-0.0046785720109285,0.0428930552852392,0.0166477844878065,-0.0071279261378758,0.0297704198865228,proxy_midpoint_rs20_rs40,0.0098644547232377,-0.0475716272961677,0.050020981423115,False,False,True,True,False,0.4163701067615658,False,False,False,True,,,1469454405.0,7140527382.0,19035973185.0,-15.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,0.0099606208014825,-0.0113378684807256,0.02493780241738,-0.0113378684807256,,,0.0121264247367512,0.6675392670157068,0.6372218476062036,,0.7570422535211268,True,True,0.7605633802816901,True,True,-1.0,False,True,4.0,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.17437722419928825,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-04-24|1101,2015-04-24,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,63.0,62.0,71.0,1,0.5017482517482518,False,False,True,True,False,-0.0470777705613697,-0.097589742596661,-0.0146556611383068,-0.0091829558487581,0.0424800625008439,0.0386713860053347,-0.0053722409145844,0.0405757242530893,proxy_midpoint_rs20_rs40,-0.0054727052895487,-0.051663018349602,0.0478523034154283,False,True,True,True,False,0.4372759856630824,False,False,False,True,,,2155547845.0,7651165974.0,18909188601.0,8.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,0.0303134490860122,-0.0033259423503325,0.0506223096550516,-0.0033259423503325,,,0.0121819064646526,0.8362687540769732,0.7813333333333333,,0.7859649122807018,True,True,0.7543859649122807,True,True,9.0,True,False,4.0,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.13780918727915195,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-04-30|1101,2015-04-30,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,60.0,65.0,70.0,1,0.5017123287671232,False,False,True,True,False,-0.0386793587207523,-0.0592289218144683,-0.0325602717776321,-0.0285363428575865,-0.0460954132915486,-0.0140822059820877,-0.0019340159617762,-0.0300888096368181,proxy_midpoint_rs20_rs40,-0.0040239289200455,0.0175590704339621,-0.0441613973297724,False,False,False,False,False,0.3846153846153846,False,False,False,True,,,2419791446.0,7851871376.0,19158286423.0,10.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,-0.006097908474383,-0.0332594235033258,0.0156068017703238,-0.0332594235033258,,,0.0104366808715502,0.4388020833333333,0.6013245033112583,,0.7800687285223368,True,True,0.7628865979381443,True,True,5.0,True,False,4.0,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.07216494845360824,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-05-08|1101,2015-05-08,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,139.0,77.0,77.0,1,0.5017182130584192,False,False,True,True,False,-0.0555282263239329,-0.1282537269119469,-0.010786360698735,-0.0425549561882002,-0.0532149522158088,-0.0117913048826785,-0.0260758422588982,-0.0325031285492436,proxy_midpoint_rs20_rs40,0.0317685954894652,0.0106599960276085,-0.0271391099569105,True,False,False,False,False,0.3719298245614035,False,False,False,True,,,871686664.0,6578978033.0,18718589200.0,-62.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,-0.0258142063991757,-0.0565410199556541,-0.0097358519840193,-0.0565410199556541,,,0.0098131059704673,0.3817589576547231,0.5346534653465347,,0.7379310344827585,True,True,0.7379310344827585,True,True,0.0,False,False,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.04827586206896552,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-05-15|1101,2015-05-15,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,128.0,86.0,79.0,0,0.422680412371134,False,False,True,True,False,-0.0887395908334151,-0.1351720288248336,0.0059169824407059,-0.0049353767634954,-0.0328756823285708,0.0032393402610204,-0.0110729580755799,-0.0148181710337752,proxy_midpoint_rs20_rs40,0.0108523592042013,0.0279403055650754,-0.0218027242529908,True,False,False,False,False,0.4491228070175438,False,False,False,True,,,965400976.0,6049584815.0,18364001309.0,-49.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0219767575652973,-0.057649667405765,-0.0115129666240259,-0.057649667405765,,,0.0102621071715086,0.5924479166666666,0.6627140974967062,,0.7068965517241379,True,True,0.7310344827586207,True,True,-7.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.05517241379310345,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-05-22|1101,2015-05-22,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,89.0,88.0,80.0,0,0.4246575342465753,False,False,True,True,False,-0.0707254502640806,-0.1170716067706659,-0.0276470936328959,-0.0216384533902149,-0.0630906796061437,-0.008789424236838,-0.0298329427898301,-0.0359400519214908,proxy_midpoint_rs20_rs40,-0.0060086402426809,0.0414522262159288,-0.0332577368163136,False,False,False,False,False,0.3588850174216028,False,False,False,True,,,1467909541.0,5724788627.0,18734811659.0,-9.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0303100685170131,-0.0711902113459399,-0.0292767045784813,-0.074279379157428,,,0.008351641591036,0.4624918460534898,0.5805812417437253,,0.7010309278350515,True,True,0.7285223367697595,True,True,-8.0,False,True,4.0,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.024054982817869417,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-05-29|1101,2015-05-29,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,112.0,111.0,81.0,0,0.4233449477351916,False,False,True,True,False,-0.0359966343868508,-0.1157134152940877,-0.0068552563292955,-0.0345377924723357,-0.0386793587207523,-0.0841104264816597,-0.0530055934371997,-0.061394892601206,proxy_midpoint_rs20_rs40,0.0276825361430402,0.0041415662484165,0.0143262347164473,True,False,False,False,False,0.3085106382978723,False,False,False,True,,,1201384319.0,4506381500.0,18544600169.0,-31.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0185926100258882,-0.0391705069124422,-0.0288398090284514,-0.0753880266075387,,,0.0078825566404269,0.3851659076122316,0.5430637738330046,,0.6153846153846154,True,False,0.7202797202797202,True,True,-30.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.04195804195804196,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-06-05|1101,2015-06-05,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,90.0,100.0,79.0,0,0.4195205479452055,False,False,True,True,False,0.0029861787490261,0.0207034884030791,-0.0286755868141623,-0.0352409943717912,-0.0555282263239329,-0.1053658803601412,-0.0675701943486263,-0.080447053342037,proxy_midpoint_rs20_rs40,0.0065654075576289,0.0202872319521417,0.0120419680246933,True,False,False,False,False,0.3356643356643357,False,False,False,True,,,1718349611.0,5353044447.0,18942567789.0,-11.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0663950143815914,-0.0983796296296296,-0.0874836492844731,-0.1363636363636363,,,0.0108233808064532,0.2020792722547108,0.3888157894736842,,0.6597938144329897,True,False,0.731958762886598,True,True,-21.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.05821917808219178,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-06-12|1101,2015-06-12,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,83.0,90.0,82.0,0,0.4131944444444444,False,False,True,True,False,0.0667534004057837,0.0465758439170957,-0.0295038006658696,-0.0563803274324145,-0.0887395908334151,-0.1185162762797422,-0.0869340550267313,-0.1036279335565786,proxy_midpoint_rs20_rs40,0.0268765267665449,0.0323592634010005,-0.0018055358066838,True,False,False,False,False,0.3642857142857142,False,False,False,True,,,1619644606.0,6007288077.0,19134634096.0,-1.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0665684107098993,-0.1162790697674418,-0.1042665199968568,-0.1574279379157428,,,0.0132501463201232,0.3228962818003913,0.4197368421052631,,0.6898954703832753,True,False,0.7177700348432056,True,True,-8.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.10839160839160839,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-06-18|1101,2015-06-18,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,70.0,87.0,80.0,0,0.4224137931034483,False,False,True,True,False,0.0507026979140459,0.0380511659121536,-1.7108075863969674e-05,-0.0202803348750582,-0.0661803894334599,-0.1157672665469368,-0.0750197009266764,-0.0909738279901983,proxy_midpoint_rs20_rs40,0.0202632267991942,0.0459000545584016,0.0088393114932164,True,False,False,False,False,0.3286713286713286,False,False,False,True,,,1592764397.0,6033459803.0,18949216264.0,10.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,-0.0478583092576309,-0.0976190476190476,-0.1001365228230544,-0.1596452328159645,,,0.0123360151564382,0.3060824068018312,0.3814229249011858,,0.7024221453287197,True,True,0.726643598615917,True,True,-7.0,False,True,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.10726643598615918,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-06-26|1101,2015-06-26,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,85.0,80.0,80.0,0,0.4117647058823529,False,False,True,True,False,-0.0214481385746695,-0.1573561121074481,0.0109260675522582,0.0108368473355553,-0.0437873382061361,-0.0763814900055074,-0.101175464351814,-0.0600844141058217,proxy_midpoint_rs20_rs40,8.922021670289965e-05,0.0546241855416914,0.0573881261456779,True,False,False,False,False,0.3101045296167247,False,False,False,True,,,1462575382.0,6328553158.0,19088645127.0,-5.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.010825699827045,-0.0539568345323741,-0.0570096808892075,-0.1252771618625277,,,0.0136521237943551,0.6928618205631958,0.4726793943383805,,0.7256944444444444,True,True,0.7256944444444444,True,True,0.0,False,False,4.0,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.125,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2015-07-03|1101,2015-07-03,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,97.0,86.0,86.0,0,0.4013840830449827,False,False,True,True,False,-0.0841797707889365,-0.2332505058957124,0.0214447090969615,0.0331935205971896,0.011639186033282,-0.0492771265201319,-0.1004169723787596,-0.0188189702434249,proxy_midpoint_rs20_rs40,-0.0117488115002281,0.0215543345639076,0.1120561584120416,False,False,True,False,False,0.3449477351916376,False,False,False,True,,,1183655628.0,5746230969.0,17949888232.0,-11.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.0331057580832153,0.0,-0.0334632225926966,-0.1108647450110864,,,0.0124275857352964,0.7769830949284785,0.5916230366492147,,0.7048611111111112,True,True,0.7048611111111112,True,True,0.0,False,False,4.0,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.10069444444444445,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
