signal_date,signal_family,variant,route_or_mode,ticker,executable_ticker,name,path_bucket,timing_variant,entry_date,exit_date,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_return,net_return_local_ep05_cost_unit_notional,entry_ready,exit_ready,path_ready,source_quality,blocked_reason,adjusted_close_ready,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2016-12-09,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,1310,1310,台苯,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-12,2016-12-19,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,market_bias_pool_trend_route,pullback_repair,8299,8299,群聯,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-09,2016-12-16,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,market_bias_pool_trend_route,pullback_repair,8299,8299,群聯,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-12,2016-12-19,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,market_bias_pool_trend_route,pullback_repair,8299,8299,群聯,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-12,2016-12-19,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,pool_breadth_route,stable_strength,6220,6220,岳豐,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-09,2016-12-16,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,pool_breadth_route,stable_strength,6220,6220,岳豐,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-12,2016-12-19,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-09,regime_switch,pool_breadth_route,stable_strength,6220,6220,岳豐,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-12,2016-12-19,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3293,3293,鈊象,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3293,3293,鈊象,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3293,3293,鈊象,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3293,3293,鈊象,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3293,3293,鈊象,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3293,3293,鈊象,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3293,3293,鈊象,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3293,3293,鈊象,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3293,3293,鈊象,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3293,3293,鈊象,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3293,3293,鈊象,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3293,3293,鈊象,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3533,3533,嘉澤,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,market_bias_pool_trend_route,stable_strength,6488,6488,環球晶,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,market_bias_pool_trend_route,stable_strength,6488,6488,環球晶,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,market_bias_pool_trend_route,stable_strength,6488,6488,環球晶,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,pool_breadth_route,stable_strength,6488,6488,環球晶,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-16,2016-12-23,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,pool_breadth_route,stable_strength,6488,6488,環球晶,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-19,2016-12-26,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-16,regime_switch,pool_breadth_route,stable_strength,6488,6488,環球晶,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-19,2016-12-26,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,1560,1560,中砂,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,market_bias_pool_trend_route,stable_strength,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,market_bias_pool_trend_route,stable_strength,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,market_bias_pool_trend_route,stable_strength,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,pool_breadth_route,stable_strength,3455,3455,由田,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-23,2016-12-30,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,pool_breadth_route,stable_strength,3455,3455,由田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-12-26,2017-01-03,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-23,regime_switch,pool_breadth_route,stable_strength,3455,3455,由田,ordinary_stock,next_day_open_entry_fixed_5td_exit,2016-12-26,2017-01-03,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2467,2467,志聖,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-30,2017-01-06,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2467,2467,志聖,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-01-03,2017-01-10,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2467,2467,志聖,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-01-03,2017-01-10,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2467,2467,志聖,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-30,2017-01-06,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2467,2467,志聖,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-01-03,2017-01-10,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2467,2467,志聖,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-01-03,2017-01-10,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2467,2467,志聖,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-30,2017-01-06,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2467,2467,志聖,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-01-03,2017-01-10,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2467,2467,志聖,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-01-03,2017-01-10,open,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
2016-12-30,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2467,2467,志聖,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2016-12-30,2017-01-06,close,close,,,,,False,False,False,blocked_missing_p1_selected_stock_unadjusted_ohlc_source,missing_p1_selected_stock_entry_and_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False
