scenario,date,prior_target,new_target,held_ticker_before_transition,prior_adjusted_mark,current_outgoing_adjusted_mark,same_asset_gross_return_before_transition,NAV_before_market_move,NAV_before_transition,outgoing_shares_audit,prior_target_exit_raw_close,outgoing_proceeds_before_cost,exit_cost_rate,exit_cost_amount,outgoing_proceeds_after_exit_cost,new_target_entry_raw_close,entry_cost_rate,entry_cost_amount,total_cost_rate_contract,NAV_after_transition,incoming_shares_from_after_cost_NAV,NAV_reconstructed_from_incoming_shares,transition_creates_market_pnl,cross_asset_nominal_price_return_used
C0,2024-01-05,2329,3008,2329,49.297401428222656,50.893699645996094,0.03238098097518716,0.571043404155509,0.5895343497614747,0.010877017975604922,54.2,0.5895343497614747,0.005425,0.0031982238474560004,0.5863361259140186,2595.0,0.002425,0.001429620798171576,0.00785,0.5849065051158471,0.000225397497154469,0.5849065051158471,False,False
C0,2024-01-12,3008,2362,3008,2338.73828125,2384.595703125,0.01960776126283359,0.5747635886111878,0.5860334158392455,0.000225397497154469,2600.0,0.5860334158392455,0.005425,0.003179231280927907,0.5828541845583176,43.35,0.002425,0.0014211310334101704,0.00785,0.5814330535249075,0.013412527186272375,0.5814330535249075,False,False
C0,2024-01-16,2362,8227,2362,37.43829345703125,36.73604965209961,-0.01875736685855145,0.5720443150835681,0.5613142700061968,0.013412527186272375,41.85,0.5613142700061968,0.005425,0.003045129914783618,0.5582691400914132,326.0,0.002425,0.0013611871047650274,0.00785,0.5569079529866481,0.0017083066042535217,0.5569079529866481,False,False
C0,2024-01-23,8227,3036,8227,327.3993530273437,333.2284240722656,0.017804161770701876,0.5756993060451111,0.585949149621219,0.0017083066042535217,343.0,0.585949149621219,0.005425,0.0031787741366951132,0.5827703754845239,146.0,0.002425,0.0014209266878314562,0.00785,0.5813494487966925,0.0039818455397033735,0.5813494487966925,False,False
C0,2024-02-20,3036,3324,3036,149.3390350341797,150.25242614746094,0.006116224824086913,0.6132299291201663,0.6169805812355241,0.0039818455397033735,164.5,0.6169805812355241,0.005425,0.0033471196532027184,0.6136334615823215,447.5,0.002425,0.0014961779094961462,0.00785,0.6121372836728253,0.0013679045445202799,0.6121372836728253,False,False
C0,2024-03-12,3324,2379,3324,606.1611328125,666.0050659179688,0.09872611400833553,0.8590440918440122,0.9438541767935912,0.0013679045445202799,690.0,0.9438541767935912,0.005425,0.005120408909105232,0.9387337678844859,601.0,0.002425,0.0022888463787244587,0.00785,0.9364449215057614,0.0015581446281293866,0.9364449215057614,False,False
C0,2024-04-30,2379,2618,2379,486.85357666015625,478.5391845703125,-0.017077808376968262,0.8211422328984723,0.8071189231947964,0.0015581446281293866,518.0,0.8071189231947964,0.005425,0.00437862015833177,0.8027403030364646,35.55,0.002425,0.0019572633887473814,0.00785,0.8007830396477172,0.022525542606124258,0.8007830396477172,False,False
C0,2024-06-13,2618,3374,2618,31.421968460083008,30.910350799560547,-0.01628216453633058,0.8300662450356789,0.816550969857954,0.022525542606124258,36.25,0.816550969857954,0.005425,0.0044297890114794,0.8121211808464746,173.0,0.002425,0.0019801361019055382,0.00785,0.810141044744569,0.004682896212396353,0.810141044744569,False,False
C0,2024-06-25,3374,1785,3374,168.0021209716797,167.02818298339844,-0.005797176741866417,0.816927287665279,0.8121914157934298,0.004682896212396353,171.5,0.8121914157934298,0.005425,0.004406138430679356,0.8077852773627504,69.0,0.002425,0.0019695641832990674,0.00785,0.8058157131794513,0.011678488596803642,0.8058157131794513,False,False
C0,2024-07-16,1785,2308,1785,67.33627319335938,66.4839096069336,-0.012658312466717225,0.8303405789099518,0.8198298684083148,0.011678488596803642,70.2,0.8198298684083148,0.005425,0.004447577036115108,0.8153822913721998,412.5,0.002425,0.0019880874308901638,0.00785,0.8133942039413096,0.001971864736827417,0.8133942039413096,False,False
C0,2024-08-06,2308,3374,2308,343.0712585449219,364.57427978515625,0.06267800261507128,0.6921245703130835,0.735505555941122,0.001971864736827417,373.0,0.735505555941122,0.005425,0.003990117640980587,0.7315154383001414,190.5,0.002425,0.0017836009731572208,0.00785,0.7297318373269842,0.0038306133193017544,0.7297318373269842,False,False
C0,2024-08-07,3374,2881,3374,185.53277587890625,204.037353515625,0.09973751294917466,0.7297318373269842,0.8025134759018093,0.0038306133193017544,209.5,0.8025134759018093,0.005425,0.004353635606767316,0.7981598402950421,82.6,0.002425,0.0019460951790618876,0.00785,0.7962137451159802,0.009639391587360536,0.7962137451159802,False,False
C0,2024-08-13,2881,2615,2881,74.2061538696289,74.8045883178711,0.008064485450810066,0.8366992087373298,0.8434467573328963,0.009639391587360536,87.5,0.8434467573328963,0.005425,0.004575698658530963,0.8388710586743654,79.1,0.002425,0.002045358386532274,0.00785,0.8368257002878331,0.010579338815269698,0.8368257002878331,False,False
C0,2024-08-15,2615,3013,2615,72.19108581542969,74.69966125488281,0.03474910248429808,0.8220146797617437,0.850578952112382,0.010579338815269698,80.4,0.850578952112382,0.005425,0.004614390815209673,0.8459645612971723,114.5,0.002425,0.0020626539588725263,0.00785,0.8439019073382998,0.007370322334832313,0.8439019073382998,False,False
C0,2024-08-23,3013,5443,3013,117.92428588867188,123.39756774902344,0.046413525586397775,0.8733831483147423,0.9139199394157772,0.007370322334832313,124.0,0.9139199394157772,0.005425,0.0049580156713305915,0.9089619237444466,130.0,0.002425,0.0022162558530832597,0.00785,0.9067456678913633,0.00697496667608741,0.9067456678913633,False,False
C0,2024-09-03,5443,3008,5443,140.05438232421875,138.14236450195312,-0.013651967118311292,1.021832657439676,1.007882631599893,0.00697496667608741,144.5,1.007882631599893,0.005425,0.00546776327642942,1.0024148683234635,3065.0,0.002425,0.0024441153816297406,0.00785,0.9999707529418338,0.00032625473179178916,0.9999707529418338,False,False
C0,2024-09-10,3008,4763,3008,2552.406494140625,2476.780029296875,-0.029629475170730113,0.8808876825080925,0.8547874427910169,0.00032625473179178916,2620.0,0.8547874427910169,0.005425,0.004637221877141267,0.8501502209138757,920.0,0.002425,0.002072859548768216,0.00785,0.8480773613651075,0.0009218232188751168,0.8480773613651075,False,False
C0,2024-10-15,4763,3583,4763,79.23004913330078,79.23004913330078,0.0,0.8940902669227292,0.8940902669227292,0.0009218232188751168,837.0,0.8940902669227292,0.005425,0.004850439698055806,0.8892398272246734,480.5,0.002425,0.002168168897287618,0.00785,0.8870716583273858,0.0018461428893389923,0.8870716583273858,False,False
C0,2024-10-22,3583,3013,3583,476.8601684570313,466.9872741699219,-0.020703960909662422,0.8916870359778244,0.8732255824412868,0.0018461428893389923,473.0,0.8732255824412868,0.005425,0.004737248784743981,0.8684883336565428,163.0,0.002425,0.0021175720374201207,0.00785,0.8663707616191226,0.005315158046743084,0.8663707616191226,False,False
C0,2024-11-05,3013,3231,3013,161.21295166015625,159.72024536132812,-0.009259220698190629,0.8610555715728427,0.8530828680022431,0.005315158046743084,160.5,0.8530828680022431,0.005425,0.004627974558912169,0.8484548934433309,118.5,0.002425,0.0020687259549054394,0.00785,0.8463861674884254,0.007142499303699793,0.8463861674884254,False,False
C0,2024-12-17,3231,2891,3231,99.33869171142578,101.20420837402344,0.018779356064169805,0.760676173625496,0.7749611823395395,0.007142499303699793,108.5,0.7749611823395395,0.005425,0.004204164414192002,0.7707570179253475,39.9,0.002425,0.0018792808671733833,0.00785,0.7688777370581741,0.019270118723262508,0.7688777370581741,False,False
C0,2025-04-10,2891,2303,2891,31.063987731933597,34.170387268066406,0.10000002456025459,0.6551839885987747,0.7207024035501377,0.019270118723262508,37.4,0.7207024035501377,0.005425,0.003909810539259497,0.7167925930108782,43.85,0.002425,0.001747703328609084,0.00785,0.7150448896822691,0.01630661093916235,0.7150448896822691,False,False
C0,2025-04-22,2303,2412,2303,40.31305694580078,40.91336441040039,0.014891142227360765,0.7117836169538098,0.7223828880289742,0.01630661093916235,44.3,0.7223828880289742,0.005425,0.003918927167557185,0.7184639608614171,128.0,0.002425,0.0017517785034702625,0.00785,0.7167121823579468,0.005599313924671459,0.7167121823579468,False,False
C0,2025-04-28,2412,6140,2412,117.25728607177734,118.64768981933594,0.011857717282553137,0.7083132046299457,0.7167121823579469,0.005599313924671459,128.0,0.7167121823579469,0.005425,0.003888163589291862,0.712824018768655,49.5,0.002425,0.0017380270422180212,0.00785,0.7110859917264369,0.014365373570231049,0.7110859917264369,False,False
C0,2025-05-06,6140,6669,6140,41.272727966308594,42.54545211791992,0.030836928265324914,0.6521879710483999,0.6722994447271272,0.014365373570231049,46.8,0.6722994447271272,0.005425,0.0036472244876446652,0.6686522202394826,2125.0,0.002425,0.0016303261534632836,0.00785,0.6670218940860193,0.00031389265604047967,0.6670218940860193,False,False
C0,2025-05-20,6669,2615,6669,2132.650634765625,2170.396484375,0.017699030958965967,0.7093974368552601,0.7219530840523725,0.00031389265604047967,2300.0,0.7219530840523725,0.005425,0.003916595480984121,0.7180364885713884,112.0,0.002425,0.0017507362288270033,0.00785,0.7162857523425613,0.0063954085030585835,0.7162857523425613,False,False
C0,2025-05-27,2615,2368,2615,108.70472717285156,109.63382720947266,0.008547006747404273,0.748262787824394,0.7546581949207607,0.0063954085030585835,118.0,0.7546581949207607,0.005425,0.004094020707445127,0.7505641742133156,243.5,0.002425,0.0018300461226828447,0.00785,0.7487341280906327,0.0030748834829184093,0.7487341280906327,False,False
C0,2025-06-03,2368,1815,2368,247.57077026367188,260.6774597167969,0.05294118299654649,0.7840953095787433,0.8256062428498853,0.0030748834829184093,268.5,0.8256062428498853,0.005425,0.004478913867460628,0.8211273289824247,35.5,0.002425,0.002002095138910972,0.00785,0.8191252338435138,0.023073950249113063,0.8191252338435138,False,False
C0,2025-06-17,1815,2345,1815,39.34999847412109,38.20000076293945,-0.029224847669001575,0.9079599070945451,0.8814249171201463,0.023073950249113063,38.2,0.8814249171201463,0.005425,0.0047817301753767935,0.8766431869447695,749.0,0.002425,0.002137455424016355,0.00785,0.8745057315207532,0.0011675643945537426,0.8745057315207532,False,False
C0,2025-07-15,2345,4991,2345,751.1748657226562,765.9812622070312,0.019710984965039646,0.8885164580855776,0.9060299926320926,0.0011675643945537426,776.0,0.9060299926320926,0.005425,0.004915212710029103,0.9011147799220635,156.0,0.002425,0.0021971227321328246,0.00785,0.8989176571899307,0.005762292674294427,0.8989176571899307,False,False
C0,2025-07-22,4991,1815,4991,152.5,142.5,-0.06557377049180324,0.8787496328299003,0.821126706086956,0.005762292674294427,142.5,0.821126706086956,0.005425,0.004454612380521737,0.8166720937064343,44.1,0.002425,0.0019912322622608683,0.00785,0.8146808614441735,0.018473488921636586,0.8146808614441735,False,False
C0,2025-07-29,1815,8358,1815,46.84999847412109,46.79999923706055,-0.0010672196091565667,0.8654829577364483,0.8645592973525612,0.018473488921636586,46.8,0.8645592973525612,0.005425,0.004690234188137645,0.8598690631644236,106.0,0.002425,0.002096556296079961,0.00785,0.8577725068683436,0.00809219346102211,0.8577725068683437,False,False
C0,2025-08-04,8358,,8358,113.0,108.0,-0.04424778761061943,0.9144178610954984,0.8739568937903879,0.00809219346102211,108.0,0.8739568937903879,0.005425,0.004741216148812855,0.869215677641575,,0.0,0.0,0.005425,0.869215677641575,,0.869215677641575,False,False
C0,2026-01-27,,5347,,,,0.0,0.869215677641575,0.869215677641575,,,0.869215677641575,0.0,0.0,0.869215677641575,159.5,0.002425,0.0021078480182808194,0.002425,0.8671078296232942,0.005436412724910936,0.8671078296232942,False,False
C0,2026-02-03,5347,3081,5347,133.34408569335938,132.36720275878906,-0.0073260312183381915,0.7420703513248997,0.7366339207648903,0.005436412724910936,135.5,0.7366339207648903,0.005425,0.00399623902014953,0.7326376817447408,1095.0,0.002425,0.001786337257854859,0.00785,0.7308513444868859,0.0006674441502163342,0.7308513444868859,False,False
C0,2026-02-10,3081,6223,3081,1095.0,1120.0,0.022831050228310446,0.7308513444868859,0.7475374482422943,0.0006674441502163342,1120.0,0.7475374482422943,0.005425,0.004055390656714447,0.7434820575855798,2785.0,0.002425,0.0018127783119875637,0.00785,0.7416692792735923,0.0002663085383388123,0.7416692792735923,False,False
C0,2026-03-24,6223,3260,6223,3702.348388671875,3657.50146484375,-0.012113102042299317,0.9893362796626993,0.9773523483529962,0.0002663085383388123,3670.0,0.9773523483529962,0.005425,0.005302136489815004,0.9720502118631812,386.5,0.002425,0.002370079444756016,0.00785,0.9696801324184252,0.002508874857486223,0.9696801324184252,False,False
C0,2026-03-26,3260,3715,3260,405.0,371.0,-0.08395061728395059,1.0160943172819203,0.9307925721273888,0.002508874857486223,371.0,0.9307925721273888,0.005425,0.005049549703791084,0.9257430224235976,185.0,0.002425,0.0022571719874089177,0.00785,0.9234858504361887,0.004991815407763182,0.9234858504361887,False,False
C0,2026-03-31,3715,4958,3715,183.83837890625,173.9011688232422,-0.05405405629732718,0.9234858504361886,0.8735676942869258,0.004991815407763182,175.0,0.8735676942869258,0.005425,0.004739104741506572,0.8688285895454193,206.5,0.002425,0.0021184016586457952,0.00785,0.8667101878867736,0.004197143767006167,0.8667101878867736,False,False
C0,2026-04-08,4958,3037,4958,223.4724578857422,245.8197021484375,0.09999999317195996,0.944357360535059,1.038793090140455,0.004197143767006167,247.5,1.038793090140455,0.005425,0.005635452514011968,1.033157637626443,620.0,0.002425,0.002519073243590603,0.00785,1.0306385643828524,0.0016623202651336328,1.0306385643828524,False,False
C0,2026-05-05,3037,2308,3037,909.1383666992188,901.1547241210938,-0.008781548409524276,1.5143737480903616,1.5010752017113933,0.0016623202651336328,903.0,1.5010752017113933,0.005425,0.008143332969284309,1.492931868742109,2165.0,0.002425,0.003640107364150129,0.00785,1.4892917613779588,0.0006878945780036762,1.4892917613779588,False,False
C0,2026-05-12,2308,8210,2308,2233.322021484375,2183.58203125,-0.02227175022494754,1.544323418072101,1.509928632638262,0.0006878945780036762,2195.0,1.509928632638262,0.005425,0.00819136283206257,1.5017372698061993,1550.0,0.002425,0.0036615769341477853,0.00785,1.4980756928720516,0.0009665004470142268,1.4980756928720516,False,False
C0,2026-05-21,8210,6415,8210,1271.422607421875,1320.894287109375,0.03891049238759092,1.2419531082623176,1.2902781152271035,0.0009665004470142268,1335.0,1.2902781152271035,0.005425,0.006999758775107037,1.2832783564519965,557.0,0.002425,0.003128924429425726,0.00785,1.2801494320225708,0.0022982934147622457,1.2801494320225708,False,False
C0,2026-06-02,6415,2356,6415,606.0,578.0,-0.04620462046204621,1.3927658093459208,1.3284135937325778,0.0022982934147622457,578.0,1.3284135937325778,0.005425,0.007206643745999235,1.3212069499865786,80.6,0.002425,0.0032214029648015012,0.00785,1.3179855470217772,0.01635217800275158,1.3179855470217772,False,False
C0,2026-06-10,2356,5289,2356,70.5999984741211,66.19999694824219,-0.062322969135640394,1.1544637638985489,1.0825141543728845,0.01635217800275158,66.2,1.0825141543728845,0.005425,0.005872639287472899,1.0766415150854116,1795.0,0.002425,0.002625096824354245,0.00785,1.0740164182610574,0.0005983378374713412,1.0740164182610574,False,False
C0,2026-06-29,5289,2303,5289,1605.0,1595.0,-0.006230529595015577,0.9603322291415026,0.9543488507667892,0.0005983378374713412,1595.0,0.9543488507667892,0.005425,0.005177342515409832,0.9491715082513794,164.0,0.002425,0.0023142959631094638,0.00785,0.9468572122882699,0.005773519587123597,0.9468572122882698,False,False
C1,2023-07-18,,2388,,,,0.0,1.0,1.0,,,1.0,0.0,0.0,1.0,125.0,0.002425,0.002425,0.002425,0.997575,0.0079806,0.9975749999999999,False,False
C1,2023-07-25,2388,3515,2388,150.3058319091797,141.8448944091797,-0.056291478464471134,1.2050706342542745,1.1372354265979834,0.0079806,142.5,1.1372354265979834,0.005425,0.00616950218929406,1.1310659244086894,272.0,0.002425,0.0027577959095001097,0.00785,1.1283081284991892,0.004148191648894078,1.1283081284991892,False,False
C1,2023-08-01,3515,6531,3515,229.0716094970703,224.091796875,-0.021739108713661914,1.0494925663309664,1.0266775333373175,0.004148191648894078,247.5,1.0266775333373175,0.005425,0.005569725618354947,1.0211078077189626,386.5,0.002425,0.002489693018342995,0.00785,1.0186181147006197,0.0026354931816316165,1.0186181147006197,False,False
C1,2023-08-08,6531,8210,6531,339.28717041015625,334.5219116210937,-0.014044912995978986,0.9382354864142364,0.9250580506378084,0.0026354931816316165,351.0,0.9250580506378084,0.005425,0.005018439924710111,0.9200396107130984,196.0,0.002425,0.0022432657727966855,0.00785,0.9177963449403017,0.004682634412960723,0.9177963449403016,False,False
C1,2023-08-15,8210,2353,8210,175.80392456054688,193.0489959716797,0.09809264186928668,0.8592633708298272,0.9435507849360335,0.004682634412960723,230.0,0.9435507849360335,0.005425,0.005118763008277982,0.9384320219277555,37.4,0.002425,0.0022881106534698814,0.00785,0.9361439112742856,0.025030585862948814,0.9361439112742856,False,False
C1,2023-08-22,2353,3583,2353,33.78178024291992,33.470218658447266,-0.00922276985500059,0.9588844280574214,0.9500408576599039,0.025030585862948814,37.6,0.9500408576599039,0.005425,0.005153971652804979,0.9448868860070989,244.0,0.002425,0.002303849079825267,0.00785,0.9425830369272736,0.0038630452333084987,0.9425830369272736,False,False
C1,2023-08-29,3583,1519,3583,211.8207092285156,209.86843872070312,-0.009216617746786615,0.8382808035011104,0.8305546897707716,0.0038630452333084987,215.0,0.8305546897707716,0.005425,0.004505759192006437,0.8260489305787652,289.0,0.002425,0.0020140951226941214,0.00785,0.824034835456071,0.0028513316105746402,0.824034835456071,False,False
C1,2023-09-05,1519,9958,1519,242.4945831298828,233.6031188964844,-0.03666665093560473,0.8553994692038711,0.8240348354560713,0.0028513316105746402,289.0,0.8240348354560713,0.005425,0.004470388982349187,0.8195644464737221,165.0,0.002425,0.001998284475980973,0.00785,0.8175661619977411,0.004954946436349947,0.8175661619977412,False,False
C1,2023-09-07,9958,6274,9958,160.1572723388672,159.67486572265625,-0.0030120806202933448,0.8225210832624015,0.8200435834477241,0.004954946436349947,165.5,0.8200435834477241,0.005425,0.004448736440203904,0.8155948470075202,135.0,0.002425,0.001988605689860731,0.00785,0.8136062413176595,0.0060267128986493295,0.8136062413176595,False,False
C1,2023-09-12,6274,2436,6274,107.55860137939452,108.02022552490234,0.004291838491647271,0.7021121237073645,0.705125475545344,0.0060267128986493295,117.0,0.705125475545344,0.005425,0.0038253057048334912,0.7013001698405105,74.1,0.002425,0.0017099292781974592,0.00785,0.699590240562313,0.00944116384024714,0.699590240562313,False,False
C1,2023-10-12,2436,3325,2436,65.0560302734375,65.98143005371094,0.014224657981495081,0.6637139077807476,0.6731550111164902,0.00944116384024714,71.3,0.6731550111164902,0.005425,0.0036518659353069597,0.6695031451811833,37.4,0.002425,0.001632400901957489,0.00785,0.6678707442792258,0.0178575065315301,0.6678707442792257,False,False
C1,2023-10-17,3325,3483,3325,35.5,34.5,-0.028169014084507005,0.6339414560052038,0.6160839502022404,0.0178575065315301,34.5,0.6160839502022404,0.005425,0.003342255429847154,0.6127416947723933,148.5,0.002425,0.001494003579240433,0.00785,0.6112476911931528,0.00411614606864076,0.6112476911931528,False,False
C1,2023-10-24,3483,3548,3483,110.5635757446289,110.9656219482422,0.003636335030823501,0.5659700887774973,0.5680281456377172,0.00411614606864076,138.0,0.5680281456377172,0.005425,0.0030815526900846157,0.5649465929476326,152.0,0.002425,0.0013774682531714642,0.00785,0.5635691246944612,0.0037076916098319813,0.5635691246944612,False,False
C1,2023-10-31,3548,4162,3548,131.01223754882812,138.47201538085938,0.05693954985885186,0.5209306799628637,0.5505922383876147,0.0037076916098319813,148.5,0.5505922383876147,0.005425,0.00298696289325281,0.5476052754943619,113.5,0.002425,0.0013351861780899657,0.00785,0.546270089316272,0.004812952328777727,0.546270089316272,False,False
C1,2023-11-07,4162,3548,4162,104.74275207519533,103.38245391845705,-0.012987038528085582,0.5558959995034498,0.5486765567402898,0.004812952328777727,114.0,0.5486765567402898,0.005425,0.0029765703203160723,0.5456999864199737,180.0,0.002425,0.0013305406500952028,0.00785,0.5443694457698786,0.0030242746987215476,0.5443694457698786,False,False
C1,2023-11-14,3548,2454,3548,170.6422882080078,181.36569213867188,0.06284142133392256,0.5534423020336766,0.588221402919791,0.0030242746987215476,194.5,0.588221402919791,0.005425,0.003191101110839866,0.5850303018089511,905.0,0.002425,0.001426436902080493,0.00785,0.5836038649068707,0.0006448661490683654,0.5836038649068707,False,False
C1,2023-11-21,2454,3545,2454,814.2367553710938,826.7359619140625,0.015350825740201524,0.5881179349163135,0.597146030849901,0.0006448661490683654,926.0,0.597146030849901,0.005425,0.003239517217360713,0.5939065136325403,120.0,0.002425,0.00144807912481101,0.00785,0.5924584345077293,0.004937153620897744,0.5924584345077293,False,False
C1,2023-11-29,3545,3362,3545,127.60062408447266,124.23004150390624,-0.026415094790877114,0.654172862102785,0.6368928239407206,0.004937153620897744,129.0,0.6368928239407206,0.005425,0.003455143569878409,0.6334376803708421,180.0,0.002425,0.0015444650980562474,0.00785,0.6318932152727859,0.003510517862626588,0.6318932152727859,False,False
C1,2023-12-12,3362,2329,3362,182.3217010498047,185.7803649902344,0.01897011667023074,0.6476905388788258,0.6599773039675617,0.003510517862626588,188.0,0.6599773039675617,0.005425,0.0035803768740240226,0.6563969270935377,60.2,0.002425,0.0016004449621213372,0.00785,0.6547964821314164,0.010877017975604922,0.6547964821314164,False,False
