signal_date,policy_id,strategy_name_zh,timing_variant,recommendation,ticker,exposure_type,policy_return,ready_for_metric,selection_reason,next_signal_date,state_hold_policy_note,cash_condition_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-01-09,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,2330,2330,stock,0.0468788854767433,True,available_proxy_stock_exception,2015-01-16,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-01-16,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,2330,2330,stock,0.0370724322467447,True,available_proxy_stock_exception,2015-01-23,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-01-23,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,2317,2317,stock,-0.0315910157141718,True,available_proxy_stock_exception,2015-01-30,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-01-30,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,2603,2603,stock,0.0309788533985686,True,available_proxy_stock_exception,2015-02-06,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-02-06,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0219221966443575,True,fallback_full_signal_aligned_00631L,2015-02-13,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-02-13,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0027604514660639,True,fallback_full_signal_aligned_00631L,2015-02-26,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-02-26,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,0.0004938272151721,True,fallback_full_signal_aligned_00631L,2015-03-06,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-03-06,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0006172923676735,True,fallback_full_signal_aligned_00631L,2015-03-13,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-03-13,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0226611744055799,True,fallback_full_signal_aligned_00631L,2015-03-20,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-03-20,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,0.0158891234218657,True,fallback_full_signal_aligned_00631L,2015-03-27,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-03-27,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0070714114284472,True,fallback_full_signal_aligned_00631L,2015-04-02,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2015-04-02,consensus4_else_00631L,ultra-conservative：多路線同股確認 >=4，否則 00631L,next_day_close_entry_fixed_5td_exit,00631L,,00631L_reference,-0.0038445228263073,True,fallback_full_signal_aligned_00631L,2015-04-10,base asset is held continuously until stock exception; not signal-aligned all-base weekly rebuy,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
