snapshot_date,variant,ticker_count,selected_traded_value_5d,median_rank_5d,surge_exception_count,ky_tagged_count,total_market_traded_value_5d,turnover_share_5d,diagnostic_only
2017-07-07,top200_buffer100,300,432777468032.0,150.5,0,22,498820583277.0,0.8676014634136988,True
2017-07-07,top300_buffer100,400,454110528826.0,200.5,0,29,498820583277.0,0.9103684652359824,True
2017-07-07,top500_reference_only,500,467760846328.0,250.5,0,33,498820583277.0,0.9377336501534216,True
2017-07-07,turnover_share_80_reference,209,399257153353.0,105.0,0,17,498820583277.0,0.8004023224745089,True
2017-07-07,turnover_share_90_reference,372,449103618364.0,186.5,0,27,498820583277.0,0.9003309675266714,True
2017-07-14,top200_buffer100,300,536233594676.0,150.5,0,26,605991320771.0,0.884886592094673,True
2017-07-14,top300_buffer100,400,559642522357.0,200.5,0,28,605991320771.0,0.9235157388804998,True
2017-07-14,top500_reference_only,500,574071320687.0,250.5,0,35,605991320771.0,0.9473259781288809,True
2017-07-14,turnover_share_80_reference,182,485008440206.0,91.5,0,18,605991320771.0,0.8003554235544594,True
2017-07-14,turnover_share_90_reference,334,545521404398.0,167.5,0,27,605991320771.0,0.9002132302884067,True
2017-07-21,top200_buffer100,300,530578020746.0,150.5,0,22,607955278280.0,0.8727254120518333,True
2017-07-21,top300_buffer100,400,557146015701.0,200.5,0,29,607955278280.0,0.9164259865910741,True
2017-07-21,top500_reference_only,500,573825463636.0,250.5,0,38,607955278280.0,0.9438613071333823,True
2017-07-21,turnover_share_80_reference,208,486818639376.0,104.5,0,16,607955278280.0,0.8007474509527832,True
2017-07-21,turnover_share_90_reference,356,547199960624.0,178.5,0,26,607955278280.0,0.9000661400162752,True
2017-07-28,top200_buffer100,300,546607076036.0,150.5,0,24,622890744885.0,0.8775328266226147,True
2017-07-28,top300_buffer100,400,573646430545.0,200.5,0,31,622890744885.0,0.9209422924575775,True
2017-07-28,top500_reference_only,500,590206640034.0,250.5,0,35,622890744885.0,0.9475283504861928,True
2017-07-28,turnover_share_80_reference,199,498847654740.0,100.0,0,16,622890744885.0,0.800858993068036,True
2017-07-28,turnover_share_90_reference,346,560640579017.0,173.5,0,27,622890744885.0,0.9000624645988393,True
2017-08-04,top200_buffer100,300,607110492754.0,150.5,0,24,688097269041.0,0.8823033022644151,True
2017-08-04,top300_buffer100,400,636196663820.0,200.5,0,31,688097269041.0,0.9245737375279315,True
2017-08-04,top500_reference_only,500,653670093513.0,250.5,0,35,688097269041.0,0.9499675742413843,True
2017-08-04,turnover_share_80_reference,191,551156016940.0,96.0,0,15,688097269041.0,0.8009856189491135,True
2017-08-04,turnover_share_90_reference,336,619548107575.0,168.5,0,28,688097269041.0,0.9003786752975537,True
2017-08-11,top200_buffer100,300,683844674102.0,150.5,0,24,778988270876.0,0.8778626067540046,True
2017-08-11,top300_buffer100,400,715650430902.0,200.5,0,31,778988270876.0,0.9186921776077908,True
2017-08-11,top500_reference_only,500,736137608028.0,250.5,0,40,778988270876.0,0.9449919023815173,True
2017-08-11,turnover_share_80_reference,194,623794863906.0,97.5,0,17,778988270876.0,0.80077568203244,True
2017-08-11,turnover_share_90_reference,349,701324675195.0,175.0,0,29,778988270876.0,0.9003019704087912,True
2017-08-18,top200_buffer100,300,544578549038.0,150.5,0,26,624742253288.0,0.871685156833717,True
2017-08-18,top300_buffer100,400,571845561536.0,200.5,0,29,624742253288.0,0.9153303758892467,True
2017-08-18,top500_reference_only,500,589127039361.0,250.5,0,37,624742253288.0,0.9429921479785333,True
2017-08-18,turnover_share_80_reference,205,500146045397.0,103.0,0,16,624742253288.0,0.8005638209433509,True
2017-08-18,turnover_share_90_reference,360,562410003932.0,180.5,0,28,624742253288.0,0.90022725527536,True
2017-08-25,top200_buffer100,300,604523526649.0,150.5,0,23,694173768645.0,0.8708533136148406,True
2017-08-25,top300_buffer100,400,636408177590.0,200.5,0,28,694173768645.0,0.9167851139524384,True
2017-08-25,top500_reference_only,500,655828920930.0,250.5,0,32,694173768645.0,0.9447618889577928,True
2017-08-25,turnover_share_80_reference,210,555543094238.0,105.5,0,17,694173768645.0,0.8002939888126259,True
2017-08-25,turnover_share_90_reference,358,624802660765.0,179.5,0,26,694173768645.0,0.9000666533173536,True
2017-09-01,top200_buffer100,300,620581044137.0,150.5,0,21,722593444280.0,0.8588246254508353,True
2017-09-01,top300_buffer100,400,655105701258.0,200.5,0,27,722593444280.0,0.9066034385500888,True
2017-09-01,top500_reference_only,500,677100963350.0,250.5,0,31,722593444280.0,0.9370427710213601,True
2017-09-01,turnover_share_80_reference,220,578422379601.0,110.5,0,15,722593444280.0,0.8004810785092942,True
2017-09-01,turnover_share_90_reference,384,650503237259.0,192.5,0,26,722593444280.0,0.9002340699439483,True
2017-09-08,top200_buffer100,300,690065967337.0,150.5,0,20,798745274804.0,0.8639374643015344,True
2017-09-08,top300_buffer100,400,727058664189.0,200.5,0,23,798745274804.0,0.9102509737755997,True
2017-09-08,top500_reference_only,500,751469290855.0,250.5,0,31,798745274804.0,0.9408121895173642,True
2017-09-08,turnover_share_80_reference,214,639653806770.0,107.5,0,14,798745274804.0,0.8008232748881818,True
2017-09-08,turnover_share_90_reference,374,718915460013.0,187.5,0,23,798745274804.0,0.9000559786590424,True
2017-09-15,top200_buffer100,300,735049112665.0,150.5,0,19,842574533358.0,0.8723846776326508,True
2017-09-15,top300_buffer100,400,769331197856.0,200.5,0,25,842574533358.0,0.9130719804572116,True
2017-09-15,top500_reference_only,500,793026678094.0,250.5,0,33,842574533358.0,0.9411946916238594,True
2017-09-15,turnover_share_80_reference,199,674107767955.0,100.0,0,13,842574533358.0,0.8000571359169949,True
2017-09-15,turnover_share_90_reference,363,758374490735.0,182.0,0,23,842574533358.0,0.9000681372513969,True
2017-09-22,top200_buffer100,300,696083460639.0,150.5,0,19,792969157946.0,0.8778190849717792,True
2017-09-22,top300_buffer100,400,729234686776.0,200.5,0,25,792969157946.0,0.9196255358340932,True
2017-09-22,top500_reference_only,500,750547327850.0,250.5,0,34,792969157946.0,0.946502547203874,True
2017-09-22,turnover_share_80_reference,192,634486913260.0,96.5,0,14,792969157946.0,0.800140720357257,True
2017-09-22,turnover_share_90_reference,348,713949659456.0,174.5,0,23,792969157946.0,0.9003498462731118,True
2017-09-29,top200_buffer100,300,618320098953.0,150.5,0,20,697902873722.0,0.8859686959811822,True
2017-09-29,top300_buffer100,400,646251342825.0,200.5,0,31,697902873722.0,0.9259903736725769,True
2017-09-29,top500_reference_only,500,663376803422.0,250.5,0,38,697902873722.0,0.9505288320194638,True
2017-09-29,turnover_share_80_reference,183,558380068409.0,92.0,0,13,697902873722.0,0.8000827757465618,True
2017-09-29,turnover_share_90_reference,330,628251735898.0,165.5,0,21,697902873722.0,0.9001993823975217,True
2017-10-06,top200_buffer100,300,583273370196.0,150.5,0,25,661198070921.0,0.8821462067842142,True
2017-10-06,top300_buffer100,400,610731676387.0,200.5,0,29,661198070921.0,0.9236743167388495,True
2017-10-06,top500_reference_only,500,627506916981.0,250.5,0,35,661198070921.0,0.9490452930495235,True
2017-10-06,turnover_share_80_reference,192,529139589870.0,96.5,0,15,661198070921.0,0.8002739468567228,True
2017-10-06,turnover_share_90_reference,338,595353454330.0,169.5,0,27,661198070921.0,0.9004161997942866,True
2017-10-13,top200_buffer100,300,680498935149.0,150.5,0,25,768232405679.0,0.8857982690115017,True
2017-10-13,top300_buffer100,400,711473237970.0,200.5,0,30,768232405679.0,0.9261171915042642,True
2017-10-13,top500_reference_only,500,730326403833.0,250.5,0,35,768232405679.0,0.9506581581748079,True
2017-10-13,turnover_share_80_reference,185,615156841639.0,93.0,0,14,768232405679.0,0.8007431567473328,True
2017-10-13,turnover_share_90_reference,330,691467574398.0,165.5,0,27,768232405679.0,0.9000760307512,True
2017-10-20,top200_buffer100,300,685943455701.0,150.5,0,21,775492508550.0,0.8845262180334443,True
2017-10-20,top300_buffer100,400,717679230285.0,200.5,0,28,775492508550.0,0.9254495979940566,True
2017-10-20,top500_reference_only,500,737804008763.0,250.5,0,33,775492508550.0,0.9514005623890949,True
2017-10-20,turnover_share_80_reference,189,621018450089.0,95.0,0,14,775492508550.0,0.8008052215103504,True
2017-10-20,turnover_share_90_reference,332,698080827088.0,166.5,0,21,775492508550.0,0.9001773961598382,True
2017-10-27,top200_buffer100,300,655457509653.0,150.5,0,20,747229041445.0,0.8771842009586095,True
2017-10-27,top300_buffer100,400,690037814759.0,200.5,0,27,747229041445.0,0.9234622538553869,True
2017-10-27,top500_reference_only,500,709957770220.0,250.5,0,35,747229041445.0,0.9501206870213122,True
2017-10-27,turnover_share_80_reference,202,598286322132.0,101.5,0,17,747229041445.0,0.8006732727826359,True
2017-10-27,turnover_share_90_reference,344,672685587349.0,172.5,0,22,747229041445.0,0.9002401540070673,True
2017-11-03,top200_buffer100,300,665792521367.0,150.5,0,21,755837275038.0,0.8808675403492465,True
2017-11-03,top300_buffer100,400,698694129006.0,200.5,0,24,755837275038.0,0.924397554977522,True
2017-11-03,top500_reference_only,500,718819340003.0,250.5,0,34,755837275038.0,0.9510239356306701,True
2017-11-03,turnover_share_80_reference,194,605289280656.0,97.5,0,17,755837275038.0,0.800819568769705,True
2017-11-03,turnover_share_90_reference,338,680259087262.0,169.5,0,23,755837275038.0,0.9000073292598592,True
2017-11-10,top200_buffer100,300,706595532557.0,150.5,0,24,807465805152.0,0.8750779637336942,True
2017-11-10,top300_buffer100,400,741482923309.0,200.5,0,28,807465805152.0,0.9182839924341079,True
2017-11-10,top500_reference_only,500,764930813777.0,250.5,0,34,807465805152.0,0.9473228573846628,True
2017-11-10,turnover_share_80_reference,203,646380001418.0,102.0,0,19,807465805152.0,0.8005044886034812,True
2017-11-10,turnover_share_90_reference,352,726753113128.0,176.5,0,25,807465805152.0,0.9000419689490053,True
2017-11-17,top200_buffer100,300,682319681450.0,150.5,0,22,776293386507.0,0.8789456322952294,True
2017-11-17,top300_buffer100,400,714896748680.0,200.5,0,30,776293386507.0,0.920910523142211,True
2017-11-17,top500_reference_only,500,735698682840.0,250.5,0,36,776293386507.0,0.947707008236075,True
2017-11-17,turnover_share_80_reference,192,621106216077.0,96.5,0,18,776293386507.0,0.8000921132044184,True
2017-11-17,turnover_share_90_reference,345,698693647658.0,173.0,0,27,776293386507.0,0.90003812965847,True
2017-11-24,top200_buffer100,300,759611044767.0,150.5,0,25,856505770974.0,0.8868720684779352,True
2017-11-24,top300_buffer100,400,793807506628.0,200.5,0,32,856505770974.0,0.9267976159988964,True
2017-11-24,top500_reference_only,500,815299239979.0,250.5,0,37,856505770974.0,0.9518899552210363,True
2017-11-24,turnover_share_80_reference,189,686165048981.0,95.0,0,17,856505770974.0,0.8011213376889543,True
2017-11-24,turnover_share_90_reference,329,771170058473.0,165.0,0,26,856505770974.0,0.9003676152655012,True
2017-12-01,top200_buffer100,300,907021348105.0,150.5,0,26,1008674248173.0,0.8992212795636225,True
2017-12-01,top300_buffer100,400,944817597299.0,200.5,0,29,1008674248173.0,0.9366924941430171,True
2017-12-01,top500_reference_only,500,967303364691.0,250.5,0,34,1008674248173.0,0.958984891745839,True
2017-12-01,turnover_share_80_reference,170,807121636822.0,85.5,0,13,1008674248173.0,0.8001806710976612,True
2017-12-01,turnover_share_90_reference,302,907982510768.0,151.5,0,26,1008674248173.0,0.9001741765615789,True
2017-12-08,top200_buffer100,300,775681119064.0,150.5,0,24,861876685469.0,0.8999908364407192,True
2017-12-08,top300_buffer100,400,807272426926.0,200.5,0,31,861876685469.0,0.9366449290674496,True
2017-12-08,top500_reference_only,500,826519269382.0,250.5,0,36,861876685469.0,0.9589762472020462,True
2017-12-08,turnover_share_80_reference,170,690012539509.0,85.5,0,13,861876685469.0,0.8005931140062361,True
2017-12-08,turnover_share_90_reference,301,776114808909.0,151.0,0,24,861876685469.0,0.9004940288954079,True
2017-12-15,top200_buffer100,300,669237734976.0,150.5,0,25,743861831249.0,0.8996801648665042,True
2017-12-15,top300_buffer100,400,698590418660.0,200.5,0,31,743861831249.0,0.9391400248175311,True
2017-12-15,top500_reference_only,500,714864869263.0,250.5,0,37,743861831249.0,0.9610183494193916,True
2017-12-15,turnover_share_80_reference,174,595480500036.0,87.5,0,16,743861831249.0,0.8005256823517123,True
2017-12-15,turnover_share_90_reference,301,669632153216.0,151.0,0,25,743861831249.0,0.9002103953789875,True
2017-12-22,top200_buffer100,300,561322791847.0,150.5,0,25,630502136022.0,0.8902789693759481,True
2017-12-22,top300_buffer100,400,586643638806.0,200.5,0,30,630502136022.0,0.9304387809171996,True
2017-12-22,top500_reference_only,500,602176584953.0,250.5,0,34,630502136022.0,0.9550746152142907,True
2017-12-22,turnover_share_80_reference,187,505067004258.0,94.0,0,18,630502136022.0,0.8010551834837508,True
2017-12-22,turnover_share_90_reference,320,567495633936.0,160.5,0,26,630502136022.0,0.9000693281016869,True
2017-12-29,top200_buffer100,300,538941535089.0,150.5,0,28,615878705621.0,0.8750773978223146,True
2017-12-29,top300_buffer100,400,566465881675.0,200.5,0,32,615878705621.0,0.9197685786259223,True
2017-12-29,top500_reference_only,500,583378434189.0,250.5,0,36,615878705621.0,0.947229428237449,True
2017-12-29,turnover_share_80_reference,204,493243635239.0,102.5,0,22,615878705621.0,0.800877885105079,True
2017-12-29,turnover_share_90_reference,350,554467048156.0,175.5,0,31,615878705621.0,0.9002861165607638,True
2018-01-05,top200_buffer100,300,695792521876.0,150.5,0,26,799501727085.0,0.8702827002173892,True
2018-01-05,top300_buffer100,400,732541812589.0,200.5,0,29,799501727085.0,0.9162479426528105,True
2018-01-05,top500_reference_only,500,755754926734.0,250.5,0,33,799501727085.0,0.9452824192006417,True
2018-01-05,turnover_share_80_reference,215,640082120101.0,108.0,0,17,799501727085.0,0.8006012975541064,True
2018-01-05,turnover_share_90_reference,359,719560806590.0,180.0,0,28,799501727085.0,0.9000115724746883,True
2018-01-12,top200_buffer100,300,699760690583.0,150.5,0,26,807104075521.0,0.8670018053511773,True
2018-01-12,top300_buffer100,400,736324127447.0,200.5,0,33,807104075521.0,0.9123038153062103,True
2018-01-12,top500_reference_only,500,759606141834.0,250.5,0,39,807104075521.0,0.9411501748936911,True
2018-01-12,turnover_share_80_reference,212,645817039134.0,106.5,0,18,807104075521.0,0.8001657515074665,True
2018-01-12,turnover_share_90_reference,368,726485729051.0,184.5,0,29,807104075521.0,0.9001140634583471,True
2018-01-19,top200_buffer100,300,722807949691.0,150.5,0,24,827567997851.0,0.8734121565453989,True
2018-01-19,top300_buffer100,400,759357857872.0,200.5,0,32,827567997851.0,0.9175776006852299,True
2018-01-19,top500_reference_only,500,782210098876.0,250.5,0,34,827567997851.0,0.9451913328055412,True
2018-01-19,turnover_share_80_reference,205,662624180075.0,103.0,0,15,827567997851.0,0.8006885014834788,True
2018-01-19,turnover_share_90_reference,355,745143317037.0,178.0,0,30,827567997851.0,0.9004013192534782,True
2018-01-26,top200_buffer100,300,810194375774.0,150.5,0,21,906754879250.0,0.8935098054770131,True
2018-01-26,top300_buffer100,400,844723373055.0,200.5,0,28,906754879250.0,0.9315895534564889,True
2018-01-26,top500_reference_only,500,866396571950.0,250.5,0,37,906754879250.0,0.9554914914454263,True
2018-01-26,turnover_share_80_reference,178,726260554154.0,89.5,0,15,906754879250.0,0.8009447434732401,True
2018-01-26,turnover_share_90_reference,314,816232486172.0,157.5,0,24,906754879250.0,0.9001688381838393,True
2018-02-02,top200_buffer100,300,687941225388.0,150.5,0,22,766607291521.0,0.8973841404809478,True
2018-02-02,top300_buffer100,400,716786082989.0,200.5,0,30,766607291521.0,0.9350107818135261,True
2018-02-02,top500_reference_only,500,734034792137.0,250.5,0,34,766607291521.0,0.9575108406295302,True
2018-02-02,turnover_share_80_reference,171,613505373693.0,86.0,0,13,766607291521.0,0.8002863793217573,True
2018-02-02,turnover_share_90_reference,306,690218235926.0,153.5,0,22,766607291521.0,0.9003543842591961,True
2018-02-09,top200_buffer100,300,800525921400.0,150.5,0,25,903680594024.0,0.8858505169789445,True
2018-02-09,top300_buffer100,400,835571377864.0,200.5,0,35,903680594024.0,0.9246313170710944,True
2018-02-09,top500_reference_only,500,857708930706.0,250.5,0,37,903680594024.0,0.9491284159226074,True
2018-02-09,turnover_share_80_reference,176,723262632871.0,88.5,0,14,903680594024.0,0.8003520686998304,True
2018-02-09,turnover_share_90_reference,332,813433848300.0,166.5,0,28,903680594024.0,0.9001342439786826,True
2018-02-12,top200_buffer100,300,782062238986.0,150.5,0,26,883545154270.0,0.885141223633503,True
2018-02-12,top300_buffer100,400,816213016708.0,200.5,0,35,883545154270.0,0.9237932127898648,True
2018-02-12,top500_reference_only,500,837886049157.0,250.5,0,38,883545154270.0,0.9483228390848634,True
2018-02-12,turnover_share_80_reference,177,707493766585.0,89.0,0,15,883545154270.0,0.8007443232140675,True
2018-02-12,turnover_share_90_reference,334,795464958320.0,167.5,0,28,883545154270.0,0.9003104759000423,True
2018-02-23,top200_buffer100,300,680491725281.0,150.5,0,26,757171945075.0,0.8987281286730656,True
