band_id,band_start_day,band_end_day,event_id,signal_date,ticker,horizon_day,path_date,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,risk_score,risk_bucket,adjusted_close,stock_1d_return,RS5,RS10,RS20,RS60,rs5_lt_rs10,rs10_lt_rs20,rs20_lt_rs60,rs60_high_short_window_weakening,relative_to_0050_spread,relative_to_0050_spread_contraction,BIAS20,BIAS60,BIAS20_z,BIAS60_z,stock_bias_overheat_broad,stock_bias_overheat_extreme,turnover_spike_ratio,blowoff_turnover_without_price_continuation,large_down_day,large_down_day_count_20d,volatility_20d,volatility_60d,volatility_shock_cluster,0050_BIAS60,market_bias_hot,observed_return_so_far,observed_excess_vs_0050_so_far,observed_excess_vs_00631L_so_far,max_observed_return_so_far,max_observed_excess_vs_0050_so_far,max_observed_excess_vs_00631L_so_far,drawdown_from_observed_return_peak,trailing_giveback_proxy,time_stop_5d_no_relative_expansion,time_stop_8d_no_relative_expansion,time_stop_10d_no_relative_expansion,time_stop_12d_no_relative_expansion,endpoint_30d_return,endpoint_30d_excess_vs_0050,endpoint_30d_excess_vs_00631L,evaluation_correct_exit_if_triggered,evaluation_false_exit_if_triggered,endpoint_labels_evaluation_metadata_only,future_high_as_rule,forward_return_as_rule,max_in_band_as_rule,diagnostic_only,not_live_rule
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,16,2015-04-08,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,12.4,-0.06766917293233088,-0.12966731385236396,-0.13172766490276056,0.20533075661333078,,False,True,False,False,0.20533075661333078,True,-0.08940701303469807,,,,False,False,0.36540916198194956,False,True,3.0,0.04834975893232695,,False,0.0065767482390005,False,-0.07462686567164178,-0.06814728333014286,-0.07516281404112046,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.20149253731343286,0.21773931977732142,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,17,2015-04-09,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,11.8,-0.048387096774193505,-0.15484597931617528,-0.18014192589754763,0.07055161814809074,,False,True,False,False,0.07055161814809074,True,-0.1360058575874063,,-1.3184556779260383,,False,False,0.5039729623527424,False,False,3.0,0.048061696148831025,,False,0.007484491723676,False,-0.11940298507462688,-0.11436337056093004,-0.11940298507462688,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.24626865671641796,0.26197949081082783,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,18,2015-04-10,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,11.95,0.012711864406779627,-0.13264779602810373,-0.12236828820035395,0.008331968811440271,,True,True,False,False,0.008331968811440271,True,-0.12566306932504123,0.34794705970822687,-1.2401210729375576,,False,False,0.24364661290945233,False,False,3.0,0.0457447711188113,,False,0.0147390861546537,False,-0.10820895522388063,-0.11108865697924741,-0.10387330401501849,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.2350746268656717,0.24644980975121944,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,19,2015-04-13,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,11.15,-0.06694560669456062,-0.1821576829707936,-0.21570371818042755,-0.11442514000273551,0.590395713555081,False,True,True,True,-0.11442514000273551,True,-0.1799963228534657,0.2472500838957457,-1.3860892142738424,,False,False,0.24412307382181658,False,True,4.0,0.04541603705242402,0.04965153799624756,False,0.0164310644864354,False,-0.16791044776119401,-0.17366977330518163,-0.1597870210312785,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.2947761194029851,0.30236352676747946,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,20,2015-04-14,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.5,-0.058295964125560595,-0.20908945123968925,-0.2817423850053261,-0.21713769944479777,0.6107694050678105,False,True,True,True,-0.21713769944479777,True,-0.21947593384129327,0.16530714166805388,-1.4699376682634695,,False,False,0.7050063051757235,False,True,5.0,0.04350929642293777,0.0494678778913327,False,0.0102355151268134,False,-0.21641791044776126,-0.21713769944479777,-0.20991439813649693,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.34328358208955234,0.3524909038726979,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,21,2015-04-15,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.8,0.028571428571428692,-0.12395985446074509,-0.23725622237505117,-0.2411265499866858,0.7294962184602436,False,False,True,False,-0.2411265499866858,True,-0.18659386179627183,0.1883366953970293,-1.310987330232714,,False,False,0.6490749794302939,False,False,5.0,0.04060934845186648,0.0493761997990922,False,-0.0026392618155996,False,-0.19402985074626866,-0.18251073185781874,-0.197269679583571,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.32089552238805974,0.33984618531977195,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,22,2015-04-16,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.5,-0.02777777777777779,-0.11885251180001422,-0.2567252512581861,-0.22143697743366209,0.7566788009536185,False,True,True,True,-0.22143697743366209,True,-0.20060905976398932,0.14545454545454553,-1.317779274157925,,False,False,0.431653465510247,False,False,4.0,0.038820110238424396,0.04891158274921818,False,0.0117456375924059,False,-0.21641791044776126,-0.22001755713365623,-0.21099829318972685,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.34328358208955234,0.3535747989259278,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,23,2015-04-17,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.45,-0.004761904761904856,-0.11690855841142056,-0.2346089654595246,-0.22227203966708997,0.8849950580903712,False,True,True,True,-0.22227203966708997,True,-0.1946050096339114,0.12962796144491467,-1.2597509019705317,,False,False,0.29313947413060326,False,False,4.0,0.038046305773118926,0.04782008115823471,False,0.0015108938661083,False,-0.2201492537313433,-0.2143896942871183,-0.21960130704759218,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.3470149253731344,0.36217781278379313,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,24,2015-04-20,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.65,0.019138755980861344,-0.03195832586157754,-0.2061084421783702,-0.2464858040839606,1.0718073836599857,False,False,True,False,-0.2464858040839606,True,-0.16650361964390525,0.13970784953716073,-1.1342198365402232,,False,False,0.23219651336073655,False,False,4.0,0.03373987314521019,0.046637122839280516,False,-0.0006644048783174,False,-0.2052238805970149,-0.19802427535824219,-0.20629584833191494,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.332089552238806,0.3488723540681159,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,25,2015-04-21,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.75,0.009389671361502261,0.031723221852555716,-0.18239013162763018,-0.26540051230080886,1.2168653916815537,False,False,True,False,-0.26540051230080886,True,-0.1441082802547771,0.13820851274087648,-1.0342727755824965,,False,False,0.7646445200193366,False,False,4.0,0.03225157124204904,0.04569350528933912,False,-0.0014724412270887,False,-0.19776119402985082,-0.1905615887910781,-0.19991705681798078,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.3246268656716419,0.34249356255418173,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,26,2015-04-22,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,10.0,-0.06976744186046513,-0.08864068929036972,-0.20296871095778068,-0.30418028392790364,0.9138759893059918,False,False,True,False,-0.30418028392790364,True,-0.1886409736308316,0.04966673081296679,-1.1581871553315324,,False,False,0.5254062242893478,False,True,5.0,0.034351848680509126,0.046395130417926575,False,0.0077285731367254,False,-0.25373134328358216,-0.25661104503894894,-0.24831172602554774,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.38059701492537323,0.3908882317617487,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,27,2015-04-23,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,9.3,-0.06999999999999995,-0.14011069301887058,-0.24659664460133845,-0.3836759737905471,0.624264110284934,False,False,True,False,-0.3836759737905471,True,-0.22837585563161153,-0.030391492467288662,-1.259825564765843,,False,False,0.1260726189610645,False,True,6.0,0.0357797178545142,0.046988842266930106,False,0.0330006570764198,False,-0.30597014925373134,-0.3354877354718927,-0.2788961305880461,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.4328358208955224,0.42147263632424703,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,28,2015-04-24,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,8.99,-0.03333333333333344,-0.1853318825508874,-0.28431027204720416,-0.37393985091906945,0.5688602625684722,False,False,True,False,-0.37393985091906945,True,-0.23907063354352703,-0.06849031188477873,-1.2625638410470283,,False,False,2.893873620222523,True,False,5.0,0.03426467324365432,0.04730652322028074,False,0.0416214815655254,False,-0.3291044776119403,-0.36870113692400386,-0.29444305158176076,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.45597014925373136,0.4370195573179617,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,29,2015-04-27,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,8.37,-0.06896551724137945,-0.2691971892849335,-0.290845201366839,-0.45465388176370736,0.41011211254329294,False,False,True,False,-0.45465388176370736,True,-0.27394170714781413,-0.13689095127610215,-1.3422297224052362,,False,False,0.5944078313015635,False,True,6.0,0.034111217120088716,0.04830060928194201,False,0.0480445282216267,False,-0.3753731343283583,-0.4228894217764684,-0.3309683671496121,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.5022388059701494,0.47354487288581304,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-03-13|3085,2015-03-13,3085,30,2015-04-28,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,33.53495790293989,normal,8.52,0.017921146953405076,-0.2603789666607609,-0.2331759084503371,-0.46433345746003607,0.4418745408714353,True,False,True,False,-0.46433345746003607,True,-0.24158803631831943,-0.12581014757939013,-1.2050555483494478,,False,False,1.5235780255261135,False,False,6.0,0.03387819812053234,0.048314232058707614,False,0.0445417636536177,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,0.12686567164179108,0.1110271170704098,0.14257650573620095,-0.4910447761194031,0.465602599190699,False,False,False,False,-0.36417910447761204,-0.4095354791673923,-0.32302609345449806,True,False,True,False,False,False,True,True
band_3_30,3,30,2015-04-02|4426,2015-04-02,4426,3,2015-04-09,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,34.02353706056513,normal,91.4,-0.06924643584521384,0.11663529768604186,0.32185237609675443,0.4720178938079149,,True,True,False,False,0.4720178938079149,True,0.19025914832660523,,0.12070347222171927,,False,False,0.6333797788609268,False,True,1.0,0.04239835136258504,,False,0.007484491723676,False,-0.017204301075268713,-0.011449040138033162,-0.02046666564497235,0.06989247311827951,0.06845354101797052,0.07315483768798314,-0.08709677419354822,0.09362150333295549,False,False,False,False,0.403225806451613,0.3773265089487199,0.4162632985008369,False,True,True,False,False,False,True,True
band_3_30,3,30,2015-04-02|4426,2015-04-02,4426,4,2015-04-10,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,34.02353706056513,normal,92.3,0.009846827133479064,0.04635292501358945,0.35993172510990834,0.46811069221569546,,True,True,False,False,0.46811069221569546,True,0.17910066428206434,0.6368634173735701,-0.02848449984646384,,False,False,1.0571799424331556,False,False,1.0,0.04237283639036276,,False,0.0147390861546537,False,-0.007526881720430145,-0.009685240915560112,-0.006439450606381292,0.06989247311827951,0.06845354101797052,0.07315483768798314,-0.07741935483870965,0.07959428829436443,False,False,False,False,0.403225806451613,0.3773265089487199,0.4162632985008369,False,True,True,False,False,False,True,True
band_3_30,3,30,2015-04-02|4426,2015-04-02,4426,5,2015-04-13,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,34.02353706056513,normal,98.7,0.06933911159263273,0.05625441082756377,0.3739357203951812,0.474673555037463,1.8612290468884145,True,True,True,True,0.474673555037463,True,0.23568075117370896,0.7173181765456443,0.7259233125716241,,False,False,0.31117692982237954,False,False,1.0,0.04240531931516048,0.03867615491779036,False,0.0164310644864354,False,0.06129032258064515,0.05625441082756377,0.06617788632040533,0.06989247311827951,0.06845354101797052,0.07315483768798314,-0.008602150537634357,0.0069769513675778105,False,False,False,False,0.403225806451613,0.3773265089487199,0.4162632985008369,False,True,True,False,False,False,True,True
band_3_30,3,30,2015-04-02|4426,2015-04-02,4426,6,2015-04-14,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,34.02353706056513,normal,105.5,0.06889564336372844,0.061738372087472904,0.4646154238524829,0.5371810856385322,2.098937573235979,True,True,True,True,0.5371810856385322,True,0.2909936368086148,0.7979889791512812,1.4271898784398984,,True,False,0.32477871696108557,False,False,1.0,0.043754045302156354,0.03903241190198788,False,0.0102355151268134,False,0.13440860215053774,0.13440860215053774,0.13767096672024137,0.13440860215053774,0.13440860215053774,0.13767096672024137,0.0,0.0,False,False,False,False,0.403225806451613,0.3773265089487199,0.4162632985008369,False,True,True,False,False,False,True,True
