signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,transition_action,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_interval_return,transition_cost_rate_proxy,net_interval_return_after_transition_cost_proxy,gross_equity_before_cost_proxy,net_equity_after_transition_cost_proxy,gross_drawdown,net_drawdown,path_ready,blocked_reason,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,target_state,previous_ticker,cash_condition_status,adjusted_close_status
,2015-01-05,2015-01-12,00631L,etf,initial_default_base_hold_before_first_signal,none_initial_state_already_holding_00631L,adjusted_close,adjusted_close,0.8690900206565857,0.875,0.006800192388527693,0.0,0.006800192388527693,1.0068001923885277,1.0068001923885277,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,,,,
2015-01-09,2015-01-12,2015-01-19,2330,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,132.0,139.0,0.05303030303030298,0.00385,0.04897613636363629,1.0601911116818588,1.0561093759018836,0.0,0.0,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-01-16,2015-01-19,2015-01-26,2330,stock,available_proxy_stock_exception,hold_same_state_no_trade,unadjusted_close,unadjusted_close,139.0,145.0,0.043165467625899234,0.0,0.043165467625899234,1.1059547567904282,1.101696830976785,0.0,0.0,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,2330,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-01-23,2015-01-26,2015-02-02,2317,stock,available_proxy_stock_exception,stock_exception_to_stock_exception_switch,unadjusted_close,unadjusted_close,88.8,86.5,-0.025900900900900914,0.00585,-0.031599380630630614,1.0773095322339195,1.06688389347519,-0.025900900900900803,-0.0315993806306305,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,2330,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-01-30,2015-02-02,2015-02-09,2603,stock,available_proxy_stock_exception,stock_exception_to_stock_exception_switch,unadjusted_close,unadjusted_close,21.6,22.4,0.03703703703703698,0.00585,0.030970370370370315,1.1172098852796202,1.0999256827982995,0.0,-0.0016076547818650866,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,2317,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-02-06,2015-02-09,2015-02-24,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,0.851360023021698,0.8359100222587585,-0.01814743509814265,0.00585,-0.023891272602818536,1.0969353913955049,1.073647058467724,-0.01814743509814265,-0.025460518466038917,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,2603,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-02-13,2015-02-24,2015-03-02,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8359100222587585,0.8359100222587585,0.0,0.0,0.0,1.0969353913955049,1.073647058467724,-0.01814743509814265,-0.025460518466038917,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-02-26,2015-03-02,2015-03-09,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8359100222587585,0.8395500183105469,0.004354530936179657,0.0,0.004354530936179657,1.101712030492327,1.07832228779836,-0.01387192772951018,-0.02121685614517077,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-03-06,2015-03-09,2015-03-16,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8395500183105469,0.842270016670227,0.0032398288373023387,0.0,0.0032398288373023387,1.1052813888991189,1.081815867442275,-0.010677041563694867,-0.018045766290244347,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-03-13,2015-03-16,2015-03-23,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.842270016670227,0.8263599872589111,-0.018889464300550052,0.0,-0.018889464300550052,1.0844032155614465,1.0613809452344556,-0.029364822268792112,-0.036594355732678774,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-03-20,2015-03-23,2015-03-30,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8263599872589111,0.8427299857139587,0.019809766575639598,0.0,0.019809766575639598,1.1058849901355918,1.0824066540073818,-0.010136765967832306,-0.01750951480208951,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-03-27,2015-03-30,2015-04-07,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8427299857139587,0.834089994430542,-0.010252383835727574,0.0,-0.010252383835727574,1.094547032738552,1.0713094055241525,-0.02028522378800468,-0.027582384371288682,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-04-02,2015-04-07,2015-04-13,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.834089994430542,0.8327299952507019,-0.0016305185158930202,0.0,-0.0016305185158930202,1.092762353535156,1.0695626157021951,-0.021882666870912337,-0.029167929298751782,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-04-10,2015-04-13,2015-04-20,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8327299952507019,0.8404499888420105,0.009270704352356551,0.0,0.009270704352356551,1.1028930302421658,1.0794782144987034,-0.012814830253557119,-0.020167632195494334,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-04-17,2015-04-20,2015-04-27,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8404499888420105,0.8022699952125549,-0.0454280375231616,0.0,-0.0454280375231616,1.0527907642802912,1.030439637665021,-0.05766071518710736,-0.06467949376652571,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-04-24,2015-04-27,2015-05-04,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8022699952125549,0.8113600015640259,0.011330358115988926,0.0,0.011330358115988926,1.0647192606607925,1.0421148877766755,-0.04698367362341238,-0.054081977477672294,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-04-30,2015-05-04,2015-05-11,2316,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,22.8,21.75,-0.046052631578947345,0.00385,-0.049725328947368364,1.0156861368145718,0.9902953821810304,-0.09087258339075532,-0.10111806230483933,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-05-08,2015-05-11,2015-05-18,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,0.8245499730110168,0.836359977722168,0.014322970223410891,0.00585,0.008389180847603983,1.0302337791084981,0.9986031492346942,-0.07785117847337464,-0.09357717916886987,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,2316,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-05-15,2015-05-18,2015-05-25,3008,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,3130.0,3465.0,0.10702875399361012,0.00385,0.10276669329073473,1.1404984168086088,1.1012262927912577,0.0,-0.000427103148794572,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-05-22,2015-05-25,2015-06-01,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,0.8345500230789185,0.8327299952507019,-0.002180849293493381,0.00585,-0.00801809132512643,1.1380111616420814,1.092396559806027,-0.002180849293493381,-0.008441769921868736,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,3008,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-05-29,2015-06-01,2015-06-08,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8327299952507019,0.8550000190734863,0.026743390954807378,0.0,0.026743390954807378,1.1684454390488102,1.1216109480826062,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-06-05,2015-06-08,2015-06-15,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8550000190734863,0.8663600087165833,0.013286537297866996,0.0,0.013286537297866996,1.1839700329552547,1.1365132737780017,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-06-12,2015-06-15,2015-06-22,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8663600087165833,0.8568199872970581,-0.011011613328802738,0.0,-0.011011613328802738,1.1709326127594617,1.1239984290641065,-0.011011613328802627,-0.01101161332880285,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-06-18,2015-06-22,2015-06-29,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8568199872970581,0.864549994468689,0.009021740022680858,0.0,0.009021740022680858,1.181496462375856,1.1341388506770247,-0.0020892172188046176,-0.0020892172188046176,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-06-26,2015-06-29,2015-07-06,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.864549994468689,0.8540899753570557,-0.012098801895269795,0.0,-0.012098801895269795,1.1672017707376083,1.1204171294009544,-0.014162742088827951,-0.014162742088827951,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-07-03,2015-07-06,2015-07-10,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8540899753570557,0.881820023059845,0.0324673611713997,0.0,0.0324673611713997,1.2050977321880436,1.156794117003838,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-07-09,2015-07-10,2015-07-20,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.881820023059845,0.8745499849319458,-0.00824435592046635,0.0,-0.00824435592046635,1.1951624775649385,1.1472570945765568,-0.00824435592046635,-0.00824435592046635,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-07-17,2015-07-20,2015-07-27,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8745499849319458,0.9045500159263612,0.03430339204310884,0.0,0.03430339204310884,1.236160604588062,1.1866119044660544,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-07-24,2015-07-27,2015-08-03,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.9045500159263612,0.9154499769210817,0.012050147369195185,0.0,0.012050147369195185,1.2510565220453416,1.2009107527849117,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-07-31,2015-08-03,2015-08-10,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.9154499769210817,0.9127299785614014,-0.002971214624777674,0.0,-0.002971214624777674,1.247339364610617,1.1973425891931844,-0.002971214624777674,-0.002971214624777674,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-08-07,2015-08-10,2015-08-17,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.9127299785614014,0.9359099864959716,0.02539634774690458,0.0,0.02539634774690458,1.2790172288726713,1.2277507179605136,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-08-14,2015-08-17,2015-08-24,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.9359099864959716,0.6563599705696106,-0.298693271746133,0.0,-0.298693271746133,0.8969833881610205,0.861029839124224,-0.298693271746133,-0.298693271746133,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-08-21,2015-08-24,2015-08-31,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.6563599705696106,0.7718200087547302,0.1759096278904999,0.0,0.1759096278904999,1.0547714021963854,1.0124932777271833,-0.1753266661418914,-0.1753266661418913,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-08-28,2015-08-31,2015-09-07,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.7718200087547302,0.764549970626831,-0.009419343947339232,0.0,-0.009419343947339232,1.0448361475732804,1.002956255299902,-0.18309454791769986,-0.18309454791769975,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-09-04,2015-09-07,2015-09-14,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.764549970626831,0.824999988079071,0.07906614318836325,0.0,0.07906614318836325,1.1274473120256872,1.0822561381931086,-0.11850498447200608,-0.11850498447200608,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-09-11,2015-09-14,2015-09-21,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.824999988079071,0.827269971370697,0.00275149493869864,0.0,0.00275149493869864,1.1305494775983753,1.0852339604797225,-0.11607955539829262,-0.11607955539829273,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-09-18,2015-09-21,2015-09-29,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.827269971370697,0.7972699999809265,-0.036263822485982145,0.0,-0.036263822485982145,1.089551432031128,1.0458792287811265,-0.1481338894930594,-0.1481338894930594,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-09-25,2015-09-29,2015-10-05,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.7972699999809265,0.831820011138916,0.04333539598732683,0.0,0.04333539598732683,1.1367675747867558,1.0912028193152765,-0.1112179342660573,-0.1112179342660573,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-10-02,2015-10-05,2015-10-12,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.831820011138916,0.8863599896430969,0.06556704307883332,0.0,0.06556704307883332,1.21130206333342,1.1627497615770657,-0.05294312227438536,-0.05294312227438536,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-10-08,2015-10-12,2015-10-19,6143,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,67.9,66.2,-0.025036818851251863,0.00385,-0.02879042709867452,1.1809749129995935,1.12927369933238,-0.07665441376383386,-0.080209294270843,True,,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-10-16,2015-10-19,2015-10-26,8433,stock,available_proxy_stock_exception,stock_exception_to_stock_exception_switch,unadjusted_close,unadjusted_close,124.0,116.5,-0.06048387096774188,0.00585,-0.06598004032258065,1.1095449787455858,1.0547641751151997,-0.13250192906037617,-0.14089712212318772,True,,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False,stock_exception,6143,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-10-23,2015-10-26,2015-11-02,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,0.918179988861084,0.885450005531311,-0.03564658751752081,0.00585,-0.04128805498054333,1.0699934865561054,1.011215013861536,-0.163425274967406,-0.17636780897890858,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,8433,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-10-30,2015-11-02,2015-11-09,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.885450005531311,0.8945500254631042,0.010277282596359294,0.0,0.010277282596359294,1.0809901119937062,1.0216075563246723,-0.15482756010527443,-0.16790310819632626,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-11-06,2015-11-09,2015-11-16,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8945500254631042,0.827269971370697,-0.0752110582720924,0.0,-0.0752110582720924,0.9996877016889919,0.9447713708747274,-0.21839387373216312,-0.23048599601379938,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-11-13,2015-11-16,2015-11-23,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.827269971370697,0.860450029373169,0.040107896032411494,0.0,0.040107896032411494,1.0397830720932144,0.9826641627921698,-0.1870452964815169,-0.19962240834643608,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-11-20,2015-11-23,2015-11-30,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.860450029373169,0.8222699761390686,-0.04437219121476954,0.0,-0.04437219121476954,0.9936456187964138,0.9390612006608543,-0.22311787803498528,-0.2351369158873048,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-11-27,2015-11-30,2015-12-07,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8222699761390686,0.8586400151252747,0.04423126228806251,0.0,0.04423126228806251,1.037595818782782,0.9805970629318275,-0.18875540113144418,-0.20130605619945974,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-12-04,2015-12-07,2015-12-14,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8586400151252747,0.7763599753379822,-0.09582600197742697,0.0,-0.09582600197742697,0.9381671598003333,0.8866303668402631,-0.26649372766679935,-0.2778417036374492,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-12-11,2015-12-14,2015-12-21,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.7763599753379822,0.8168200254440308,0.052115064391920374,0.0,0.052115064391920374,0.9870598017437127,0.9328371654999754,-0.22826700105227715,-0.24020637752135532,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-12-18,2015-12-21,2015-12-28,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8168200254440308,0.8354499936103821,0.022807922903486544,0.0,0.022807922903486544,1.009572585603014,0.9541132436522057,-0.21066537431020105,-0.2228770631573017,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-12-25,2015-12-28,2016-01-04,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.8354499936103821,0.7813599705696106,-0.06474357945353792,0.0,-0.06474357945353792,0.9442092426929115,0.8923405370541364,-0.2617697233639772,-0.27319078376394357,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2015-12-31,2016-01-04,2016-01-11,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,0.7813599705696106,0.7140899896621704,-0.08609345684601744,0.0,-0.08609345684601744,0.8629190050035185,0.8155158555353141,-0.3253265198279641,-0.33576430165725024,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2016-01-08,2016-01-11,2016-01-18,2485,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,57.0,57.3,0.0052631578947368585,0.00385,0.0013928947368420097,0.8674606839772212,0.8166517832783005,-0.32177560677442707,-0.3348390912490061,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2016-01-15,2016-01-18,2016-01-25,2409,stock,available_proxy_stock_exception,stock_exception_to_stock_exception_switch,unadjusted_close,unadjusted_close,9.09,8.87,-0.024202420242024236,0.00585,-0.02991083608360845,0.8464660359601707,0.7922250456512767,-0.33819027855766437,-0.35473461015988106,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,2485,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2016-01-22,2016-01-25,2016-01-30,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,0.7359099984169006,0.7940899729728699,0.07905854612809549,0.00585,0.07274605363324604,0.913386410109994,0.8498562913118253,-0.28586856416699336,-0.3077940995028944,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,2409,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
