snapshot_date,routing_variant,selected_route_mode,ticker,name,recommendation_type,entry_date,exit_date,next_day_close_ready,next_day_open_ready,adjusted_close_ready,entry_close,entry_open,exit_close,gross_return_next_day_close_unadjusted_5td,gross_return_next_day_open_unadjusted_5td,net_return_local_ep05_cost_unit_notional_close_entry,cost_model_version,formal_portfolio_replay,path_blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2024-08-02,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2312,金寶,stock,2024-08-05,2024-08-12,True,True,False,20.95,22.0,23.95,0.1431980906921242,0.08863636363636362,0.1365194529635401,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-02,market_bias_pool_trend_route,stable_strength,3663,鑫科,stock,2024-08-05,2024-08-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-02,pool_breadth_route,stable_strength,3663,鑫科,stock,2024-08-05,2024-08-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,4904,遠傳,stock,2024-08-12,2024-08-19,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-09,dispersion_route,rs20_top3_risk_tiebreak,4904,遠傳,stock,2024-08-12,2024-08-19,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4904,遠傳,stock,2024-08-12,2024-08-19,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-09,market_bias_pool_trend_route,pullback_repair,9945,潤泰新,stock,2024-08-12,2024-08-19,True,True,False,48.35,48.0,49.8,0.0299896587383659,0.03749999999999987,0.02397234590743327,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-09,pool_breadth_route,stable_strength,3131,弘塑,stock,2024-08-12,2024-08-19,True,True,False,1665.0,1705.0,1960.0,0.17717717717717707,0.14956011730205288,0.17029979288781558,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-16,conservative_hurdle_route,rs20_top3_risk_tiebreak,8464,億豐,stock,2024-08-19,2024-08-26,True,True,False,459.0,443.0,456.0,-0.006535947712418277,0.02934537246049662,-0.01234009271550962,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-16,dispersion_route,rs20_top3_risk_tiebreak,8464,億豐,stock,2024-08-19,2024-08-26,True,True,False,459.0,443.0,456.0,-0.006535947712418277,0.02934537246049662,-0.01234009271550962,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-16,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,8464,億豐,stock,2024-08-19,2024-08-26,True,True,False,459.0,443.0,456.0,-0.006535947712418277,0.02934537246049662,-0.01234009271550962,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-16,market_bias_pool_trend_route,stable_strength,6640,均華,stock,2024-08-19,2024-08-26,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-16,pool_breadth_route,stable_strength,6640,均華,stock,2024-08-19,2024-08-26,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-23,conservative_hurdle_route,rs20_top3_risk_tiebreak,4583,台灣精銳,stock,2024-08-26,2024-09-02,True,True,False,416.0,392.5,544.0,0.3076923076923077,0.38598726114649673,0.3000533428165007,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-23,dispersion_route,rs20_top3_risk_tiebreak,4583,台灣精銳,stock,2024-08-26,2024-09-02,True,True,False,416.0,392.5,544.0,0.3076923076923077,0.38598726114649673,0.3000533428165007,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-23,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4583,台灣精銳,stock,2024-08-26,2024-09-02,True,True,False,416.0,392.5,544.0,0.3076923076923077,0.38598726114649673,0.3000533428165007,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-23,market_bias_pool_trend_route,stable_strength,3663,鑫科,stock,2024-08-26,2024-09-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-23,pool_breadth_route,stable_strength,3663,鑫科,stock,2024-08-26,2024-09-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-08-30,conservative_hurdle_route,rs20_top3_risk_tiebreak,5386,青雲,stock,2024-09-02,2024-09-09,True,True,False,100.5,103.0,92.0,-0.08457711442786064,-0.10679611650485432,-0.08992410625124825,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-30,dispersion_route,rs20_top3_risk_tiebreak,5386,青雲,stock,2024-09-02,2024-09-09,True,True,False,100.5,103.0,92.0,-0.08457711442786064,-0.10679611650485432,-0.08992410625124825,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-30,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5386,青雲,stock,2024-09-02,2024-09-09,True,True,False,100.5,103.0,92.0,-0.08457711442786064,-0.10679611650485432,-0.08992410625124825,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-30,market_bias_pool_trend_route,stable_strength,4583,台灣精銳,stock,2024-09-02,2024-09-09,True,True,False,544.0,556.0,603.0,0.10845588235294112,0.08453237410071934,0.1019807309919035,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-08-30,pool_breadth_route,stable_strength,4583,台灣精銳,stock,2024-09-02,2024-09-09,True,True,False,544.0,556.0,603.0,0.10845588235294112,0.08453237410071934,0.1019807309919035,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-06,conservative_hurdle_route,rs20_top3_risk_tiebreak,8070,長華*,stock,2024-09-09,2024-09-16,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-06,dispersion_route,rs20_top3_risk_tiebreak,8070,長華*,stock,2024-09-09,2024-09-16,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-06,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,8070,長華*,stock,2024-09-09,2024-09-16,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-06,market_bias_pool_trend_route,stable_strength,4583,台灣精銳,stock,2024-09-09,2024-09-16,True,True,False,603.0,589.0,764.0,0.2669983416252073,0.2971137521222411,0.25959674350453804,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-06,pool_breadth_route,stable_strength,4583,台灣精銳,stock,2024-09-09,2024-09-16,True,True,False,603.0,589.0,764.0,0.2669983416252073,0.2971137521222411,0.25959674350453804,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-13,conservative_hurdle_route,rs20_top3_risk_tiebreak,6104,創惟,stock,2024-09-16,2024-09-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-13,dispersion_route,rs20_top3_risk_tiebreak,6104,創惟,stock,2024-09-16,2024-09-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-13,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6104,創惟,stock,2024-09-16,2024-09-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-13,market_bias_pool_trend_route,stable_strength,2070,精湛,stock,2024-09-16,2024-09-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-13,pool_breadth_route,stable_strength,2070,精湛,stock,2024-09-16,2024-09-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-20,conservative_hurdle_route,rs20_top3_risk_tiebreak,6530,創威,stock,2024-09-23,2024-09-30,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-20,dispersion_route,rs20_top3_risk_tiebreak,6530,創威,stock,2024-09-23,2024-09-30,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-20,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6530,創威,stock,2024-09-23,2024-09-30,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-20,market_bias_pool_trend_route,stable_strength,4563,百德,stock,2024-09-23,2024-09-30,True,True,False,113.0,116.0,114.0,0.008849557522123908,-0.017241379310344862,0.002955973963461765,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-20,pool_breadth_route,stable_strength,4563,百德,stock,2024-09-23,2024-09-30,True,True,False,113.0,116.0,114.0,0.008849557522123908,-0.017241379310344862,0.002955973963461765,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-27,conservative_hurdle_route,hurdle_reference,1216,統一,stock,2024-09-30,2024-10-09,True,True,False,87.2,89.7,87.7,0.005733944954128489,-0.022296544035674493,-0.00014130959944570686,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-27,dispersion_route,rs20_top3_risk_tiebreak,2497,怡利電,stock,2024-09-30,2024-10-09,True,True,False,87.6,84.5,82.8,-0.0547945205479452,-0.020118343195266286,-0.06031582447804467,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-09-27,hybrid_pullback_base_mega_override,pullback_repair,3289,宜特,stock,2024-09-30,2024-10-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-27,market_bias_pool_trend_route,pullback_repair,3289,宜特,stock,2024-09-30,2024-10-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-09-27,pool_breadth_route,low_risk_strength,1319,東陽,stock,2024-09-30,2024-10-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-04,conservative_hurdle_route,hurdle_reference,1319,東陽,stock,2024-10-07,2024-10-15,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-04,dispersion_route,rs20_top3_risk_tiebreak,8249,菱光,stock,2024-10-07,2024-10-15,False,False,False,48.1,50.3,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-04,hybrid_pullback_base_mega_override,pullback_repair,6138,茂達,stock,2024-10-07,2024-10-15,True,True,False,211.5,208.5,213.0,0.007092198581560183,0.021582733812949728,0.0012093105931014372,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-04,market_bias_pool_trend_route,pullback_repair,6138,茂達,stock,2024-10-07,2024-10-15,True,True,False,211.5,208.5,213.0,0.007092198581560183,0.021582733812949728,0.0012093105931014372,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-04,pool_breadth_route,low_risk_strength,2360,致茂,stock,2024-10-07,2024-10-15,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-11,conservative_hurdle_route,hurdle_reference,2497,怡利電,00631L,2024-10-14,2024-10-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2024-10-11,dispersion_route,rs20_top3_risk_tiebreak,3583,辛耘,stock,2024-10-14,2024-10-21,True,True,False,491.5,486.5,483.0,-0.017293997965411978,-0.007194244604316502,-0.02303483243035911,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-11,hybrid_pullback_base_mega_override,pullback_repair,3529,力旺,stock,2024-10-14,2024-10-21,True,True,False,3115.0,3165.0,3230.0,0.036918138041733606,0.020537124802527673,0.030861645395170473,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-11,market_bias_pool_trend_route,pullback_repair,3529,力旺,stock,2024-10-14,2024-10-21,True,True,False,3115.0,3165.0,3230.0,0.036918138041733606,0.020537124802527673,0.030861645395170473,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-11,pool_breadth_route,low_risk_strength,2360,致茂,stock,2024-10-14,2024-10-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-18,conservative_hurdle_route,hurdle_reference,6138,茂達,00631L,2024-10-21,2024-10-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2024-10-18,dispersion_route,rs20_top3_risk_tiebreak,2486,一詮,stock,2024-10-21,2024-10-28,True,True,False,120.5,123.5,126.5,0.049792531120331995,0.02429149797570851,0.043659757882984096,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-18,hybrid_pullback_base_mega_override,pullback_repair,3529,力旺,stock,2024-10-21,2024-10-28,True,True,False,3230.0,3105.0,3095.0,-0.04179566563467496,-0.0032206119162641045,-0.04739307568244668,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-18,market_bias_pool_trend_route,pullback_repair,3529,力旺,stock,2024-10-21,2024-10-28,True,True,False,3230.0,3105.0,3095.0,-0.04179566563467496,-0.0032206119162641045,-0.04739307568244668,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-18,pool_breadth_route,low_risk_strength,4979,華星光,stock,2024-10-21,2024-10-28,True,True,False,143.5,146.0,142.5,-0.006968641114982632,-0.023972602739726012,-0.012769977619832763,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-25,conservative_hurdle_route,hurdle_reference,2049,上銀,stock,2024-10-28,2024-11-05,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-25,dispersion_route,rs20_top3_risk_tiebreak,3529,力旺,stock,2024-10-28,2024-11-05,True,True,False,3095.0,3185.0,3300.0,0.06623586429725359,0.03610675039246458,0.060006392903876694,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-25,hybrid_pullback_base_mega_override,pullback_repair,3013,晟銘電,stock,2024-10-28,2024-11-05,True,True,False,157.0,163.5,160.5,0.022292993630573354,-0.01834862385321101,0.01632033698237793,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-10-25,market_bias_pool_trend_route,stable_strength,4576,大銀微系統,stock,2024-10-28,2024-11-05,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-10-25,pool_breadth_route,low_risk_strength,3293,鈊象,stock,2024-10-28,2024-11-05,True,True,False,1070.0,1045.0,1025.0,-0.04205607476635509,-0.019138755980861233,-0.04765168804281358,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-01,conservative_hurdle_route,hurdle_reference,3583,辛耘,stock,2024-11-04,2024-11-11,True,True,False,458.0,460.0,463.0,0.01091703056768556,0.006521739130434856,0.005011790391704678,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-01,dispersion_route,rs20_top3_risk_tiebreak,3533,嘉澤,stock,2024-11-04,2024-11-11,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-01,hybrid_pullback_base_mega_override,pullback_repair,2330,台積電,stock,2024-11-04,2024-11-11,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-01,market_bias_pool_trend_route,stable_strength,6530,創威,stock,2024-11-04,2024-11-11,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-01,pool_breadth_route,low_risk_strength,2454,聯發科,stock,2024-11-04,2024-11-11,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-08,conservative_hurdle_route,rs20_top3_risk_tiebreak,6510,精測,stock,2024-11-11,2024-11-18,True,True,False,704.0,689.0,715.0,0.015625,0.037735849056603765,0.009691291123308745,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-08,dispersion_route,rs20_top3_risk_tiebreak,6510,精測,stock,2024-11-11,2024-11-18,True,True,False,704.0,689.0,715.0,0.015625,0.037735849056603765,0.009691291123308745,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-08,hybrid_pullback_base_mega_override,pullback_repair,3037,欣興,stock,2024-11-11,2024-11-18,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-08,market_bias_pool_trend_route,stable_strength,6438,迅得,stock,2024-11-11,2024-11-18,True,True,False,214.0,215.0,204.0,-0.04672897196261683,-0.051162790697674376,-0.05229751716134007,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-08,pool_breadth_route,stable_strength,6438,迅得,stock,2024-11-11,2024-11-18,True,True,False,214.0,215.0,204.0,-0.04672897196261683,-0.051162790697674376,-0.05229751716134007,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-15,conservative_hurdle_route,rs20_top3_risk_tiebreak,3706,神達,stock,2024-11-18,2024-11-25,True,True,False,66.6,68.8,85.4,0.2822822822822826,0.24127906976744207,0.27479169662400754,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-15,dispersion_route,rs20_top3_risk_tiebreak,3706,神達,stock,2024-11-18,2024-11-25,True,True,False,66.6,68.8,85.4,0.2822822822822826,0.24127906976744207,0.27479169662400754,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-15,hybrid_pullback_base_mega_override,pullback_repair,2330,台積電,stock,2024-11-18,2024-11-25,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-15,market_bias_pool_trend_route,stable_strength,8249,菱光,stock,2024-11-18,2024-11-25,True,True,False,60.9,63.4,58.0,-0.04761904761904756,-0.08517350157728709,-0.0531823851136855,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-15,pool_breadth_route,stable_strength,8249,菱光,stock,2024-11-18,2024-11-25,True,True,False,60.9,63.4,58.0,-0.04761904761904756,-0.08517350157728709,-0.0531823851136855,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-22,conservative_hurdle_route,rs20_top3_risk_tiebreak,2646,星宇航空,stock,2024-11-25,2024-12-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-22,dispersion_route,rs20_top3_risk_tiebreak,2646,星宇航空,stock,2024-11-25,2024-12-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-22,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2646,星宇航空,stock,2024-11-25,2024-12-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-22,market_bias_pool_trend_route,pullback_repair,3013,晟銘電,stock,2024-11-25,2024-12-02,True,True,False,150.0,154.0,141.5,-0.05666666666666664,-0.08116883116883122,-0.06217761466057474,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-22,pool_breadth_route,stable_strength,8032,光菱,stock,2024-11-25,2024-12-02,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-29,conservative_hurdle_route,hurdle_reference,2301,光寶科,stock,2024-12-02,2024-12-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-29,dispersion_route,low_risk_strength,9904,寶成,stock,2024-12-02,2024-12-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-11-29,hybrid_pullback_base_mega_override,pullback_repair,2376,技嘉,stock,2024-12-02,2024-12-09,True,True,False,273.5,275.5,277.5,0.014625228519195677,0.007259528130671544,0.008697336871255646,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-29,market_bias_pool_trend_route,pullback_repair,2376,技嘉,stock,2024-12-02,2024-12-09,True,True,False,273.5,275.5,277.5,0.014625228519195677,0.007259528130671544,0.008697336871255646,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-11-29,pool_breadth_route,stable_strength,6757,台灣虎航,stock,2024-12-02,2024-12-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-12-06,conservative_hurdle_route,rs20_top3_risk_tiebreak,3712,永崴投控,stock,2024-12-09,2024-12-16,True,True,False,65.6,68.5,60.8,-0.07317073170731703,-0.11240875912408765,-0.0785850685134244,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-06,dispersion_route,rs20_top3_risk_tiebreak,3712,永崴投控,stock,2024-12-09,2024-12-16,True,True,False,65.6,68.5,60.8,-0.07317073170731703,-0.11240875912408765,-0.0785850685134244,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-06,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3712,永崴投控,stock,2024-12-09,2024-12-16,True,True,False,65.6,68.5,60.8,-0.07317073170731703,-0.11240875912408765,-0.0785850685134244,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-06,market_bias_pool_trend_route,pullback_repair,3450,聯鈞,stock,2024-12-09,2024-12-16,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2024-12-06,pool_breadth_route,stable_strength,9105,泰金寶-DR,stock,2024-12-09,2024-12-16,True,True,False,7.73,7.72,7.98,0.03234152652005173,0.03367875647668406,0.02631102835963078,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-13,conservative_hurdle_route,rs20_top3_risk_tiebreak,6691,洋基工程,stock,2024-12-16,2024-12-23,True,True,False,385.0,386.0,407.0,0.05714285714285716,0.05440414507772018,0.050967271565112306,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-13,dispersion_route,rs20_top3_risk_tiebreak,6691,洋基工程,stock,2024-12-16,2024-12-23,True,True,False,385.0,386.0,407.0,0.05714285714285716,0.05440414507772018,0.050967271565112306,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-13,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6691,洋基工程,stock,2024-12-16,2024-12-23,True,True,False,385.0,386.0,407.0,0.05714285714285716,0.05440414507772018,0.050967271565112306,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2024-12-13,market_bias_pool_trend_route,pullback_repair,3450,聯鈞,stock,2024-12-16,2024-12-23,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
