signal_date,ticker,name,risk_score,risk_bucket,BIAS20,BIAS60,BIAS120,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,volatility,volatility_20d_proxy,volatility_60d_proxy,large_down_day_count_20d,large_down_day_count_30d,drawdown_20d,drawdown_60d,drawdown_120d,RS_exhaustion_proxy,blowoff_turnover_proxy,extreme_overheat_flag,extreme_risk_bucket_flag,high_risk_or_overheat_context,bias20_weak_bucket_context,source_asof_date,diagnostic_only,not_live_rule,risk_penalty_components_available
2016-10-14,3105,穩懋,72.09230065003517,high,0.142499217037269,0.3492787572432499,0.3895201940046472,0.989821882951654,0.9923273657289002,0.983912483912484,0.0899037294543606,0.0953280655812772,0.07390804463326082,3.0,4.0,-0.0161812297734628,-0.0161812297734628,-0.0161812297734628,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,2328,廣宇,59.65932445728335,normal,-0.0467815687653886,0.2240289069557364,0.5935317897831679,0.30470737913486,0.9820971867007672,0.9916344916344916,0.0422178604889799,0.0785310111340656,0.06674014375039634,1.0,3.0,-0.1557632398753894,-0.1557632398753894,-0.1557632398753894,True,False,True,False,True,True,2016-10-14,True,True,True
2016-10-14,5398,力瑋,59.68853959094399,normal,0.0946473696301402,0.2905701259423102,0.3585174625801852,0.9821882951653944,0.9904092071611252,0.98005148005148,0.0406723169315508,0.05547582225878566,0.1032508710656494,1.0,4.0,-0.0072916666666666,-0.0072916666666666,-0.0072916666666666,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3085,久大,57.99730412273962,normal,0.1244019138755981,0.271396582558122,0.4752297417476067,0.9879134860050892,0.9891304347826086,0.9871299871299872,0.0341631295344367,0.07068725100180724,0.0922374045651482,2.0,4.0,-0.0275862068965517,-0.0275862068965517,-0.0275862068965517,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1906,寶隆,60.46440188105549,high,0.1493815413891532,0.2867855925463016,0.4666008369013605,0.9917302798982188,0.989769820971867,0.9858429858429858,0.0439036433298485,0.09838879004392989,0.07138517373786964,1.0,3.0,-0.0736196319018405,-0.0736196319018405,-0.0736196319018405,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,4924,欣厚-KY,61.03068151044269,high,0.122275686385508,0.239094768092919,0.2658968764965677,0.9872773536895676,0.9846547314578004,0.9684684684684683,0.0471917797502106,0.061989137245444303,0.05989503416427627,2.0,5.0,-0.077906976744186,-0.077906976744186,-0.077906976744186,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,2475,華映,63.491700316484895,high,-0.0354519322900031,0.2692630989072569,0.7063753649119503,0.3924936386768448,0.9884910485933504,0.9948519948519948,0.0562685915472695,0.16398247544889039,0.1138239647772434,5.0,10.0,-0.1968085106382978,-0.1968085106382978,-0.1968085106382978,True,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,3005,神基,56.6958161739192,normal,0.029654036243822,0.2674985212517252,0.4397926698555407,0.931297709923664,0.987851662404092,0.9851994851994852,0.0292129322148583,0.041539421930396205,0.038305746461620396,0.0,0.0,-0.0729295426452411,-0.0729295426452411,-0.0729295426452411,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,2596,綠意,57.7615487609793,normal,0.1590428129578383,0.2461349979581122,0.2742349221499732,0.9923664122137404,0.9852941176470588,0.9703989703989704,0.0339873715145054,0.03527687498075466,0.0319685267319352,0.0,0.0,-0.0246575342465753,-0.0246575342465753,-0.0246575342465753,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1305,華夏,57.85507691531128,normal,0.118508655126498,0.2346338856226619,0.3687874972224279,0.9866412213740458,0.9840153452685422,0.9813384813384812,0.0346172386075366,0.04208126954228428,0.04719875090768667,1.0,3.0,0.0,0.0,0.0,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,4907,富宇,59.02866977381046,normal,0.2727272727272729,0.2469635627530366,0.1540479104738591,0.9980916030534353,0.9859335038363172,0.918918918918919,0.0389279783279784,0.0811166474070626,0.062862215667638,5.0,6.0,0.0,0.0,-0.0294117647058823,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,8068,全達,55.25632376369529,normal,0.0509481379940597,0.2096774193548385,0.4755018577423752,0.9599236641221374,0.9801790281329924,0.9877734877734876,0.0249894894281827,0.0672142685116385,0.0846616399099636,3.0,6.0,-0.0212765957446808,-0.0212765957446808,-0.0212765957446808,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3313,斐成,53.85303728725639,normal,-0.0506530742274608,0.1207642258076649,0.524023832050528,0.27735368956743,0.9571611253196932,0.9884169884169884,0.0239799240850869,0.13398883277312337,0.09203431004996457,1.0,3.0,-0.0996978851963746,-0.1412103746397695,-0.1412103746397695,False,False,True,False,True,True,2016-10-14,True,True,True
2016-10-14,6150,撼訊,60.54349173136838,high,0.066594962803621,0.2187628021302743,0.3608294579553251,0.9739185750636132,0.981457800511509,0.9806949806949808,0.0458824068231717,0.0705913628967849,0.0883423043086112,2.0,5.0,-0.1185185185185184,-0.1185185185185184,-0.1185185185185184,True,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,2371,大同,58.57462072822243,normal,-0.0083316399105872,0.2031887790044655,0.3272491009640082,0.6972010178117048,0.979539641943734,0.978120978120978,0.0383905545241429,0.07801834984592493,0.055620810685275586,1.0,2.0,-0.1367924528301887,-0.1367924528301887,-0.1367924528301887,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,8291,尚茂,58.35866195254125,normal,0.1272997979368285,0.1836962590731434,0.1668012034930651,0.9885496183206108,0.9776214833759592,0.927927927927928,0.0379103511349731,0.05880215960935491,0.04970174984356162,5.0,7.0,-0.0535714285714284,-0.0535714285714284,-0.0535714285714284,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3483,力致,57.64683179432809,normal,0.1093333333333333,0.1919315403422983,0.3837761121213465,0.9853689567430024,0.9789002557544756,0.9826254826254828,0.0348072760264172,0.07253101719959046,0.07291347821477281,4.0,7.0,-0.0545454545454545,-0.0545454545454545,-0.0545454545454545,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6412,群電,52.72864677977026,normal,0.1076148521082442,0.2267398880557606,0.2924905143925317,0.9847328244274808,0.9827365728900256,0.9723294723294724,0.0143672725410759,0.03080105023919806,0.05078910000713236,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1416,廣豐,56.3980079932713,normal,0.1733273961928087,0.2569066263862943,0.3101576581242621,0.9942748091603052,0.9872122762148338,0.974903474903475,0.0281495767301184,0.03894560220125867,0.028841994571081987,1.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3144,新揚科,60.59736494041724,high,0.1703554661301139,0.2173710830765652,0.2110346422994621,0.9936386768447836,0.9808184143222506,0.9517374517374516,0.0462257768972188,0.05252986940134728,0.04462503627583622,0.0,1.0,-0.0767195767195767,-0.0767195767195767,-0.0767195767195767,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,6165,浪凡,56.93209049610299,normal,0.0110670856674407,0.1427394862819785,0.4193193660373498,0.8708651399491094,0.9654731457800512,0.9845559845559846,0.0346337328284017,0.11264491330430546,0.14012295398891284,4.0,6.0,-0.1148325358851674,-0.1148325358851674,-0.1148325358851674,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6116,彩晶,58.07661272015556,normal,0.0240151106314083,0.227261702643706,0.471548130675025,0.9198473282442748,0.983375959079284,0.9864864864864864,0.0356312590647654,0.08688535276173709,0.08677533406921449,2.0,6.0,-0.0629629629629628,-0.0629629629629628,-0.0629629629629628,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6276,安鈦克,72.98772101963954,high,0.0630942091616251,0.157707592553859,0.2471307262255142,0.9720101781170484,0.9699488491048592,0.965894465894466,0.0979611142575862,0.10461148338553763,0.07583214111477445,4.0,7.0,-0.1214285714285714,-0.1214285714285714,-0.1214285714285714,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,5317,凱美,54.8354520578321,normal,0.0498610908027488,0.1717347549366262,0.2208808025845945,0.9592875318066156,0.9769820971867008,0.9562419562419564,0.0239453887939882,0.0311459867489859,0.04100512460460199,1.0,2.0,-0.0137362637362636,-0.0137362637362636,-0.0137362637362636,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6114,久威,57.30867941630041,normal,0.1406574482094919,0.1634434896416332,0.1720315386817248,0.9891857506361325,0.9731457800511508,0.9317889317889316,0.0346055616549714,0.07313515339554046,0.076835158311908,3.0,7.0,0.0,-0.0157342657342658,-0.0157342657342658,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1235,興泰,63.51409511312316,high,0.0101357155127984,0.1530919074388808,0.1994900127496811,0.8670483460559797,0.969309462915601,0.9433719433719434,0.0601944878693724,0.06602205090152882,0.04394803423286094,1.0,1.0,-0.069620253164557,-0.069620253164557,-0.069620253164557,True,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,3089,遠昇,48.89102124936768,normal,-0.0498812351543942,0.0099464422341238,0.2369163301067311,0.2818066157760814,0.7710997442455243,0.96010296010296,0.0413441361483658,0.1668258415496731,0.14209791729824742,10.0,15.0,-0.1505791505791505,-0.3103448275862068,-0.3103448275862068,False,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,8070,長華*,57.83374916772853,normal,-0.0233236151603497,0.1455439196409489,0.3008130081300812,0.5063613231552163,0.9667519181585678,0.972972972972973,0.0379846130392005,0.06874024678065951,0.04827630406908576,3.0,4.0,-0.0790378006872852,-0.0790378006872852,-0.0790378006872852,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1319,東陽,56.540587713607664,normal,0.0325288562434418,0.1667061892340526,0.3174160437353565,0.9363867684478372,0.975703324808184,0.9755469755469756,0.0310216858927938,0.03773922067212695,0.04645830968217212,1.0,4.0,-0.0289473684210527,-0.0289473684210527,-0.0289473684210527,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6131,鈞泰,55.24878774484982,normal,0.0014673514306676,0.1259279626065437,0.2848771993128497,0.8193384223918575,0.9584398976982096,0.971042471042471,0.0293071714397573,0.11343522373376003,0.0996183456159422,4.0,8.0,-0.0553633217993079,-0.0553633217993079,-0.0553633217993079,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3546,宇峻,47.63304605759283,normal,-0.0171159920664069,0.014199807974127,0.3219493318623052,0.5776081424936387,0.7934782608695652,0.9774774774774776,0.0318365320564582,0.12862529369524153,0.10883451802673025,5.0,6.0,-0.0734072022160664,-0.1939759036144577,-0.1939759036144577,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,4939,亞電,57.99368773198444,normal,0.0051845074717902,0.1662302738659686,0.2203640851589016,0.8454198473282443,0.9750639386189258,0.9555984555984556,0.0369619632041525,0.07491525489801422,0.07227380700603438,3.0,5.0,-0.0636363636363637,-0.0636363636363637,-0.0636363636363637,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1439,雋揚,60.41431034575282,high,-0.0275180336628373,0.1286238437290062,0.241191179813594,0.4561068702290076,0.9603580562659848,0.962033462033462,0.0495856301298143,0.059934888354688076,0.045820388098466856,2.0,3.0,-0.1783295711060948,-0.1783295711060948,-0.1783295711060948,True,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,3588,通嘉,58.97222925233281,normal,-0.0798219010130991,0.0910482019892885,0.1544377580484117,0.1278625954198473,0.9450127877237852,0.9202059202059202,0.0468863594645742,0.07135771828709622,0.0593810744433477,3.0,4.0,-0.1450839328537171,-0.1450839328537171,-0.1450839328537171,False,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,5269,祥碩,56.75363696698976,normal,-0.0444964871194379,0.1602335633578524,0.3812404080527218,0.3206106870229007,0.971227621483376,0.981981981981982,0.0327690235712838,0.06508654981303479,0.07080035445177073,1.0,4.0,-0.0925266903914591,-0.0925266903914591,-0.0925266903914591,True,False,True,False,True,True,2016-10-14,True,True,True
2016-10-14,3489,森寶,58.05292848266747,normal,0.164241164241164,0.1646043464697931,0.1414788265869441,0.993002544529262,0.9737851662404092,0.9066924066924068,0.037454680682588,0.04492146180139771,0.059662586983448514,0.0,2.0,-0.0260869565217392,-0.0260869565217392,-0.0260869565217392,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6291,沛亨,66.20905960777961,high,0.0186757215619692,0.1711125569290826,0.153984853948792,0.9020356234096693,0.9763427109974424,0.9182754182754184,0.0695676962316299,0.08351917154025264,0.08351676757922265,6.0,10.0,-0.0769230769230769,-0.0769230769230769,-0.1111111111111111,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,8069,元太,53.24762238066328,normal,0.0398322851153039,0.1463348869458032,0.3041763442745081,0.9497455470737912,0.967391304347826,0.9736164736164736,0.0195122286530878,0.046409890035967856,0.05175754726871374,1.0,3.0,-0.0158730158730158,-0.0158730158730158,-0.0158730158730158,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,9106,新焦點-DR,60.3890339023239,high,0.0553231055323104,0.0410456317358402,0.1492701037887097,0.965648854961832,0.8804347826086957,0.911840411840412,0.0654691790875564,0.10848530249870834,0.10670053645153778,6.0,12.0,-0.0502092050209205,-0.2199312714776632,-0.2199312714776632,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,6209,今國光,55.5246036276292,normal,0.0392178402724375,0.1910357562531473,0.347322445879225,0.9491094147582696,0.9782608695652174,0.9787644787644788,0.0264462405974733,0.05225458102556445,0.054454038885996925,1.0,3.0,-0.0577689243027889,-0.0577689243027889,-0.0577689243027889,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,2460,建通,57.184984402092695,normal,0.0387201483885925,0.1659986466087135,0.2431207510521203,0.9478371501272264,0.9744245524296676,0.9633204633204632,0.0338550271224372,0.04095554558654647,0.03905532718355188,1.0,3.0,-0.070539419087137,-0.070539419087137,-0.070539419087137,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,9960,邁達康,52.21344270776597,normal,0.0216479849405322,0.1596736596736596,0.2533897860279581,0.9134860050890584,0.9705882352941176,0.9665379665379664,0.0147361237722403,0.05199481465058129,0.0402738398707137,1.0,1.0,-0.0066555740432612,-0.0598425196850392,-0.0598425196850392,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1707,葡萄王,53.09869870382491,normal,0.0385842761821875,0.148663101604278,0.2251882272416153,0.9465648854961832,0.9680306905370843,0.9575289575289576,0.0187886567078827,0.03214983699867562,0.050008407324403516,0.0,2.0,-0.0271739130434782,-0.0271739130434782,-0.0271739130434782,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3050,鈺德,49.92731103204026,normal,0.0568253302579155,0.0472364593433992,0.1534148555561487,0.9681933842239184,0.889386189258312,0.9176319176319176,0.0218320062764986,0.048792202215713704,0.05019832952808549,2.0,3.0,-0.0039525691699605,-0.0935251798561151,-0.0935251798561151,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3149,正達,83.25561777149113,high,0.1005619066072466,0.1326021934197407,0.2656253481583812,0.9834605597964376,0.9622762148337596,0.967824967824968,0.1405672281192126,0.07316072117991634,0.07655373206032934,3.0,7.0,-0.2197802197802197,-0.2197802197802197,-0.2197802197802197,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,2337,旺宏,47.32508687361332,normal,0.0197486535008975,0.0310193215279737,0.1847594326504124,0.9083969465648856,0.8554987212276215,0.9382239382239382,0.0182006032489289,0.09690745467824974,0.07772767474967356,3.0,9.0,-0.0405405405405406,-0.0426966292134832,-0.0426966292134832,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,3217,優群,56.74293296448293,normal,-0.0187180941576858,0.1014431239388794,0.1804509140533932,0.5540712468193384,0.9501278772378516,0.935006435006435,0.0369461564103614,0.04696465641939465,0.03534611432165922,2.0,2.0,-0.0797872340425531,-0.0797872340425531,-0.0797872340425531,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6235,華孚,58.63388603110346,normal,0.0286014169509316,0.1607936037903464,0.3549948150708608,0.9293893129770991,0.9718670076726342,0.9794079794079794,0.0401621425898869,0.06965117643554777,0.06490357626896996,2.0,5.0,-0.0925925925925925,-0.0925925925925925,-0.0925925925925925,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,8433,弘帆,48.16412632876522,normal,0.0051313009357077,0.0437235543018335,0.0932071239022788,0.844147582697201,0.8836317135549873,0.861003861003861,0.0159301626040634,0.034926944156570675,0.07328079497713585,0.0,3.0,-0.0512820512820513,-0.0512820512820513,-0.0512820512820513,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,3631,晟楠,54.30903630625902,normal,-0.0495428449925579,0.0675901600191068,0.1369465228173551,0.2849872773536895,0.918158567774936,0.9028314028314028,0.0336044316700488,0.06763040953094375,0.06247268088162137,7.0,9.0,-0.1403846153846153,-0.1403846153846153,-0.1403846153846153,True,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,2614,東森,56.60815304471359,normal,-0.0098755931768631,0.1346266901822456,0.2698412698412697,0.6698473282442748,0.962915601023018,0.9691119691119692,0.0338494919742507,0.04883209295731191,0.06596080819434569,2.0,7.0,-0.1146788990825689,-0.1146788990825689,-0.1146788990825689,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,4938,和碩,50.80172575652074,normal,0.0086526576019776,0.0446137105549508,0.11893226071853,0.8587786259541985,0.8855498721227621,0.8873873873873874,0.0260969286015305,0.048365823664774994,0.04946846109487084,3.0,7.0,-0.0204081632653061,-0.0204081632653061,-0.0204081632653061,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,3032,偉訓,55.095809663070185,normal,-0.0172842360830106,0.0489510489510489,0.1015832559345098,0.5769720101781171,0.8932225063938619,0.8706563706563707,0.0417387373735083,0.06879633086485168,0.07099837998424308,3.0,7.0,-0.185823754789272,-0.185823754789272,-0.185823754789272,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,4803,VHQ-KY,56.28468537599737,normal,-0.0241329289199524,0.1305189183683861,0.1171216505220783,0.4942748091603053,0.9616368286445012,0.8828828828828829,0.0328113757750892,0.06654366999584203,0.09164864722884299,3.0,5.0,-0.1435185185185185,-0.1435185185185185,-0.1435185185185185,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,8436,大江,53.66417163740161,normal,0.0217903415783273,0.1425122098447018,0.1711432991140485,0.91412213740458,0.9648337595907928,0.9305019305019304,0.0216899346314478,0.04373371256056912,0.06020117939589015,3.0,4.0,-0.0414364640883977,-0.0414364640883977,-0.0414364640883977,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3675,德微,53.027239347380224,normal,-0.0795262267343486,0.0276754510248418,0.089907337841222,0.1310432569974554,0.84846547314578,0.8571428571428571,0.0424158627603648,0.05812591323117489,0.04600668823293052,1.0,2.0,-0.1539657853810264,-0.1539657853810264,-0.1539657853810264,True,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,4609,唐鋒,63.10128480447147,high,-0.0313612642052382,0.1258928908877886,0.1922199543762755,0.4236641221374045,0.9578005115089514,0.9407979407979408,0.0608450369160956,0.0516690604322478,0.05311034547272422,3.0,6.0,-0.113392857142857,-0.113392857142857,-0.113392857142857,True,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,6111,大宇資,53.574096818141136,normal,-0.0101051763250154,0.1516867412063919,0.2102569274602253,0.6666666666666666,0.9686700767263428,0.9510939510939512,0.020562371927296,0.06549567045837995,0.0855362134337054,4.0,9.0,-0.0551181102362204,-0.0551181102362204,-0.0551181102362204,True,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,4956,光鋐,46.13280897221029,normal,-0.1840018388690955,0.0097658101829904,0.2895726247343661,0.0057251908396946,0.7691815856777494,0.9716859716859716,0.0306949187532913,0.10754904716984033,0.07932740048333624,3.0,6.0,-0.2573221757322175,-0.3011811023622046,-0.3011811023622046,False,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,4304,勝昱,54.884499063624375,normal,0.0051127120613528,0.0396634615384615,0.0636117714566767,0.8435114503816794,0.8765984654731458,0.8166023166023166,0.0442183031598683,0.07789845600919582,0.09012614312252953,2.0,6.0,-0.0678879310344826,-0.0875527426160337,-0.2445414847161571,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,2375,凱美,50.25687867115326,normal,0.01875,0.0389886327419526,0.1297216125678641,0.9033078880407124,0.8753196930946292,0.9002574002574003,0.0259635760656872,0.04878460752669344,0.05693004497731961,2.0,6.0,-0.0842696629213483,-0.0842696629213483,-0.0842696629213483,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,6124,業強,51.63808859697357,normal,-0.0142651065875941,0.0328034034930586,0.16617154415018,0.6151399491094147,0.8599744245524297,0.9272844272844272,0.0345574694774083,0.1473224241447856,0.09328149520248172,6.0,9.0,-0.0861812778603268,-0.1950261780104712,-0.1950261780104712,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,6161,捷波,51.64826420860386,normal,0.0318826812325594,0.1169426533279062,0.1933261620854598,0.9344783715012722,0.9558823529411764,0.9414414414414416,0.0154165862461801,0.0387305989733173,0.03243179835236591,2.0,2.0,-0.0290502793296089,-0.0290502793296089,-0.0290502793296089,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6172,互億,54.95953335305714,normal,0.060108131029365,0.128710636216562,0.2020314331219761,0.9701017811704836,0.960997442455243,0.9446589446589446,0.0276386449211799,0.0675555323084426,0.09198089714269791,3.0,5.0,0.0,0.0,0.0,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3563,牧德,52.37957646856452,normal,0.0113694213473611,0.1357609058137874,0.234476271025537,0.8721374045801527,0.9641943734015346,0.9588159588159588,0.0166794311939511,0.03820537629280369,0.038728090369271245,1.0,1.0,-0.0524642289348171,-0.0524642289348171,-0.0524642289348171,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,3508,位速,58.73484015782297,normal,-0.0072083879423329,0.1134247917687409,0.1541025234089827,0.7169211195928753,0.9539641943734016,0.9195624195624196,0.0441465217566115,0.056130306300789766,0.09710518425133877,2.0,5.0,-0.153631284916201,-0.153631284916201,-0.153631284916201,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,4415,台原藥,65.55662701046825,high,0.0687111575768136,0.1442786069651741,0.0231127092098676,0.975826972010178,0.9661125319693096,0.7091377091377091,0.069004001648011,0.14753623128181098,0.1337747052742315,8.0,13.0,-0.1320754716981133,-0.1320754716981133,-0.4158730158730159,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,3354,律勝,46.8315166616632,normal,0.0215289982425307,0.041413934043784,0.0898224644049921,0.9128498727735368,0.8817135549872123,0.8564993564993565,0.0109833556492103,0.02713912485946684,0.034921353929354866,0.0,1.0,-0.0095846645367412,-0.0095846645367412,-0.0095846645367412,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,8271,宇瞻,68.6889622495482,high,0.0422698320787493,0.1259718209168627,0.2088070225931788,0.9522900763358778,0.959079283887468,0.9504504504504504,0.0829399922206992,0.07851417775193038,0.06290502409952409,2.0,4.0,-0.093525179856115,-0.093525179856115,-0.093525179856115,False,False,True,True,True,False,2016-10-14,True,True,True
2016-10-14,8410,森田,57.01468568141373,normal,-0.1503540191586838,0.0188792328438718,0.1235748774532301,0.0178117048346055,0.8152173913043478,0.8944658944658944,0.0650152644647853,0.0646071900322286,0.0641309878682177,3.0,5.0,-0.2319277108433736,-0.2319277108433736,-0.2319277108433736,True,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,9929,秋雨,50.83321092067823,normal,0.0275970383666142,0.0401998637292755,-0.0177996997641004,0.926208651399491,0.8778772378516624,0.5128700128700129,0.0277573961123804,0.04521150037860323,0.0341302014179404,4.0,4.0,-0.0043478260869566,-0.0296610169491526,-0.1325757575757575,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,2456,奇力新,47.51011052286444,normal,-0.0291527275209939,0.0222861250898633,0.1370163316164369,0.4427480916030534,0.8305626598465473,0.9034749034749034,0.0239279101221482,0.04478841411952588,0.05877115932561276,1.0,3.0,-0.0825806451612903,-0.0825806451612903,-0.0825806451612903,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,8110,華東,52.76546752292416,normal,-0.0722363258712207,0.0293967018334529,0.0875250238966944,0.1577608142493638,0.8535805626598465,0.8513513513513513,0.0403457575597273,0.053507497624069145,0.044469951418761214,1.0,1.0,-0.1373390557939914,-0.1373390557939914,-0.1373390557939914,True,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,5498,凱崴,47.22691994352324,normal,-0.0069451642997823,0.0295171227969623,0.1241822395634698,0.7207379134860051,0.8542199488491049,0.8951093951093951,0.0180636900042719,0.04511742203811907,0.049197293817424353,2.0,2.0,-0.0514851485148514,-0.0514851485148514,-0.0514851485148514,False,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,5355,佳總,53.1774526539303,normal,-0.0267788829380261,0.0407178116562577,0.1034004163775157,0.4611959287531806,0.8797953964194374,0.8732303732303732,0.0367507313318337,0.04122473638380878,0.035777259002808745,1.0,4.0,-0.1335149863760217,-0.1335149863760217,-0.1335149863760217,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,1218,泰山,54.168331328380425,normal,0.0225702441271303,0.1271578472300574,0.2055025944250028,0.916030534351145,0.9597186700767264,0.9472329472329472,0.0247295912981764,0.036481252104940416,0.034194389210822684,2.0,5.0,-0.0593220338983051,-0.0593220338983051,-0.0593220338983051,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,6259,百徽,56.263527983265305,normal,-0.0258418167580266,0.0176701570680629,-0.0578612541654045,0.4745547073791348,0.809462915601023,0.3088803088803089,0.0631615288128566,0.12598898714507387,0.11726315323822281,7.0,16.0,-0.1594594594594595,-0.1922077922077922,-0.5102362204724409,True,False,False,False,False,False,2016-10-14,True,True,True
2016-10-14,3305,昇貿,54.39204142098206,normal,0.0161892901618929,0.1075920731155551,0.2403100775193798,0.8912213740458015,0.9514066496163684,0.9613899613899614,0.0272868357606545,0.04991323039995721,0.06945162098233072,1.0,3.0,-0.0783132530120482,-0.0783132530120482,-0.0783132530120482,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,1304,台聚,52.685599645284526,normal,0.0838978634705574,0.135508916656557,0.1883827963815267,0.9802798982188295,0.9635549872122762,0.9388674388674388,0.0180314011386828,0.029447782400988803,0.034390348793534926,0.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,2016-10-14,True,True,True
2016-10-14,8464,億豐,48.67744897427135,normal,-0.0647342995169082,0.022607225860976,0.1456223864503063,0.1895674300254453,0.8318414322250639,0.9086229086229086,0.0283415094520726,0.05225284114305875,0.048762644862040065,2.0,4.0,-0.1146341463414634,-0.1146341463414634,-0.1146341463414634,True,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,6190,萬泰科,53.156737536524425,normal,-0.0806484711676586,0.0486073184052429,0.321157192147765,0.1240458015267175,0.8919437340153452,0.9768339768339768,0.0342382033430286,0.0725686265752513,0.05309391511395139,3.0,5.0,-0.1417624521072797,-0.1417624521072797,-0.1417624521072797,False,False,False,False,False,True,2016-10-14,True,True,True
2016-10-14,6205,詮欣,48.96078274898273,normal,-0.0216597712338769,0.0385211550605661,0.0759691305705491,0.5248091603053435,0.8734015345268542,0.8378378378378378,0.02116282409056,0.034113710254277944,0.03838959957703345,2.0,3.0,-0.06656346749226,-0.06656346749226,-0.06656346749226,False,False,False,False,False,False,2016-10-14,True,True,True
