decision_date,etf_ret5,etf_ret20,etf_ret60,etf_ma20,etf_slope20,etf_ma60,etf_slope60,etf_vol20,etf_vol60,etf_dd60,taiex_ret5,taiex_ret20,taiex_ret60,taiex_ma20,taiex_slope20,taiex_ma60,taiex_slope60,taiex_vol20,taiex_vol60,taiex_dd60,tw_direction,tw_magnitude,tw_persistence,tw_risk_reversal,taiwan_group,taiwan_score,taiwan_confidence,taiwan_reasons,above20,above60,rspos,advance,breadth_direction,breadth_magnitude,breadth_persistence,breadth_reversal,breadth_group,breadth_score,breadth_confidence,breadth_reasons,turnover,margin,cap_direction,cap_magnitude,cap_persistence,cap_divergence,cap_volrisk,capital_group,capital_score,capital_confidence,capital_reasons,source_date,oi_contracts,oi_amount,trade_contracts,trade_amount,source_quality,deriv_level_crowding_warning,deriv_level,deriv_change,deriv_persistence,deriv_trade_flow,deriv_trade_reversal,deriv_divergence,derivatives_group,derivatives_score,derivatives_confidence,derivatives_reasons,derivatives_missingness,session_date,nasdaq_ret5,nasdaq_ret20,nasdaq_ret60,nasdaq_ma20,nasdaq_ma60,nasdaq_slope20,nasdaq_slope60,nasdaq_pct,session_date_sox,sox_ret5,sox_ret20,sox_ret60,sox_ma20,sox_ma60,sox_slope20,sox_slope60,sox_pct,session_date_vix,vix_ret5,vix_ret20,vix_ret60,vix_ma20,vix_ma60,vix_slope20,vix_slope60,vix_pct,session_date_fx,fx_ret5,fx_ret20,fx_ret60,fx_ma20,fx_ma60,fx_slope20,fx_slope60,fx_pct,external_nasdaq,external_sox,external_vix,external_fx,external_crossconfirm,fx_export_vs_outflow_conflict,external_group,external_score,external_confidence,external_reasons,bullish_groups,bearish_groups,full_spec_v2_state,controller_version
2024-03-22,0.02745095475083814,0.10084023521381846,0.20138717389017047,36.212989044189456,0.023144899668883445,33.416171900431316,0.015523191715664186,0.011608688934424096,0.011291169004716627,-0.0012706468767913481,0.027736806172996342,0.07296804195087692,0.1459549124519699,19570.17236328125,0.016685857172411334,18430.40615234375,0.011017312626736109,0.00793877882538492,0.008242337978977662,0.0,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.6875,0.925,0.325,0.425,0,0,0,1,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:1,613765315356,10691565,0,-1,1,0,0,neutral,0.0,1.0,cap_direction:0|cap_magnitude:-1|cap_persistence:1|cap_divergence:0|cap_volrisk:0,2024-03-21,4132,16748522,7249,28961654,official_taifex_market_level_range_download,False,0,1,0,1,1,1,bullish,60.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:1,,2024-03-22,0.028525984062874876,0.027005366789200735,0.08983672316530589,16144.898486328126,15615.671337890624,0.00762847057624505,0.007156686219323527,1.0,2024-03-22,0.03164333385674367,0.0635380472325211,0.1665639610168812,4845.9275390625,4485.160514322916,0.014141053620868815,0.013072801339514939,0.9662921348314607,2024-03-22,-0.09368490229636306,-0.050181787664240085,0.04899603371058747,13.896999931335449,,,,0.19662921348314608,2024-03-22,0.011323998017267245,0.013638931159535739,0.038601845973986304,31.56321496963501,31.338363361358642,0.00258386766745744,0.002096550911658168,0.6902173913043478,0,0,1,-1,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:0|external_vix:1|external_fx:-1|external_crossconfirm:0,2,0,ordinary_market,full_spec_v2
2024-03-25,0.020077857955922207,0.09565216430741663,0.20819149961197092,36.37814769744873,0.02326208448692224,33.52483577728272,0.015625238037132227,0.011618997717803546,0.011256521899376206,0.0,0.015714424241805025,0.06898446066776165,0.14881754966055838,19635.325390625,0.01670974446437512,18474.001139322918,0.011163012817429152,0.008022019595506608,0.008214879873919395,-0.0017885564059555437,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.775,0.9625,0.4375,0.4375,0,0,0,0,neutral,0.0,1.0,breadth_direction:0|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:0,481070535980,10726538,-1,1,1,-1,0,neutral,0.0,1.0,cap_direction:-1|cap_magnitude:1|cap_persistence:1|cap_divergence:-1|cap_volrisk:0,2024-03-22,-5442,-22023224,-8151,-32984554,official_taifex_market_level_range_download,False,0,1,0,-1,-1,1,neutral,20.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:1,,2024-03-25,0.01745095022520715,0.02555172228307634,0.08512323465420057,16165.309521484374,15637.092854817709,0.007871378474915591,0.007346926524654407,0.9888268156424581,2024-03-25,0.028142368835226028,0.04889492352829139,0.1606088411257398,4857.328540039062,4496.4421875,0.014087281482316527,0.013210248097041966,0.9553072625698324,2024-03-25,-0.07955340888989526,-0.040029126630043876,,13.869499921798706,,-0.023790252544941937,,0.24022346368715083,2024-03-25,0.010482912489322871,0.010537313798570924,0.040834856735162184,31.579864978790283,31.359245014190673,0.0026819789363221602,0.0024844798096268494,0.7513513513513513,0,0,1,-1,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:0|external_vix:1|external_fx:-1|external_crossconfirm:0,1,0,ordinary_market,full_spec_v2
2024-03-26,0.02304462449805733,0.0948248693170266,0.20579515722072328,36.54210567474365,0.023396242424099434,33.632530721028644,0.015746369049113085,0.011631353528485636,0.011261229419876085,0.0,0.013561379561057407,0.062193175790468125,0.14126809596662926,19694.24736328125,0.01654620243431948,18515.52265625,0.011232521099048487,0.00815810553807097,0.008245470179908662,-0.00503941505592953,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.6625,0.9625,0.3625,0.1875,0,-1,0,1,neutral,0.0,1.0,breadth_direction:0|breadth_magnitude:-1|breadth_persistence:0|breadth_reversal:1,613004559474,10605096,1,0,1,1,0,bullish,60.0,1.0,cap_direction:1|cap_magnitude:0|cap_persistence:1|cap_divergence:1|cap_volrisk:0,2024-03-25,-5186,-20975431,256,1032645,official_taifex_market_level_range_download,False,0,1,0,0,1,1,neutral,40.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:1,,2024-03-26,0.009210867209272777,0.01748644515789044,0.08085785062620077,16179.329541015624,15657.435530598957,0.007062742950030287,0.007155569031904507,0.9777777777777777,2024-03-26,0.029508896494811587,0.042318881930177854,0.15282693865229469,4867.17802734375,4507.162182617188,0.013436019165141255,0.012943309765469202,0.9333333333333333,2024-03-26,-0.041968157490139046,-0.014147470568886877,0.0030303001841676114,13.859999895095825,,-0.0189347032878191,,0.25555555555555554,2024-03-26,0.0029391770943114626,0.005873424823336304,0.03473908711383844,31.58912992477417,31.377001667022704,0.0025958990794330283,0.0027736025364883954,0.5913978494623656,0,0,0,-1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,2,0,ordinary_market,full_spec_v2
2024-03-27,0.029047102866587515,0.0997558010407118,0.2166383820405482,36.71387062072754,0.02422719930664763,33.744925276438394,0.01630395105092486,0.011495781103475003,0.01116149049771714,0.0,0.02100993145065999,0.07137369841977859,0.1514146282812101,19761.5328125,0.017311587669579076,18559.795638020834,0.011687766294648405,0.007938220740943391,0.008189364037001368,-0.001399542491056227,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7,0.9625,0.4375,0.7625,0,1,0,1,neutral,50.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,486190792951,10677773,-1,-1,1,-1,0,bearish,-40.0,1.0,cap_direction:-1|cap_magnitude:-1|cap_persistence:1|cap_divergence:-1|cap_volrisk:0,2024-03-26,-6476,-26137875,-1310,-5265068,official_taifex_market_level_range_download,False,0,0,0,0,0,1,neutral,20.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:1,,2024-03-27,0.0018393683530804061,0.028328734368346487,0.09247469135007358,16201.918505859376,15680.571695963541,0.0059999553475449385,0.007126208909291831,0.988950276243094,2024-03-27,0.023342901776459035,0.06460480844461536,0.17350859740137325,4882.0455322265625,4519.236848958333,0.012927040325028782,0.013116012943429345,0.9613259668508287,2024-03-27,-0.01993866791736476,-0.07658962485043719,-0.08974360628955003,13.80699987411499,,-0.014665479530147185,,0.11602209944751381,2024-03-27,0.004881741066952383,0.009795397355637725,0.0325884899764286,31.604594898223876,31.393773333231607,0.002525770633863722,0.002888987859142045,0.6898395721925134,0,0,1,-1,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:0|external_vix:1|external_fx:-1|external_crossconfirm:0,1,1,ordinary_market,full_spec_v2
2024-03-28,-0.003176566749466314,0.09490581346462879,0.20766276772181858,36.87722759246826,0.023229856172668262,33.85294755299886,0.016279531872972264,0.011641606555322101,0.011210034333574898,-0.004757344315854395,-0.0026010608847436556,0.06220254050412599,0.14490955355334245,19820.521875,0.01636457882268716,18602.294303385417,0.011683401935223436,0.008029829134420215,0.008214618698146721,-0.004047714405661318,1,1,0,0,neutral,50.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:0|tw_risk_reversal:0,0.7125,0.9625,0.4125,0.4375,0,0,0,1,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:1,558617763195,10711993,0,-1,1,0,0,neutral,0.0,1.0,cap_direction:0|cap_magnitude:-1|cap_persistence:1|cap_divergence:0|cap_volrisk:0,2024-03-27,-3340,-13526796,3124,12614145,official_taifex_market_level_range_download,False,0,0,0,1,1,1,neutral,40.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:1,,2024-03-28,-0.0013644739264435657,0.01786859743638325,0.10927306248682656,16216.2955078125,15707.463688151041,0.005767865772827507,0.007334217050696701,0.978021978021978,2024-03-28,0.0014965818477341575,0.03771801553849441,0.2192794288173614,4890.960034179688,4533.939680989583,0.012355766303472349,0.01351505346542159,0.9615384615384616,2024-03-28,0.0069659560415196164,-0.029104432891857934,-0.079263968612034,13.787499904632568,,-0.010336288744833388,,0.1813186813186813,2024-03-28,0.006838356190707273,0.010474660592960205,0.030201114649211824,31.62116994857788,31.409398333231607,0.0025174534856868824,0.002898754229592182,0.7659574468085106,0,0,0,-1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,0,0,ordinary_market,full_spec_v2
2024-03-29,0.003816891436580816,0.1050420228806499,0.2095862865600644,37.057400703430176,0.023317922146948833,33.96242141723633,0.016346860987926704,0.011485637377887756,0.011214174843415815,0.0,0.003263700260964786,0.07174295393306118,0.15277670225184425,19888.4478515625,0.01626329509894453,18647.121126302085,0.01175855660298497,0.008005174131410822,0.008236654666852094,0.0,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7125,0.95,0.375,0.5375,0,1,0,1,neutral,50.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,597125710504,10606016,0,0,1,0,0,neutral,20.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:1|cap_divergence:0|cap_volrisk:0,2024-03-28,-5729,-23141694,-2398,-9717146,official_taifex_market_level_range_download,False,0,-1,0,-1,-1,-1,bearish,-60.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,,2024-03-28,-0.0013644739264435657,0.01786859743638325,0.10927306248682656,16216.2955078125,15707.463688151041,0.005767865772827507,0.007334217050696701,0.978021978021978,2024-03-28,0.0014965818477341575,0.03771801553849441,0.2192794288173614,4890.960034179688,4533.939680989583,0.012355766303472349,0.01351505346542159,0.9615384615384616,2024-03-29,,,,,,,,,2024-03-29,0.004237409303276651,0.012753484655161573,0.031045915421675563,31.641329956054687,31.42546666463216,0.00247487420070569,0.0027794464653161377,0.7883597883597884,0,0,0,-1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,1,1,ordinary_market,full_spec_v2
2024-04-01,-0.0006349704372766718,0.07111258311780011,0.19977963494518192,37.18292121887207,0.022122443619628784,34.0673591931661,0.01618273149755467,0.010101377134899895,0.011234215161997654,-0.0025349523243604066,0.0014896843157647943,0.04750089510466027,0.1391751420361087,19934.298828125,0.015226304201851892,18688.297786458334,0.011599904401828454,0.007198481711750672,0.008234482203039215,-0.0035536387239506473,1,1,1,1,bullish,100.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:1,0.75,0.975,0.5,0.5625,0,1,0,1,neutral,50.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,481148004820,10625543,-1,0,1,-1,1,neutral,0.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:1|cap_divergence:-1|cap_volrisk:1,2024-03-29,-754,-3051666,4975,20156574,official_taifex_market_level_range_download,False,0,0,0,1,1,0,neutral,20.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:0,,2024-04-01,-0.001947202158554262,0.007489406733259596,0.12367010357021746,16222.389990234375,15737.540690104166,0.004799751696913379,0.007804297975831043,0.9836065573770492,2024-04-01,0.010969332228159656,0.0065969147505196,0.25902962461708334,4892.58603515625,4550.954516601562,0.009628393267881341,0.014669263690460843,0.9781420765027322,2024-04-01,0.034874909232832874,0.011860626399317287,0.04357795857407876,,,,,0.38524590163934425,2024-04-01,-3.1296405207714706e-05,0.011872904423394282,0.0317265560093869,31.66006498336792,31.44183333714803,0.0025395930169904712,0.0026336196206249163,0.7421052631578947,0,0,0,-1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,1,0,ordinary_market,full_spec_v2
2024-04-02,0.013007423471801394,0.07762412599517621,0.2034834336758098,37.32105407714844,0.021316461873820414,34.175436687469485,0.016142287089368157,0.01034085823669922,0.011279367058816648,0.0,0.016897137760470526,0.055689629656271,0.1439270219098454,19988.28134765625,0.014929942685863118,18731.215625,0.011649304897001889,0.007513518936868722,0.008301133862722077,0.0,1,1,1,1,bullish,100.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:1,0.7875,0.9875,0.475,0.4875,1,0,1,1,bullish,75.0,1.0,breadth_direction:1|breadth_magnitude:0|breadth_persistence:1|breadth_reversal:1,543107998981,10681019,0,-1,-1,0,1,neutral,-20.0,1.0,cap_direction:0|cap_magnitude:-1|cap_persistence:-1|cap_divergence:0|cap_volrisk:1,2024-04-01,-4323,-17539044,-3569,-14489926,official_taifex_market_level_range_download,False,0,0,0,-1,-1,1,neutral,0.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:1,,2024-04-02,-0.00879006166400187,0.0020324176979589215,0.11923601951119456,16224.03701171875,15766.376529947916,0.0036329332362194933,0.0082677564385234,0.9402173913043478,2024-04-02,-0.0009302467654483948,-0.019074837732742322,0.25022444435422675,4887.834521484375,4567.256013997396,0.006280403146266655,0.015748857328635735,0.9293478260869565,2024-04-02,0.10347431338689361,0.010373417575004096,0.144984278574541,,,,,0.657608695652174,2024-04-02,0.008854860526555486,0.016049203060445327,0.04212098206380821,31.685349941253662,31.463399982452394,0.003045985017904318,0.0027535554973212584,0.7801047120418848,0,0,-1,-1,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,2,0,ordinary_market,full_spec_v2
2024-04-03,0.005708893759056588,0.06516626380784496,0.1951914136079531,37.4375659942627,0.019711770001351603,34.279109986623126,0.015830075361219276,0.010608586560720518,0.01134688658914721,-0.006890015961856899,0.006805923657821955,0.0429832853852643,0.1355209627279239,20030.1888671875,0.013594899608068811,18771.669466145835,0.011415741436881177,0.007737942667260137,0.008373504993031038,-0.006301529819396801,1,1,1,1,bullish,100.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:1,0.6875,0.975,0.4625,0.2625,0,-1,0,1,neutral,0.0,1.0,breadth_direction:0|breadth_magnitude:-1|breadth_persistence:0|breadth_reversal:1,496602508896,10734069,0,0,-1,-1,1,neutral,-20.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-04-02,3312,13598771,6901,28186384,official_taifex_market_level_range_download,False,0,1,0,1,1,1,bullish,60.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:1,,2024-04-03,-0.002343769125274009,0.02119691413013247,0.12072302121316936,16240.930517578125,15795.599690755209,0.003807387469693335,0.008824188347206663,0.9567567567567568,2024-04-03,0.010639199327741267,0.004850562723711649,0.2466028926408499,4889.018017578125,4583.42284749349,0.004487197737925053,0.016919884793677342,0.9513513513513514,2024-04-03,0.12128327254467863,-0.011724143192685776,0.12923564992531067,,,,,0.581081081081081,2024-04-03,0.004820459075388861,0.015805101816572575,0.031483156055261086,31.710274982452393,31.479698340098064,0.003343820244139817,0.002737007939580982,0.796875,0,0,-1,-1,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,2,0,ordinary_market,full_spec_v2
2024-04-08,0.016252349129679544,0.0469467429290189,0.204638110330003,37.523448371887206,0.017523572719738034,34.387560558319095,0.0157922143849738,0.009543581940247022,0.011330722885616198,-0.001252739216993759,0.013458801977773494,0.036772486824960815,0.13869360034638345,20066.3978515625,0.012405121223000082,18813.117610677084,0.011333188468763078,0.0075322672795262845,0.00837555399916068,-0.0023878496984984787,0,1,1,1,bullish,75.0,1.0,tw_direction:0|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:1,0.5625,0.85,0.525,0.4875,0,0,0,0,neutral,0.0,1.0,breadth_direction:0|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:0,529676068800,10762063,-1,0,-1,-1,1,bearish,-40.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-04-03,-7466,-30383586,-9039,-36883775,official_taifex_market_level_range_download,False,0,-1,0,-1,-1,-1,bearish,-60.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,,2024-04-08,-0.008713276682552396,0.010497261484973208,0.08579422610409271,16249.006982421875,15860.273518880209,0.0016407565225298182,0.007798729877357413,0.9361702127659575,2024-04-08,-0.027550826917432047,-0.026703414466668907,0.19179568270691916,4852.9705078125,4620.499845377604,-0.00809705277722006,0.015281481834710897,0.9042553191489362,2024-04-08,0.11282051317880137,-0.0019711357502731897,,,,,,0.7127659574468085,2024-04-08,0.005548894906667101,0.020926440365715226,0.03332514145717025,31.799079990386964,31.530373350779215,0.004390862971761944,0.0028159939874299322,0.841025641025641,0,0,-1,-1,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,1,2,ordinary_market,full_spec_v2
2024-04-09,0.03453737950272018,0.05697641638336837,0.23837544304683322,37.629150009155275,0.015428748235765344,34.51337769826253,0.016222526487660538,0.010384760755766475,0.011598073221536893,0.0,0.024723509102993146,0.05109237001391098,0.16480783273393596,20116.941796875,0.011488777154349261,18862.158268229166,0.011531921762645059,0.00839598816911907,0.008591292216382761,0.0,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7625,0.95,0.5875,0.65,1,1,1,0,bullish,75.0,1.0,breadth_direction:1|breadth_magnitude:1|breadth_persistence:1|breadth_reversal:0,571170516907,10805581,-1,-1,-1,-1,1,bearish,-60.0,1.0,cap_direction:-1|cap_magnitude:-1|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-04-08,-5854,-23933748,1635,6702136,official_taifex_market_level_range_download,False,0,0,0,0,1,-1,neutral,-20.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:-1,,2024-04-09,0.004075592260619931,0.017939027533490526,0.0892740292801939,16263.37548828125,15882.547672526041,0.0024247033296389553,0.007368284168366879,0.9576719576719577,2024-04-09,-0.0033006099943717615,-0.003965100802485799,0.19737706814943934,4852.001000976563,4633.881681315104,-0.007331164823667136,0.014587679585624125,0.9153439153439153,2024-04-09,0.02532511254303693,0.08236989718784593,0.08236989718784593,,,,,0.6984126984126984,2024-04-09,0.0018054129024109855,0.02265784620343525,0.028139124743720156,31.834609985351562,31.545003350575765,0.004710695775007601,0.002593596628745809,0.8061224489795918,0,0,-1,-1,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,2,1,ordinary_market,full_spec_v2
2024-04-10,0.035578112550157304,0.0660561288132262,0.2584005056681713,37.75046634674072,0.015263597083399638,34.64738839467366,0.017025951387036775,0.009997332058350055,0.01128638615566914,-0.00153151362862336,0.02676245599093585,0.052592771328170196,0.18247975861274623,20168.8142578125,0.01176441828777186,18915.5619140625,0.01216077195478138,0.008352642330201445,0.008238520562057547,-0.0015709563815653471,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7375,0.95,0.4875,0.3625,0,0,0,-1,neutral,-25.0,1.0,breadth_direction:0|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:-1,548252059548,10765541,0,0,0,0,1,neutral,20.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:0|cap_divergence:0|cap_volrisk:1,2024-04-09,5164,21563950,9172,37721926,official_taifex_market_level_range_download,True,0,1,0,1,1,0,neutral,40.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:0,,2024-04-10,-0.006579626651333603,-0.005857703658408098,0.0799852936054577,16258.6115234375,15902.507682291667,0.0010886695094372012,0.00676821352968493,0.9052631578947369,2024-04-10,-0.023075334423116156,-0.0404925933967486,0.18209325724649306,4841.893017578125,4646.1803507486975,-0.009638949954891785,0.013692278749608988,0.8894736842105263,2024-04-10,0.10258201499338404,0.14909092296253545,0.06828940037098508,,,,,0.7526315789473684,2024-04-10,-0.0022722802408715603,0.018070753675704543,0.01615486327212201,31.86297998428345,31.55347334543864,0.004815631586782443,0.002343574088402356,0.7309644670050761,0,-1,-1,0,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:-1|external_fx:0|external_crossconfirm:0,1,0,ordinary_market,full_spec_v2
2024-04-11,0.01785165817118184,0.051779987495949475,0.25501405712412506,37.84655876159668,0.01408064958084898,34.77959292729695,0.017678083980386505,0.00994115705904891,0.011308984483472072,-0.004594151806510016,0.014005785348897737,0.04211342405296059,0.18254325534663307,20210.74775390625,0.011129841649746508,18968.954752604168,0.01269213554334736,0.008213341717452128,0.008238150196920091,-0.0020666524287885624,1,1,1,0,bullish,75.0,1.0,tw_direction:1|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7,0.925,0.475,0.3375,0,-1,0,-1,neutral,-50.0,1.0,breadth_direction:0|breadth_magnitude:-1|breadth_persistence:0|breadth_reversal:-1,562288341702,10804116,0,0,-1,0,1,neutral,0.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:-1|cap_divergence:0|cap_volrisk:1,2024-04-10,-1710,-7114681,-6875,-28622570,official_taifex_market_level_range_download,False,0,0,0,-1,-1,0,neutral,-20.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:0,,2024-04-11,0.024494808344861063,0.016345250004285772,0.10022849093649144,16271.8330078125,15927.471842447916,0.0018486543597528993,0.007067896203153845,1.0,2024-04-11,0.03160178435635963,0.0076854189042692145,0.19494444322220383,4843.764013671875,4659.520853678386,-0.006799568647892995,0.014045357724981278,0.9581151832460733,2024-04-11,-0.08807342510460381,0.03541668349946048,0.055201679168709106,,,,,0.6884816753926701,2024-04-11,0.006703376913974157,0.024720844712264656,0.020305908671967687,31.901799869537353,31.564148330688475,0.005239868585760865,0.0022311735820019774,0.8737373737373737,0,0,0,-1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,1,0,ordinary_market,full_spec_v2
2024-04-12,0.022390366216457736,0.04412236707873429,0.25524055579147453,37.92883777618408,0.013122428471890268,34.91156533559163,0.018450168315785165,0.009987321392428137,0.011307255669865098,-0.0070444763424670764,0.019617393929866056,0.040547966525266155,0.1836522553457156,20251.15078125,0.011031444362687326,19022.578580729165,0.013366371863506199,0.00823363831583537,0.008230230844778018,-0.0028672982799778923,0,1,1,0,neutral,50.0,1.0,tw_direction:0|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:0,0.7125,0.925,0.5625,0.525,0,1,0,-1,neutral,0.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:-1,599566950777,10832726,-1,0,0,-1,1,neutral,-20.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:0|cap_divergence:-1|cap_volrisk:1,2024-04-11,-12964,-53788186,-8986,-37234724,official_taifex_market_level_range_download,False,0,-1,0,-1,0,-1,bearish,-60.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,,2024-04-12,-0.004519161721704967,0.0028867832048640185,0.08881956566968974,16274.160986328125,15949.463004557292,0.00206867713070924,0.006982484017984181,0.9010416666666666,2024-04-12,-0.015372085817650927,-0.008069172795721946,0.16587423963806747,4841.834008789063,4670.772517903646,-0.003653802374478987,0.0137198885683818,0.8541666666666666,2024-04-12,0.07985020115209562,0.2012491082053054,0.30150370057896625,,,,,0.875,2024-04-12,0.005507314379592065,0.022156305912206076,0.020389036154983886,31.936724853515624,31.574879964192707,0.005369071200911568,0.001960028256596802,0.9045226130653267,0,0,-1,-1,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
